Abstract_POS_Counts,Generated_Abstract_POS_Counts
ADJ:14 | ADP:19 | ADV:4 | AUX:5 | CCONJ:4 | DET:6 | NOUN:43 | NUM:4 | PART:1 | PRON:3 | PROPN:1 | PUNCT:17 | SCONJ:2 | VERB:18,ADJ:22 | ADP:23 | ADV:13 | AUX:4 | CCONJ:16 | DET:6 | NOUN:62 | PART:6 | PRON:4 | PUNCT:21 | SCONJ:1 | VERB:22
ADJ:32 | ADP:68 | ADV:12 | AUX:9 | CCONJ:21 | DET:17 | NOUN:116 | NUM:4 | PART:4 | PRON:16 | PROPN:1 | PUNCT:31 | SCONJ:5 | VERB:23,ADJ:20 | ADP:28 | ADV:9 | AUX:4 | CCONJ:13 | DET:7 | NOUN:58 | PART:5 | PRON:4 | PUNCT:18 | SCONJ:6 | VERB:20
ADJ:31 | ADP:33 | ADV:14 | AUX:13 | CCONJ:2 | DET:13 | NOUN:49 | NUM:1 | PART:4 | PRON:15 | PUNCT:12 | SCONJ:10 | VERB:22,ADJ:20 | ADP:20 | ADV:8 | AUX:5 | CCONJ:13 | DET:7 | NOUN:53 | NUM:3 | PART:4 | PRON:2 | PUNCT:23 | SCONJ:4 | VERB:12
ADJ:10 | ADP:12 | ADV:5 | AUX:3 | CCONJ:6 | DET:3 | NOUN:28 | NUM:5 | PART:2 | PRON:5 | PROPN:7 | PUNCT:12 | SCONJ:2 | VERB:13,ADJ:21 | ADP:25 | ADV:16 | AUX:1 | CCONJ:18 | DET:5 | NOUN:59 | NUM:1 | PART:2 | PRON:4 | PROPN:4 | PUNCT:21 | SCONJ:3 | SYM:4 | VERB:17
ADJ:29 | ADP:52 | ADV:25 | AUX:13 | CCONJ:25 | DET:7 | NOUN:91 | NUM:22 | PART:6 | PRON:8 | PROPN:1 | PUNCT:29 | SCONJ:5 | VERB:28,ADJ:43 | ADP:31 | ADV:16 | AUX:11 | CCONJ:21 | DET:5 | NOUN:71 | NUM:1 | PART:3 | PRON:6 | PROPN:4 | PUNCT:30 | SCONJ:6 | VERB:24
ADJ:16 | ADP:20 | ADV:6 | AUX:6 | CCONJ:20 | DET:9 | NOUN:80 | NUM:28 | PART:3 | PRON:2 | PROPN:2 | PUNCT:35 | SCONJ:2 | SPACE:5 | VERB:21,ADJ:26 | ADP:19 | ADV:19 | AUX:10 | CCONJ:19 | DET:6 | NOUN:67 | NUM:1 | PART:4 | PRON:5 | PROPN:3 | PUNCT:23 | SCONJ:7 | VERB:21
ADJ:25 | ADP:34 | ADV:15 | AUX:7 | CCONJ:16 | DET:11 | NOUN:71 | PART:6 | PRON:8 | PROPN:2 | PUNCT:21 | SCONJ:4 | VERB:28,ADJ:30 | ADP:39 | ADV:14 | AUX:4 | CCONJ:27 | DET:6 | NOUN:104 | PART:4 | PRON:5 | PUNCT:37 | SCONJ:3 | SYM:1 | VERB:25
ADJ:25 | ADP:35 | ADV:13 | AUX:6 | CCONJ:10 | DET:9 | NOUN:77 | NUM:6 | PART:7 | PRON:8 | PROPN:10 | PUNCT:21 | SCONJ:5 | SPACE:6 | SYM:1 | VERB:29,ADJ:30 | ADP:30 | ADV:15 | AUX:6 | CCONJ:12 | DET:7 | NOUN:61 | NUM:1 | PART:5 | PRON:3 | PROPN:3 | PUNCT:20 | SCONJ:4 | SYM:1 | VERB:26
ADJ:7 | ADP:16 | ADV:12 | AUX:7 | CCONJ:5 | DET:9 | NOUN:31 | NUM:2 | PART:3 | PRON:8 | PROPN:4 | PUNCT:11 | SCONJ:2 | VERB:20,ADJ:13 | ADP:22 | ADV:9 | AUX:6 | CCONJ:12 | DET:5 | NOUN:54 | PART:6 | PRON:3 | PROPN:4 | PUNCT:15 | VERB:21
ADJ:13 | ADP:20 | ADV:4 | AUX:11 | CCONJ:5 | DET:17 | NOUN:33 | NUM:4 | PART:5 | PRON:12 | PUNCT:8 | SCONJ:4 | VERB:16,ADJ:20 | ADP:27 | ADV:16 | AUX:5 | CCONJ:18 | DET:8 | NOUN:65 | PART:7 | PRON:1 | PROPN:1 | PUNCT:27 | SCONJ:3 | SYM:2 | VERB:23
ADJ:12 | ADP:12 | ADV:12 | AUX:5 | CCONJ:2 | DET:8 | NOUN:21 | PART:6 | PRON:4 | PROPN:1 | PUNCT:5 | SCONJ:4 | VERB:16,ADJ:30 | ADP:26 | ADV:17 | AUX:8 | CCONJ:15 | DET:17 | NOUN:71 | PART:7 | PRON:8 | PUNCT:19 | SCONJ:3 | SYM:1 | VERB:25
ADJ:4 | ADP:14 | ADV:1 | CCONJ:1 | DET:2 | NOUN:20 | PART:1 | PRON:3 | PUNCT:3 | VERB:6,ADJ:23 | ADP:36 | ADV:15 | AUX:4 | CCONJ:17 | DET:16 | NOUN:81 | PART:10 | PRON:4 | PROPN:3 | PUNCT:32 | SCONJ:1 | VERB:37
ADJ:14 | ADP:30 | ADV:4 | AUX:11 | CCONJ:8 | DET:17 | NOUN:66 | NUM:3 | PART:6 | PRON:11 | PROPN:6 | PUNCT:19 | SCONJ:2 | VERB:21,ADJ:28 | ADP:33 | ADV:14 | AUX:8 | CCONJ:20 | DET:4 | NOUN:76 | NUM:1 | PART:5 | PRON:10 | PROPN:2 | PUNCT:26 | SCONJ:4 | VERB:27
ADJ:13 | ADP:27 | ADV:9 | AUX:10 | CCONJ:8 | DET:7 | NOUN:52 | NUM:3 | PART:8 | PRON:8 | PROPN:2 | PUNCT:10 | SCONJ:2 | VERB:21,ADJ:22 | ADP:25 | ADV:14 | AUX:1 | CCONJ:17 | DET:10 | NOUN:79 | PART:4 | PRON:8 | PUNCT:26 | SCONJ:5 | VERB:28
ADJ:38 | ADP:35 | ADV:12 | AUX:6 | CCONJ:16 | DET:13 | NOUN:77 | NUM:1 | PART:5 | PRON:8 | PUNCT:23 | SCONJ:7 | VERB:29,ADJ:14 | ADP:25 | ADV:11 | AUX:9 | CCONJ:15 | DET:8 | NOUN:72 | PART:4 | PRON:6 | PUNCT:26 | SCONJ:6 | VERB:21
ADJ:85 | ADP:129 | ADV:57 | AUX:35 | CCONJ:50 | DET:58 | NOUN:343 | NUM:10 | PART:25 | PRON:73 | PROPN:23 | PUNCT:118 | SCONJ:17 | SPACE:6 | SYM:15 | VERB:113,ADJ:18 | ADP:29 | ADV:15 | AUX:8 | CCONJ:25 | DET:6 | NOUN:84 | PART:5 | PROPN:4 | PUNCT:22 | SCONJ:3 | SYM:1 | VERB:19
ADJ:8 | ADP:11 | ADV:4 | AUX:1 | CCONJ:9 | NOUN:30 | NUM:1 | PRON:2 | PUNCT:4 | VERB:9,ADJ:30 | ADP:33 | ADV:13 | AUX:5 | CCONJ:29 | DET:6 | NOUN:99 | PART:6 | PRON:4 | PROPN:3 | PUNCT:32 | SCONJ:8 | VERB:30
ADJ:7 | ADP:19 | ADV:7 | AUX:8 | CCONJ:5 | DET:11 | NOUN:32 | NUM:1 | PART:8 | PRON:10 | PROPN:1 | PUNCT:10 | SCONJ:2 | VERB:19,ADJ:26 | ADP:46 | ADV:25 | AUX:3 | CCONJ:25 | DET:16 | NOUN:109 | PART:8 | PRON:6 | PROPN:1 | PUNCT:33 | SCONJ:11 | VERB:36
ADJ:30 | ADP:36 | ADV:8 | AUX:4 | CCONJ:6 | DET:22 | NOUN:59 | NUM:5 | PART:5 | PRON:15 | PUNCT:20 | SCONJ:6 | VERB:28,ADJ:28 | ADP:30 | ADV:13 | AUX:1 | CCONJ:17 | DET:9 | NOUN:69 | PART:1 | PRON:5 | PROPN:1 | PUNCT:21 | SCONJ:4 | SYM:1 | VERB:21
ADJ:15 | ADP:31 | ADV:7 | AUX:12 | CCONJ:9 | DET:15 | NOUN:53 | NUM:2 | PART:7 | PRON:10 | PUNCT:9 | SCONJ:8 | SPACE:1 | VERB:29,ADJ:27 | ADP:24 | ADV:9 | AUX:2 | CCONJ:14 | DET:8 | NOUN:68 | PART:4 | PRON:6 | PUNCT:17 | SCONJ:6 | VERB:22
ADJ:24 | ADP:39 | ADV:20 | AUX:10 | CCONJ:20 | DET:9 | NOUN:83 | NUM:1 | PART:1 | PRON:14 | PROPN:1 | PUNCT:20 | SCONJ:8 | VERB:34,ADJ:21 | ADP:32 | ADV:17 | AUX:4 | CCONJ:22 | DET:4 | NOUN:68 | PART:3 | PRON:10 | PROPN:2 | PUNCT:26 | VERB:31
ADJ:4 | ADP:12 | ADV:4 | AUX:8 | CCONJ:4 | DET:3 | NOUN:22 | NUM:1 | PART:3 | PRON:8 | PROPN:1 | PUNCT:4 | SCONJ:1 | VERB:11,ADJ:20 | ADP:33 | ADV:19 | AUX:2 | CCONJ:21 | DET:9 | NOUN:85 | NUM:1 | PART:4 | PRON:7 | PUNCT:22 | SCONJ:7 | VERB:31
ADJ:12 | ADP:38 | ADV:16 | AUX:22 | CCONJ:11 | DET:9 | NOUN:56 | NUM:2 | PART:7 | PRON:29 | PUNCT:16 | SCONJ:9 | VERB:28,ADJ:20 | ADP:20 | ADV:11 | AUX:5 | CCONJ:12 | DET:10 | NOUN:59 | PART:2 | PRON:2 | PUNCT:19 | SCONJ:6 | VERB:17
ADJ:14 | ADP:37 | ADV:14 | AUX:8 | CCONJ:7 | DET:13 | NOUN:63 | PART:4 | PRON:14 | PROPN:1 | PUNCT:16 | SCONJ:6 | VERB:27,ADJ:16 | ADP:31 | ADV:15 | AUX:11 | CCONJ:14 | DET:8 | NOUN:64 | PART:6 | PRON:8 | PROPN:1 | PUNCT:13 | SCONJ:5 | VERB:23
ADJ:22 | ADP:27 | ADV:3 | AUX:12 | CCONJ:14 | DET:14 | NOUN:53 | NUM:1 | PART:5 | PRON:9 | PROPN:2 | PUNCT:18 | SCONJ:5 | VERB:20,ADJ:16 | ADP:23 | ADV:14 | AUX:7 | CCONJ:23 | DET:5 | NOUN:67 | PART:4 | PRON:4 | PUNCT:20 | SCONJ:2 | VERB:22
ADJ:5 | ADP:13 | ADV:8 | AUX:4 | CCONJ:5 | DET:4 | NOUN:13 | PART:5 | PRON:9 | PROPN:4 | PUNCT:5 | SCONJ:1 | VERB:12,ADJ:24 | ADP:29 | ADV:14 | AUX:6 | CCONJ:20 | DET:13 | NOUN:55 | PART:7 | PRON:5 | PROPN:10 | PUNCT:21 | SCONJ:2 | VERB:26
ADJ:38 | ADP:55 | ADV:21 | AUX:19 | CCONJ:21 | DET:21 | NOUN:99 | PART:14 | PRON:47 | PUNCT:22 | SCONJ:12 | VERB:54,ADJ:29 | ADP:19 | ADV:11 | AUX:2 | CCONJ:22 | DET:7 | NOUN:57 | PART:5 | PRON:4 | PUNCT:17 | SCONJ:4 | VERB:22
ADJ:22 | ADP:22 | ADV:8 | AUX:10 | CCONJ:5 | DET:15 | NOUN:52 | NUM:6 | PART:5 | PRON:11 | PROPN:3 | PUNCT:8 | SCONJ:11 | VERB:27,ADJ:13 | ADP:31 | ADV:13 | AUX:4 | CCONJ:17 | DET:14 | NOUN:84 | PART:5 | PRON:5 | PUNCT:21 | SCONJ:5 | VERB:22
ADJ:43 | ADP:73 | ADV:17 | AUX:10 | CCONJ:25 | DET:10 | INTJ:2 | NOUN:135 | NUM:7 | PART:7 | PRON:14 | PROPN:27 | PUNCT:50 | SCONJ:5 | SYM:1 | VERB:42,ADJ:15 | ADP:33 | ADV:7 | AUX:4 | CCONJ:16 | DET:3 | NOUN:74 | PART:5 | PRON:2 | PROPN:3 | PUNCT:18 | SCONJ:4 | SYM:1 | VERB:20
ADJ:17 | ADP:15 | ADV:9 | AUX:6 | CCONJ:3 | DET:12 | NOUN:38 | NUM:5 | PART:1 | PRON:5 | PROPN:1 | PUNCT:10 | SCONJ:3 | SYM:2 | VERB:13,ADJ:19 | ADP:21 | ADV:12 | AUX:5 | CCONJ:16 | DET:7 | NOUN:63 | PART:6 | PRON:4 | PUNCT:18 | SCONJ:4 | VERB:22
ADJ:19 | ADP:25 | ADV:13 | AUX:6 | CCONJ:7 | DET:11 | NOUN:51 | NUM:2 | PART:8 | PRON:14 | PROPN:2 | PUNCT:12 | SCONJ:4 | VERB:24,ADJ:16 | ADP:22 | ADV:12 | AUX:5 | CCONJ:11 | DET:5 | NOUN:47 | NUM:1 | PART:8 | PRON:4 | PUNCT:15 | SCONJ:3 | VERB:24
ADJ:23 | ADP:19 | ADV:9 | AUX:5 | CCONJ:11 | DET:7 | NOUN:41 | NUM:2 | PART:1 | PRON:5 | PUNCT:14 | SCONJ:6 | VERB:16,ADJ:18 | ADP:19 | ADV:19 | AUX:2 | CCONJ:18 | DET:6 | NOUN:53 | PART:3 | PRON:10 | PUNCT:29 | SCONJ:4 | SYM:1 | VERB:26
ADJ:15 | ADP:37 | ADV:8 | AUX:6 | CCONJ:10 | DET:12 | NOUN:62 | NUM:1 | PART:3 | PRON:11 | PROPN:8 | PUNCT:12 | SCONJ:4 | SYM:2 | VERB:17,ADJ:30 | ADP:29 | ADV:18 | AUX:3 | CCONJ:22 | DET:12 | NOUN:79 | NUM:1 | PART:5 | PRON:6 | PROPN:8 | PUNCT:33 | SCONJ:6 | VERB:33
ADJ:4 | ADP:14 | ADV:4 | AUX:8 | CCONJ:13 | DET:2 | NOUN:52 | NUM:2 | PART:5 | PROPN:2 | PUNCT:22 | SCONJ:2 | VERB:22,ADJ:20 | ADP:23 | ADV:15 | AUX:11 | CCONJ:22 | DET:13 | NOUN:77 | PART:6 | PRON:7 | PUNCT:26 | SCONJ:10 | VERB:36
ADJ:27 | ADP:33 | ADV:2 | AUX:6 | CCONJ:14 | DET:13 | NOUN:71 | NUM:2 | PART:5 | PRON:8 | PUNCT:21 | SCONJ:4 | SYM:1 | VERB:15,ADJ:32 | ADP:28 | ADV:13 | AUX:8 | CCONJ:15 | DET:5 | NOUN:68 | PART:4 | PRON:7 | PUNCT:19 | SCONJ:11 | VERB:30
ADJ:9 | ADP:18 | ADV:9 | AUX:12 | CCONJ:8 | DET:13 | NOUN:48 | NUM:2 | PART:1 | PRON:5 | PROPN:8 | PUNCT:13 | SCONJ:6 | VERB:12,ADJ:13 | ADP:22 | ADV:7 | AUX:4 | CCONJ:16 | DET:8 | NOUN:60 | PART:1 | PRON:1 | PROPN:6 | PUNCT:15 | SCONJ:5 | VERB:14
ADJ:11 | ADP:20 | ADV:7 | AUX:6 | CCONJ:5 | DET:10 | NOUN:43 | NUM:3 | PART:3 | PRON:11 | PUNCT:14 | SCONJ:2 | VERB:15,ADJ:24 | ADP:26 | ADV:25 | AUX:9 | CCONJ:19 | DET:14 | NOUN:80 | PART:7 | PRON:12 | PUNCT:35 | SCONJ:15 | VERB:34
ADJ:9 | ADP:16 | ADV:5 | AUX:5 | CCONJ:8 | DET:4 | NOUN:42 | NUM:1 | PART:1 | PRON:6 | PUNCT:7 | SCONJ:5 | VERB:14,ADJ:18 | ADP:29 | ADV:18 | AUX:5 | CCONJ:17 | DET:11 | NOUN:87 | PART:5 | PRON:10 | PUNCT:25 | SCONJ:5 | VERB:27
ADJ:16 | ADP:42 | ADV:12 | AUX:16 | CCONJ:10 | DET:19 | NOUN:98 | NUM:7 | PART:8 | PRON:22 | PROPN:2 | PUNCT:39 | SCONJ:8 | SYM:1 | VERB:27,ADJ:29 | ADP:22 | ADV:20 | AUX:10 | CCONJ:20 | DET:9 | NOUN:74 | NUM:6 | PART:2 | PRON:15 | PROPN:1 | PUNCT:68 | SCONJ:5 | SYM:4 | VERB:24
ADJ:7 | ADP:18 | ADV:3 | AUX:1 | CCONJ:6 | DET:4 | NOUN:34 | NUM:1 | PART:4 | PRON:3 | PUNCT:6 | SCONJ:4 | VERB:17,ADJ:15 | ADP:21 | ADV:12 | AUX:8 | CCONJ:18 | DET:9 | NOUN:64 | PART:7 | PRON:4 | PUNCT:17 | SCONJ:7 | VERB:24
ADJ:11 | ADP:18 | ADV:7 | AUX:8 | CCONJ:4 | DET:15 | NOUN:41 | NUM:1 | PART:3 | PRON:5 | PUNCT:9 | SCONJ:2 | VERB:21,ADJ:11 | ADP:24 | ADV:8 | AUX:2 | CCONJ:17 | DET:6 | NOUN:64 | PART:5 | PRON:4 | PUNCT:19 | SCONJ:1 | VERB:22
ADJ:21 | ADP:23 | ADV:12 | AUX:10 | CCONJ:10 | DET:20 | NOUN:53 | NUM:2 | PART:7 | PRON:28 | PROPN:2 | PUNCT:19 | SCONJ:5 | VERB:30,ADJ:13 | ADP:30 | ADV:15 | AUX:8 | CCONJ:14 | DET:10 | NOUN:65 | PART:6 | PRON:15 | PROPN:2 | PUNCT:19 | SCONJ:7 | VERB:28
ADJ:10 | ADP:18 | ADV:6 | AUX:5 | CCONJ:13 | DET:4 | NOUN:44 | NUM:2 | PART:1 | PRON:6 | PROPN:4 | PUNCT:13 | SCONJ:1 | VERB:13,ADJ:25 | ADP:38 | ADV:25 | AUX:8 | CCONJ:28 | DET:10 | NOUN:96 | PART:8 | PRON:16 | PUNCT:36 | SCONJ:9 | SYM:2 | VERB:38
ADJ:11 | ADP:21 | ADV:3 | AUX:4 | CCONJ:4 | DET:4 | NOUN:44 | NUM:1 | PART:3 | PRON:4 | PROPN:4 | PUNCT:11 | SCONJ:5 | VERB:16,ADJ:24 | ADP:20 | ADV:10 | AUX:3 | CCONJ:16 | DET:7 | NOUN:62 | PART:3 | PRON:3 | PROPN:1 | PUNCT:19 | SCONJ:6 | VERB:16
ADJ:16 | ADP:28 | ADV:11 | AUX:14 | CCONJ:20 | DET:5 | NOUN:74 | PART:3 | PRON:8 | PUNCT:17 | SCONJ:2 | VERB:22,ADJ:18 | ADP:15 | ADV:9 | AUX:7 | CCONJ:14 | DET:5 | NOUN:52 | PART:4 | PRON:2 | PUNCT:20 | SCONJ:6 | VERB:20
ADJ:9 | ADP:21 | ADV:2 | AUX:8 | CCONJ:7 | DET:8 | NOUN:34 | NUM:8 | PART:5 | PRON:18 | PUNCT:9 | SCONJ:3 | VERB:19,ADJ:29 | ADP:23 | ADV:13 | AUX:7 | CCONJ:24 | DET:11 | NOUN:69 | NUM:1 | PART:3 | PRON:13 | PUNCT:25 | SCONJ:9 | VERB:21
ADJ:17 | ADP:31 | ADV:9 | AUX:10 | CCONJ:14 | DET:14 | NOUN:61 | PART:8 | PRON:24 | PROPN:1 | PUNCT:28 | SCONJ:3 | VERB:31,ADJ:14 | ADP:29 | ADV:20 | AUX:3 | CCONJ:24 | DET:10 | NOUN:86 | PART:4 | PRON:8 | PUNCT:23 | SCONJ:5 | VERB:32
ADJ:8 | ADP:4 | ADV:3 | AUX:1 | CCONJ:2 | DET:4 | NOUN:13 | PRON:2 | PROPN:1 | PUNCT:4 | SCONJ:1 | VERB:7,ADJ:41 | ADP:17 | ADV:10 | AUX:3 | CCONJ:20 | DET:8 | NOUN:68 | PART:4 | PRON:3 | PROPN:6 | PUNCT:27 | SCONJ:5 | VERB:21
ADJ:22 | ADP:25 | ADV:13 | AUX:12 | CCONJ:2 | DET:15 | NOUN:53 | NUM:2 | PART:9 | PRON:7 | PROPN:2 | PUNCT:14 | SCONJ:4 | VERB:31,ADJ:14 | ADP:24 | ADV:11 | AUX:10 | CCONJ:14 | DET:9 | NOUN:56 | PART:6 | PRON:14 | PUNCT:16 | SCONJ:5 | VERB:33
ADJ:10 | ADP:12 | ADV:8 | AUX:6 | CCONJ:6 | DET:8 | NOUN:30 | PART:5 | PRON:9 | PUNCT:6 | SCONJ:3 | VERB:17,ADJ:32 | ADP:23 | ADV:17 | AUX:5 | CCONJ:18 | DET:6 | NOUN:61 | PART:5 | PRON:4 | PUNCT:23 | SCONJ:6 | VERB:26
ADJ:15 | ADP:20 | ADV:10 | AUX:7 | CCONJ:5 | DET:9 | NOUN:48 | PART:5 | PRON:4 | PUNCT:14 | SCONJ:5 | VERB:26,ADJ:14 | ADP:23 | ADV:11 | AUX:3 | CCONJ:17 | DET:9 | NOUN:70 | PART:4 | PRON:6 | PUNCT:24 | SCONJ:3 | VERB:23
ADJ:2 | ADP:6 | ADV:1 | CCONJ:2 | DET:2 | NOUN:13 | PART:1 | PRON:3 | PUNCT:1 | VERB:5,ADJ:30 | ADP:31 | ADV:19 | AUX:5 | CCONJ:21 | DET:11 | NOUN:78 | PRON:8 | PUNCT:26 | SCONJ:2 | VERB:22
ADJ:17 | ADP:14 | ADV:4 | AUX:5 | CCONJ:2 | DET:10 | NOUN:32 | NUM:4 | PART:2 | PRON:7 | PROPN:2 | PUNCT:13 | SCONJ:3 | VERB:14,ADJ:19 | ADP:37 | ADV:8 | AUX:7 | CCONJ:8 | DET:9 | NOUN:64 | PART:8 | PRON:7 | PROPN:5 | PUNCT:23 | SCONJ:7 | VERB:26
ADJ:21 | ADP:29 | ADV:11 | AUX:7 | CCONJ:8 | DET:19 | NOUN:52 | NUM:5 | PART:5 | PRON:15 | PROPN:5 | PUNCT:15 | SCONJ:5 | VERB:21,ADJ:21 | ADP:28 | ADV:18 | AUX:5 | CCONJ:13 | DET:11 | NOUN:63 | NUM:1 | PART:5 | PRON:7 | PROPN:5 | PUNCT:18 | SCONJ:1 | SYM:1 | VERB:25
ADJ:11 | ADP:16 | ADV:1 | AUX:5 | CCONJ:4 | DET:9 | NOUN:38 | NUM:4 | PART:3 | PRON:6 | PUNCT:6 | SCONJ:3 | VERB:13,ADJ:31 | ADP:23 | ADV:14 | AUX:6 | CCONJ:19 | DET:5 | NOUN:69 | PART:2 | PUNCT:25 | SCONJ:3 | VERB:21
ADJ:20 | ADP:31 | ADV:14 | AUX:6 | CCONJ:9 | DET:11 | NOUN:54 | NUM:5 | PART:4 | PRON:14 | PUNCT:9 | SCONJ:2 | VERB:23,ADJ:7 | ADP:4 | ADV:7 | AUX:1 | CCONJ:5 | DET:2 | NOUN:15 | NUM:7 | PRON:7 | PROPN:3 | PUNCT:44 | SCONJ:1 | SYM:3 | VERB:6
ADJ:23 | ADP:36 | ADV:11 | AUX:9 | CCONJ:10 | DET:11 | NOUN:53 | NUM:2 | PART:4 | PRON:16 | PROPN:2 | PUNCT:13 | SCONJ:6 | VERB:20,ADJ:30 | ADP:17 | ADV:13 | AUX:2 | CCONJ:13 | DET:12 | NOUN:55 | NUM:2 | PART:2 | PRON:3 | PROPN:5 | PUNCT:24 | SCONJ:5 | VERB:14
ADJ:17 | ADP:15 | ADV:4 | AUX:3 | CCONJ:5 | DET:12 | NOUN:35 | NUM:3 | PART:3 | PRON:15 | PROPN:1 | PUNCT:15 | SCONJ:2 | VERB:18,ADJ:17 | ADP:18 | ADV:11 | AUX:7 | CCONJ:17 | DET:6 | NOUN:61 | PART:1 | PRON:6 | PUNCT:25 | SCONJ:11 | VERB:23
ADJ:12 | ADP:18 | ADV:10 | AUX:2 | CCONJ:4 | DET:11 | NOUN:41 | NUM:2 | PART:3 | PRON:14 | PUNCT:11 | SCONJ:4 | VERB:21,ADJ:26 | ADP:19 | ADV:13 | AUX:2 | CCONJ:21 | DET:4 | NOUN:70 | PART:4 | PRON:4 | PUNCT:18 | SCONJ:3 | VERB:20
ADJ:26 | ADP:39 | ADV:8 | AUX:8 | CCONJ:20 | DET:12 | NOUN:77 | NUM:2 | PART:2 | PRON:23 | PROPN:4 | PUNCT:18 | SCONJ:5 | VERB:28,ADJ:26 | ADP:19 | ADV:11 | AUX:1 | CCONJ:14 | DET:10 | NOUN:53 | NUM:1 | PART:5 | PRON:6 | PUNCT:18 | SCONJ:7 | VERB:22
ADJ:27 | ADP:40 | ADV:19 | AUX:12 | CCONJ:13 | DET:22 | NOUN:75 | PART:10 | PRON:15 | PUNCT:23 | SCONJ:7 | VERB:39,ADJ:12 | ADP:18 | ADV:17 | AUX:4 | CCONJ:17 | DET:5 | NOUN:60 | PART:1 | PRON:4 | PROPN:1 | PUNCT:22 | SCONJ:3 | VERB:23
