Abstract_POS_Counts,Generated_Abstract_POS_Counts
ADJ:3 | ADP:3 | ADV:5 | AUX:4 | DET:1 | NOUN:4 | NUM:1 | PRON:3 | PROPN:2 | PUNCT:5 | VERB:3,ADJ:11 | ADP:13 | ADV:16 | AUX:6 | CCONJ:7 | DET:4 | NOUN:36 | PART:5 | PRON:15 | PROPN:1 | PUNCT:27 | SCONJ:7 | VERB:28
ADJ:4 | ADP:1 | ADV:7 | AUX:6 | CCONJ:3 | DET:4 | NOUN:8 | PART:1 | PRON:2 | PUNCT:6 | SCONJ:2 | VERB:6,ADJ:15 | ADP:15 | ADV:15 | AUX:10 | CCONJ:10 | DET:8 | INTJ:2 | NOUN:42 | NUM:2 | PART:9 | PRON:19 | PROPN:5 | PUNCT:35 | SCONJ:3 | VERB:26
ADJ:6 | ADP:4 | ADV:7 | AUX:2 | CCONJ:6 | DET:2 | NOUN:10 | PART:1 | PRON:7 | PUNCT:6 | SCONJ:2 | VERB:9,ADJ:7 | ADP:14 | ADV:17 | AUX:10 | CCONJ:8 | DET:7 | NOUN:33 | NUM:4 | PART:2 | PRON:14 | PROPN:1 | PUNCT:25 | SCONJ:5 | VERB:23
ADJ:1 | ADV:1 | DET:2 | NOUN:2 | PART:1 | PROPN:1 | PUNCT:3 | VERB:1,ADJ:12 | ADP:9 | ADV:22 | AUX:11 | CCONJ:3 | DET:8 | NOUN:25 | NUM:2 | PART:6 | PRON:27 | PROPN:2 | PUNCT:37 | SCONJ:11 | VERB:33
ADJ:3 | ADP:4 | ADV:12 | AUX:5 | CCONJ:2 | DET:1 | NOUN:6 | PART:2 | PRON:4 | PUNCT:7 | SCONJ:1 | VERB:7,ADJ:8 | ADP:13 | ADV:17 | AUX:5 | CCONJ:5 | DET:7 | NOUN:25 | NUM:1 | PART:7 | PRON:11 | PROPN:1 | PUNCT:21 | SCONJ:3 | VERB:24
ADP:1 | DET:1 | NOUN:2 | PUNCT:2,ADJ:4 | ADP:9 | ADV:9 | AUX:2 | CCONJ:3 | DET:4 | INTJ:1 | NOUN:17 | NUM:1 | PART:2 | PRON:5 | PROPN:2 | PUNCT:14 | SCONJ:1 | VERB:13
ADJ:1 | ADP:1 | ADV:2 | CCONJ:1 | NOUN:3 | PART:1 | PRON:1 | PUNCT:2 | VERB:2,ADJ:2 | ADP:13 | ADV:10 | AUX:1 | CCONJ:1 | DET:4 | NOUN:17 | NUM:2 | PART:3 | PRON:10 | PROPN:4 | PUNCT:12 | SCONJ:1 | VERB:14
ADV:2 | NOUN:3 | PART:1 | PROPN:1,ADJ:4 | ADP:9 | ADV:11 | CCONJ:3 | DET:3 | NOUN:15 | NUM:1 | PART:2 | PRON:15 | PROPN:1 | PUNCT:12 | SCONJ:8 | VERB:18
ADV:2 | AUX:1 | CCONJ:1 | NOUN:4 | PRON:2 | PUNCT:2 | SCONJ:1 | VERB:1,ADJ:7 | ADP:15 | ADV:14 | AUX:4 | CCONJ:2 | DET:7 | NOUN:37 | NUM:1 | PART:6 | PRON:17 | PROPN:4 | PUNCT:32 | SCONJ:6 | VERB:14
ADJ:1 | ADP:2 | ADV:3 | AUX:2 | DET:1 | NOUN:3 | PRON:1 | PUNCT:3 | VERB:1,ADJ:7 | ADP:12 | ADV:13 | AUX:4 | CCONJ:4 | DET:3 | NOUN:30 | NUM:1 | PART:3 | PRON:13 | PROPN:4 | PUNCT:32 | SCONJ:9 | VERB:15
ADJ:1 | ADP:1 | NOUN:2 | PRON:2 | PUNCT:2 | VERB:1,ADJ:11 | ADP:28 | ADV:24 | AUX:4 | CCONJ:5 | DET:10 | INTJ:1 | NOUN:58 | NUM:4 | PART:6 | PRON:18 | PROPN:2 | PUNCT:44 | SCONJ:4 | VERB:31
ADJ:1 | ADP:1 | AUX:1 | NOUN:2 | PRON:3 | PROPN:2 | PUNCT:1 | VERB:3,ADJ:13 | ADP:17 | ADV:14 | AUX:5 | CCONJ:2 | DET:9 | NOUN:41 | NUM:1 | PART:4 | PRON:10 | PROPN:7 | PUNCT:39 | SCONJ:2 | VERB:23
ADJ:1 | AUX:1 | DET:1 | NOUN:2 | PUNCT:3,ADJ:6 | ADP:3 | ADV:5 | AUX:1 | NOUN:8 | PART:1 | PRON:2 | PUNCT:15 | SCONJ:1 | VERB:6
ADJ:1 | ADP:1 | AUX:1 | NOUN:2 | PART:1 | PRON:2 | PUNCT:4 | VERB:1,ADJ:7 | ADP:8 | ADV:4 | AUX:5 | DET:1 | NOUN:13 | NUM:2 | PART:2 | PRON:5 | PROPN:2 | PUNCT:15 | SCONJ:4 | VERB:4
ADJ:3 | ADP:1 | ADV:3 | AUX:1 | CCONJ:1 | NOUN:1 | PRON:2 | PROPN:1 | PUNCT:8 | VERB:1,ADJ:7 | ADP:9 | ADV:9 | AUX:1 | CCONJ:1 | DET:2 | NOUN:17 | PRON:3 | PROPN:3 | PUNCT:25 | SCONJ:2 | VERB:4
ADJ:1 | ADP:1 | ADV:1 | NOUN:1 | PROPN:2 | PUNCT:3,ADJ:6 | ADP:5 | ADV:5 | AUX:2 | NOUN:9 | PART:1 | PRON:2 | PROPN:2 | PUNCT:18 | SCONJ:1 | VERB:3
ADJ:3 | PUNCT:3,ADJ:13 | ADP:9 | ADV:7 | AUX:4 | CCONJ:4 | INTJ:1 | NOUN:12 | NUM:1 | PART:2 | PRON:6 | PROPN:2 | PUNCT:15 | SCONJ:6 | VERB:9
ADJ:1 | ADV:2 | AUX:1 | DET:1 | NOUN:3 | PUNCT:1,ADJ:3 | ADP:7 | ADV:7 | CCONJ:2 | DET:2 | NOUN:8 | PART:1 | PRON:3 | PROPN:14 | PUNCT:11 | SCONJ:2 | VERB:8
ADJ:1 | ADP:1 | ADV:3 | AUX:3 | NOUN:1 | PRON:1 | PROPN:4 | PUNCT:5 | SCONJ:1 | VERB:1,ADJ:6 | ADP:8 | ADV:5 | AUX:2 | CCONJ:3 | DET:3 | NOUN:8 | NUM:2 | PART:1 | PRON:6 | PROPN:15 | PUNCT:11 | SCONJ:1 | VERB:7
ADJ:1 | ADP:1 | ADV:2 | AUX:1 | PART:1 | PRON:4 | PROPN:2 | PUNCT:2 | VERB:2,ADJ:4 | ADP:4 | ADV:7 | AUX:3 | CCONJ:1 | DET:2 | NOUN:11 | PART:2 | PRON:8 | PUNCT:12 | SCONJ:4 | VERB:12
ADJ:1 | ADP:1 | ADV:5 | AUX:3 | CCONJ:2 | DET:2 | NOUN:5 | PART:1 | PRON:4 | PUNCT:2 | SCONJ:3 | VERB:4,ADJ:2 | ADP:3 | ADV:3 | CCONJ:2 | INTJ:1 | NOUN:7 | NUM:1 | PART:1 | PRON:4 | PROPN:2 | PUNCT:8 | SCONJ:3 | VERB:7
ADP:4 | ADV:1 | AUX:3 | DET:1 | NOUN:6 | PART:1 | PRON:7 | PUNCT:2 | SCONJ:3 | VERB:4,ADJ:4 | ADP:4 | ADV:5 | AUX:3 | CCONJ:3 | DET:1 | INTJ:1 | NOUN:9 | PART:3 | PRON:7 | PROPN:2 | PUNCT:7 | SCONJ:2 | VERB:10
ADJ:1 | ADP:1 | ADV:1 | AUX:1 | DET:2 | NOUN:3 | PRON:1 | PUNCT:2 | VERB:1,ADJ:3 | ADP:5 | ADV:8 | AUX:1 | CCONJ:2 | DET:1 | INTJ:1 | NOUN:13 | NUM:1 | PRON:5 | PROPN:2 | PUNCT:9 | SCONJ:3 | SYM:1 | VERB:11
ADP:1 | ADV:3 | AUX:1 | DET:1 | NOUN:1 | PART:2 | PRON:2 | PUNCT:2 | VERB:3,ADJ:3 | ADP:4 | ADV:3 | AUX:2 | CCONJ:1 | DET:2 | INTJ:1 | NOUN:6 | PART:1 | PRON:5 | PROPN:2 | PUNCT:6 | SCONJ:2 | VERB:8
ADJ:1 | ADP:1 | ADV:2 | AUX:2 | CCONJ:1 | NOUN:2 | PROPN:2 | PUNCT:2 | VERB:2,ADJ:9 | ADP:11 | ADV:17 | AUX:6 | CCONJ:8 | DET:1 | NOUN:27 | PART:4 | PRON:8 | PROPN:10 | PUNCT:23 | SCONJ:3 | VERB:16
ADJ:1 | ADP:4 | ADV:2 | AUX:2 | CCONJ:1 | NOUN:5 | PART:1 | PRON:3 | PROPN:1 | PUNCT:1 | SCONJ:1 | VERB:3,ADJ:9 | ADP:16 | ADV:17 | AUX:8 | CCONJ:7 | DET:3 | NOUN:28 | NUM:1 | PART:6 | PRON:7 | PROPN:7 | PUNCT:22 | SCONJ:5 | VERB:21
ADJ:2 | ADP:1 | ADV:1 | AUX:1 | CCONJ:1 | NOUN:2 | PRON:1 | PROPN:1 | PUNCT:2 | SCONJ:1 | VERB:1,ADJ:8 | ADP:10 | ADV:17 | AUX:7 | CCONJ:6 | DET:3 | NOUN:26 | PART:1 | PRON:10 | PROPN:8 | PUNCT:19 | SCONJ:6 | VERB:12
ADJ:1 | ADP:1 | ADV:7 | AUX:4 | CCONJ:1 | NOUN:4 | PRON:2 | PUNCT:5 | VERB:2,ADJ:10 | ADP:14 | ADV:13 | AUX:6 | CCONJ:10 | DET:3 | NOUN:32 | PART:7 | PRON:9 | PROPN:7 | PUNCT:28 | SCONJ:5 | VERB:20
ADJ:6 | ADP:9 | ADV:14 | AUX:6 | CCONJ:3 | DET:4 | NOUN:13 | NUM:1 | PART:3 | PRON:9 | PROPN:2 | PUNCT:8 | SCONJ:3 | VERB:11,ADJ:6 | ADP:9 | ADV:15 | AUX:4 | CCONJ:9 | DET:3 | NOUN:28 | NUM:1 | PART:3 | PRON:6 | PROPN:4 | PUNCT:22 | SCONJ:4 | VERB:15
ADP:1 | ADV:1 | NOUN:3 | PROPN:2 | PUNCT:4 | VERB:1,ADJ:6 | ADP:13 | ADV:8 | AUX:3 | CCONJ:5 | DET:3 | NOUN:25 | PART:4 | PRON:3 | PROPN:5 | PUNCT:17 | SCONJ:3 | VERB:12
ADJ:1 | ADP:3 | ADV:3 | AUX:1 | CCONJ:2 | NOUN:8 | PRON:1 | PROPN:3 | PUNCT:3 | SYM:8 | VERB:3,ADJ:7 | ADP:14 | ADV:29 | AUX:9 | CCONJ:4 | DET:4 | NOUN:25 | PART:4 | PRON:15 | PROPN:9 | PUNCT:21 | SCONJ:9 | VERB:23
ADJ:3 | ADP:6 | ADV:5 | AUX:4 | CCONJ:3 | NOUN:6 | PART:1 | PRON:4 | PROPN:1 | PUNCT:2 | SCONJ:2 | VERB:7,ADJ:16 | ADP:24 | ADV:15 | AUX:7 | CCONJ:11 | DET:7 | NOUN:50 | NUM:1 | PART:7 | PRON:15 | PROPN:18 | PUNCT:41 | SCONJ:3 | VERB:30
ADP:3 | ADV:2 | NOUN:2 | PART:2 | PRON:3 | PUNCT:2 | VERB:3,ADJ:8 | ADP:18 | ADV:13 | AUX:7 | CCONJ:5 | DET:3 | NOUN:36 | PART:4 | PRON:17 | PROPN:5 | PUNCT:24 | SCONJ:5 | SYM:1 | VERB:27
ADJ:4 | ADP:9 | ADV:10 | AUX:5 | CCONJ:1 | DET:2 | NOUN:13 | NUM:1 | PART:3 | PRON:9 | PROPN:2 | PUNCT:5 | SCONJ:1 | VERB:8,ADJ:17 | ADP:27 | ADV:31 | AUX:15 | CCONJ:11 | DET:7 | NOUN:54 | NUM:8 | PART:7 | PRON:24 | PROPN:16 | PUNCT:47 | SCONJ:8 | VERB:36
ADJ:25 | ADP:30 | ADV:34 | AUX:21 | CCONJ:8 | DET:13 | NOUN:50 | NUM:3 | PART:8 | PRON:45 | PROPN:3 | PUNCT:29 | SCONJ:14 | VERB:38,ADJ:12 | ADP:22 | ADV:21 | AUX:12 | CCONJ:11 | DET:4 | INTJ:1 | NOUN:44 | PART:4 | PRON:24 | PROPN:4 | PUNCT:37 | SCONJ:4 | VERB:36
ADP:3 | ADV:1 | AUX:1 | DET:1 | NOUN:5 | PRON:1 | PUNCT:3 | VERB:3,ADJ:7 | ADP:16 | ADV:17 | AUX:9 | CCONJ:8 | DET:5 | NOUN:39 | NUM:1 | PART:5 | PRON:13 | PROPN:14 | PUNCT:28 | SCONJ:4 | VERB:23
ADP:1 | NOUN:1 | PART:1 | PRON:2 | PUNCT:1 | VERB:1,ADJ:3 | ADP:10 | ADV:6 | AUX:2 | CCONJ:4 | DET:1 | NOUN:18 | NUM:2 | PRON:5 | PROPN:6 | PUNCT:12 | SCONJ:1 | SYM:1 | VERB:11
ADJ:2 | ADP:4 | ADV:1 | AUX:2 | DET:2 | NOUN:12 | PUNCT:3 | VERB:1,ADJ:1 | ADP:3 | ADV:7 | AUX:2 | CCONJ:2 | NOUN:7 | PART:1 | PRON:2 | PUNCT:5 | VERB:6
ADJ:7 | ADP:10 | ADV:4 | AUX:6 | CCONJ:2 | DET:5 | NOUN:10 | NUM:1 | PART:2 | PRON:12 | PROPN:3 | PUNCT:4 | SCONJ:1 | VERB:9,ADJ:9 | ADP:6 | ADV:9 | AUX:5 | CCONJ:5 | DET:3 | INTJ:1 | NOUN:16 | NUM:1 | PART:4 | PRON:7 | PUNCT:15 | SCONJ:2 | VERB:11
ADJ:2 | ADP:10 | ADV:3 | AUX:5 | CCONJ:3 | DET:2 | NOUN:17 | PART:2 | PRON:6 | PUNCT:9 | SCONJ:5 | VERB:10,ADJ:5 | ADP:5 | ADV:11 | AUX:5 | CCONJ:4 | INTJ:1 | NOUN:16 | PART:2 | PRON:9 | PROPN:1 | PUNCT:11 | SCONJ:1 | VERB:14
ADJ:4 | ADP:1 | ADV:2 | AUX:1 | CCONJ:1 | DET:3 | NOUN:5 | PUNCT:4 | VERB:1,ADJ:7 | ADP:7 | ADV:6 | AUX:6 | CCONJ:2 | DET:2 | INTJ:1 | NOUN:20 | PART:3 | PRON:6 | PUNCT:12 | SCONJ:4 | VERB:9
ADJ:5 | ADP:3 | ADV:3 | AUX:1 | DET:4 | NOUN:6 | PART:3 | PRON:4 | PUNCT:5 | SCONJ:1 | SYM:1 | VERB:5,ADJ:4 | ADP:4 | ADV:13 | AUX:6 | CCONJ:3 | DET:2 | NOUN:18 | PART:3 | PRON:11 | PUNCT:17 | SCONJ:2 | VERB:17
ADJ:2 | ADP:1 | AUX:1 | DET:1 | NOUN:1 | PRON:1 | PROPN:1 | PUNCT:2 | VERB:1,ADJ:6 | ADP:4 | ADV:12 | AUX:3 | CCONJ:3 | DET:3 | INTJ:1 | NOUN:11 | PART:2 | PRON:5 | PUNCT:11 | VERB:11
ADJ:16 | ADP:16 | ADV:12 | AUX:14 | CCONJ:11 | DET:13 | NOUN:23 | NUM:3 | PART:10 | PRON:23 | PROPN:3 | PUNCT:17 | SCONJ:4 | VERB:25,ADJ:10 | ADP:11 | ADV:15 | AUX:9 | CCONJ:5 | DET:3 | NOUN:22 | PART:3 | PRON:23 | PROPN:6 | PUNCT:21 | SCONJ:7 | VERB:25
ADJ:1 | ADP:1 | ADV:1 | AUX:1 | NOUN:5 | PUNCT:1,ADJ:5 | ADP:17 | ADV:22 | AUX:6 | CCONJ:6 | DET:2 | NOUN:33 | PART:3 | PRON:12 | PROPN:4 | PUNCT:31 | SCONJ:3 | VERB:16
ADJ:1 | ADP:1 | ADV:1 | NOUN:6 | PRON:2 | PUNCT:1 | VERB:1,ADJ:12 | ADP:14 | ADV:21 | AUX:11 | CCONJ:10 | DET:9 | INTJ:1 | NOUN:52 | PART:3 | PRON:20 | PROPN:6 | PUNCT:42 | SCONJ:2 | VERB:29
ADV:1 | NOUN:5 | PUNCT:1 | SCONJ:1 | VERB:1,ADJ:7 | ADP:12 | ADV:21 | AUX:10 | CCONJ:6 | DET:6 | INTJ:1 | NOUN:34 | PART:2 | PRON:24 | PROPN:4 | PUNCT:31 | SCONJ:12 | VERB:28
ADJ:2 | ADP:1 | ADV:1 | AUX:1 | DET:3 | NOUN:6 | PART:2 | PRON:1 | PUNCT:1 | SCONJ:1 | VERB:2,ADJ:6 | ADP:11 | ADV:14 | AUX:5 | CCONJ:5 | DET:4 | INTJ:1 | NOUN:26 | NUM:2 | PART:3 | PRON:19 | PROPN:6 | PUNCT:27 | SCONJ:4 | VERB:25
ADP:5 | ADV:3 | AUX:1 | CCONJ:1 | DET:1 | NOUN:6 | PART:1 | PRON:3 | PUNCT:7 | VERB:5,ADJ:11 | ADP:9 | ADV:21 | AUX:9 | CCONJ:7 | DET:3 | NOUN:26 | NUM:1 | PART:2 | PRON:11 | PROPN:6 | PUNCT:28 | SCONJ:1 | VERB:13
ADJ:1 | ADV:2 | AUX:1 | CCONJ:1 | DET:2 | NOUN:5 | PART:1 | PRON:2 | PUNCT:2 | VERB:1,ADJ:9 | ADP:17 | ADV:19 | AUX:9 | CCONJ:12 | DET:4 | NOUN:35 | NUM:2 | PART:2 | PRON:18 | PROPN:6 | PUNCT:28 | SCONJ:4 | VERB:23
ADJ:2 | ADP:1 | ADV:1 | CCONJ:1 | DET:1 | NOUN:6 | PRON:2 | PUNCT:1 | VERB:3,ADJ:11 | ADP:17 | ADV:20 | AUX:9 | CCONJ:8 | DET:6 | NOUN:43 | NUM:1 | PART:2 | PRON:12 | PROPN:6 | PUNCT:42 | SCONJ:2 | VERB:15
ADV:1 | CCONJ:2 | NOUN:4 | PRON:1 | PUNCT:1 | VERB:2,ADJ:5 | ADP:14 | ADV:27 | AUX:12 | CCONJ:8 | DET:5 | INTJ:1 | NOUN:40 | PART:7 | PRON:16 | PROPN:4 | PUNCT:30 | SCONJ:5 | VERB:21
ADJ:2 | ADP:1 | ADV:1 | AUX:1 | NOUN:7 | PART:2 | PRON:1 | PUNCT:1 | SCONJ:2 | VERB:3,ADJ:7 | ADP:11 | ADV:22 | AUX:5 | CCONJ:6 | DET:3 | NOUN:29 | PART:4 | PRON:13 | PROPN:4 | PUNCT:26 | SCONJ:5 | VERB:22
ADV:1 | NOUN:1 | PRON:1 | PUNCT:1 | VERB:2,ADJ:14 | ADP:10 | ADV:19 | AUX:6 | CCONJ:10 | DET:7 | NOUN:32 | PART:2 | PRON:20 | PROPN:6 | PUNCT:25 | SCONJ:9 | VERB:23
ADJ:1 | ADP:2 | DET:2 | NOUN:5 | NUM:1 | PART:1 | PRON:1 | PUNCT:4 | VERB:1,ADJ:11 | ADP:15 | ADV:20 | AUX:5 | CCONJ:12 | DET:5 | NOUN:41 | NUM:1 | PART:3 | PRON:18 | PROPN:4 | PUNCT:37 | SCONJ:7 | VERB:24
ADJ:3 | ADP:4 | ADV:1 | AUX:2 | CCONJ:1 | DET:1 | NOUN:4 | PRON:3 | PROPN:1 | PUNCT:3 | SCONJ:1 | VERB:3,ADJ:11 | ADP:11 | ADV:16 | AUX:3 | CCONJ:4 | NOUN:24 | NUM:2 | PART:6 | PRON:13 | PROPN:5 | PUNCT:23 | SCONJ:7 | VERB:17
ADJ:2 | ADP:4 | ADV:3 | CCONJ:2 | DET:1 | NOUN:4 | NUM:1 | PART:3 | PRON:7 | PROPN:3 | PUNCT:4 | SCONJ:1 | VERB:9,ADJ:11 | ADP:10 | ADV:20 | AUX:9 | CCONJ:12 | DET:5 | INTJ:1 | NOUN:28 | PART:9 | PRON:19 | PROPN:11 | PUNCT:29 | SCONJ:5 | VERB:24
ADJ:4 | ADP:1 | ADV:5 | AUX:1 | CCONJ:1 | NOUN:1 | NUM:1 | PART:1 | PRON:4 | PUNCT:5 | SCONJ:2 | VERB:4,ADJ:9 | ADP:15 | ADV:18 | AUX:13 | CCONJ:5 | DET:5 | NOUN:30 | NUM:2 | PART:4 | PRON:20 | PROPN:5 | PUNCT:30 | SCONJ:8 | VERB:23
ADJ:2 | ADP:4 | ADV:4 | AUX:2 | CCONJ:1 | DET:1 | NOUN:9 | NUM:1 | PRON:4 | PROPN:1 | PUNCT:5 | SCONJ:2 | VERB:4,ADJ:6 | ADP:7 | ADV:14 | AUX:1 | CCONJ:7 | NOUN:16 | PART:1 | PRON:5 | PROPN:12 | PUNCT:17 | SCONJ:1 | VERB:9
ADP:3 | ADV:9 | AUX:1 | NOUN:3 | PRON:4 | PROPN:2 | PUNCT:10 | VERB:2,ADJ:4 | ADP:10 | ADV:22 | AUX:2 | CCONJ:5 | DET:3 | NOUN:26 | NUM:1 | PART:1 | PRON:5 | PROPN:18 | PUNCT:27 | SCONJ:3 | VERB:12
NOUN:1 | PROPN:1 | PUNCT:2,ADJ:7 | ADP:14 | ADV:16 | AUX:5 | CCONJ:9 | DET:2 | NOUN:20 | PART:1 | PRON:10 | PROPN:24 | PUNCT:23 | SCONJ:4 | VERB:11
ADJ:4 | ADP:6 | ADV:7 | AUX:7 | CCONJ:1 | DET:2 | NOUN:8 | PART:2 | PRON:10 | PROPN:11 | PUNCT:16 | SCONJ:4 | VERB:9,ADJ:5 | ADP:6 | ADV:15 | AUX:1 | CCONJ:10 | DET:4 | INTJ:1 | NOUN:26 | PART:2 | PRON:6 | PROPN:17 | PUNCT:24 | SCONJ:1 | VERB:16
ADP:1 | ADV:3 | AUX:1 | CCONJ:2 | NOUN:2 | NUM:1 | PRON:2 | PROPN:3 | PUNCT:3 | VERB:1,ADJ:5 | ADP:10 | ADV:15 | AUX:5 | CCONJ:8 | NOUN:20 | PART:1 | PRON:10 | PROPN:17 | PUNCT:22 | SCONJ:2 | VERB:11
ADJ:9 | ADP:10 | ADV:18 | AUX:7 | CCONJ:8 | DET:4 | INTJ:1 | NOUN:25 | NUM:2 | PART:5 | PRON:15 | PROPN:9 | PUNCT:15 | SCONJ:4 | SYM:2 | VERB:19,ADJ:10 | ADP:12 | ADV:15 | AUX:5 | CCONJ:6 | NOUN:18 | PART:3 | PRON:14 | PROPN:15 | PUNCT:16 | SCONJ:4 | VERB:20
ADJ:8 | ADP:3 | ADV:3 | AUX:1 | CCONJ:4 | DET:2 | NOUN:5 | PRON:6 | PROPN:2 | PUNCT:8 | SCONJ:1 | VERB:7,ADJ:5 | ADP:7 | ADV:9 | CCONJ:2 | NOUN:11 | PART:4 | PRON:8 | PROPN:9 | PUNCT:12 | SCONJ:2 | VERB:11
ADJ:4 | ADP:3 | ADV:1 | AUX:1 | CCONJ:1 | DET:1 | NOUN:3 | PART:1 | PRON:3 | PROPN:6 | PUNCT:3 | VERB:3,ADJ:8 | ADP:8 | ADV:14 | AUX:7 | CCONJ:4 | NOUN:16 | PART:5 | PRON:11 | PROPN:13 | PUNCT:14 | SCONJ:3 | VERB:13
ADP:2 | ADV:1 | DET:2 | NOUN:2 | PROPN:2 | PUNCT:2 | VERB:1,ADJ:3 | ADP:8 | ADV:13 | AUX:2 | CCONJ:4 | INTJ:1 | NOUN:13 | PART:2 | PRON:6 | PROPN:12 | PUNCT:13 | SCONJ:4 | VERB:10
ADJ:3 | ADP:2 | ADV:2 | CCONJ:2 | DET:1 | NOUN:2 | PROPN:2 | PUNCT:3 | VERB:3,ADJ:10 | ADP:14 | ADV:17 | AUX:6 | CCONJ:6 | DET:2 | INTJ:1 | NOUN:14 | PART:5 | PRON:10 | PROPN:16 | PUNCT:15 | SCONJ:6 | VERB:15
AUX:1 | DET:1 | NOUN:1 | PART:1 | PRON:1 | PUNCT:1,ADJ:13 | ADP:15 | ADV:21 | AUX:11 | CCONJ:10 | DET:4 | NOUN:48 | PART:5 | PRON:32 | PROPN:1 | PUNCT:39 | SCONJ:8 | VERB:35
ADJ:7 | ADP:8 | ADV:15 | AUX:10 | CCONJ:9 | DET:5 | NOUN:21 | PART:3 | PRON:11 | PUNCT:11 | SCONJ:4 | VERB:8,ADJ:16 | ADP:14 | ADV:24 | AUX:15 | CCONJ:9 | DET:5 | NOUN:51 | PART:6 | PRON:14 | PROPN:2 | PUNCT:40 | SCONJ:9 | VERB:22
ADJ:6 | ADP:1 | ADV:1 | AUX:4 | CCONJ:2 | DET:3 | INTJ:1 | NOUN:19 | PROPN:6 | PUNCT:8 | SYM:13 | VERB:3,ADJ:17 | ADP:12 | ADV:14 | AUX:8 | CCONJ:13 | DET:5 | INTJ:1 | NOUN:52 | NUM:1 | PART:9 | PRON:16 | PROPN:3 | PUNCT:43 | SCONJ:10 | VERB:23
ADJ:2 | ADP:3 | ADV:2 | AUX:2 | DET:1 | NOUN:6 | PRON:1 | PUNCT:5 | VERB:1,ADJ:20 | ADP:16 | ADV:22 | AUX:10 | CCONJ:5 | DET:3 | NOUN:45 | NUM:2 | PART:3 | PRON:18 | PROPN:4 | PUNCT:40 | SCONJ:7 | VERB:26
ADJ:2 | ADP:3 | ADV:9 | AUX:2 | CCONJ:1 | DET:2 | NOUN:4 | PART:2 | PRON:11 | PUNCT:3 | SCONJ:1 | VERB:10,ADJ:15 | ADP:17 | ADV:24 | AUX:10 | CCONJ:9 | DET:5 | NOUN:54 | NUM:1 | PART:5 | PRON:22 | PROPN:2 | PUNCT:44 | SCONJ:10 | VERB:25
