Row,POS_Diff_ADJ,POS_Diff_ADP,POS_Diff_ADV,POS_Diff_AUX,POS_Diff_CCONJ,POS_Diff_DET,POS_Diff_INTJ,POS_Diff_NOUN,POS_Diff_NUM,POS_Diff_PART,POS_Diff_PRON,POS_Diff_PROPN,POS_Diff_PUNCT,POS_Diff_SCONJ,POS_Diff_SPACE,POS_Diff_SYM,POS_Diff_VERB
38,0.0069,-0.0015,0.1205,0.0371,-0.0445,0.0262,0.0,-0.0989,0.0,-0.0084,0.0356,-0.0168,-0.0494,0.0119,0.0,-0.0084,-0.0099
39,-0.0405,-0.0384,0.0366,0.0474,-0.0317,0.0118,0.013,-0.0703,0.0,0.0206,-0.0015,0.0336,-0.0168,-0.0196,0.0,-0.0109,0.0668
40,0.0571,-0.0464,-0.075,0.0036,-0.0321,0.0536,0.0,0.0821,0.0,-0.0286,-0.0357,-0.0143,0.0679,0.0071,0.0,-0.0071,-0.0321
41,0.0118,0.0026,-0.067,-0.0225,0.0446,0.0057,-0.0082,-0.0024,0.0128,0.018,0.0175,0.0215,-0.0198,-0.0236,0.0,-0.0082,0.017
42,0.0037,-0.0483,0.0693,-0.0047,-0.0436,0.0166,0.0213,-0.0736,0.0278,-0.0195,0.0184,0.0083,-0.004,-0.013,0.0,0.0148,0.0267
43,-0.0045,0.0371,-0.0299,0.0006,-0.0255,0.0003,0.0,0.0277,0.0,-0.0103,0.0793,0.0,-0.0818,0.0264,0.0,-0.0052,-0.0142
44,0.0045,-0.0308,0.0808,-0.0133,-0.0175,-0.04,0.0,-0.0217,-0.0133,0.0179,0.0275,-0.0133,-0.0129,0.0179,0.0,0.0,0.0142
45,0.0285,0.0571,0.0,0.0143,-0.0142,-0.0285,0.0,0.0286,0.0,-0.0143,0.0286,0.0,-0.0143,0.0,0.0,0.0,-0.0857
46,0.0225,-0.0739,-0.0014,0.0172,-0.0602,-0.012,-0.012,0.0106,0.0,-0.012,-0.0394,0.1034,0.0468,-0.0016,0.0,0.1552,-0.1427
47,0.1334,0.0292,0.0181,0.0487,-0.0513,-0.0055,0.0,-0.1006,-0.0076,0.0,0.0563,-0.0111,-0.0048,-0.0229,0.0,-0.0153,-0.0666
48,0.0052,-0.0174,-0.0235,-0.0287,-0.0343,0.0055,0.0,-0.0178,-0.0114,0.0,0.0843,-0.006,0.022,-0.0002,0.0,-0.0114,0.0333
49,-0.0082,0.0747,-0.0045,0.014,0.0076,0.0472,-0.0033,0.1174,-0.0033,0.0034,0.038,0.012,-0.3109,-0.0096,0.0,0.007,0.0182
50,0.0182,0.0407,0.03,0.0427,0.0442,0.0191,0.0044,-0.0195,0.0089,0.0162,0.0168,0.0169,-0.239,0.0043,0.0,-0.021,0.0169
51,-0.0366,0.0453,0.0212,0.0207,0.0434,-0.0172,0.0,-0.0149,0.0014,0.0303,0.0075,-0.0084,0.0155,-0.011,0.0,-0.1118,0.015
52,0.0285,0.029,-0.0301,0.0093,0.0203,0.0256,0.0,0.0254,-0.0182,0.0035,0.0047,-0.0085,-0.0906,0.0137,0.0,-0.0323,0.0196
53,0.0278,-0.0436,0.0039,-0.0039,0.0595,-0.0119,0.0278,-0.0476,0.0,-0.0079,0.0952,0.0,-0.0516,-0.0357,0.0,-0.0357,0.0238
54,-0.0126,0.03,-0.037,0.03,-0.0557,-0.0167,0.0,0.032,-0.0139,0.0509,0.0669,-0.0174,-0.0572,0.0223,0.0,-0.0035,-0.0181
55,-0.0355,0.0359,-0.0496,0.0461,-0.0355,0.0202,0.0083,0.0808,-0.0047,0.01,-0.0616,0.0657,-0.0442,0.0109,0.0,-0.0047,-0.0423
56,0.0236,0.047,-0.0413,-0.0367,0.0364,0.0348,0.0,0.093,-0.0242,-0.0194,-0.041,0.0228,-0.0332,-0.0383,0.0,-0.0104,-0.0129
57,0.0626,-0.005,-0.0068,0.0169,-0.0012,0.0107,-0.005,-0.0943,-0.035,0.0075,0.0907,-0.01,-0.0493,0.025,0.0,-0.02,0.0132
58,-0.0059,0.0007,0.005,0.0041,-0.0435,0.0041,0.0,0.1225,0.0,0.0064,-0.0524,-0.013,-0.0558,-0.0153,0.0,0.0552,-0.0124
59,-0.0598,-0.0747,0.0702,-0.0231,-0.0273,0.0635,0.0,0.1064,0.029,-0.0137,-0.0171,0.0008,-0.0683,-0.0278,0.0,0.0873,-0.0453
60,0.0028,-0.0008,-0.0045,0.0094,-0.044,0.0028,-0.0091,0.0009,0.0065,-0.0037,-0.0017,0.0105,-0.0006,0.0381,0.0,-0.0091,0.0024
61,0.0154,0.0398,0.0077,-0.0578,-0.0304,-0.0304,-0.0137,0.0825,0.0,0.0428,-0.0578,0.0244,-0.0531,-0.003,0.0,0.0,0.0337
62,0.0689,-0.0416,-0.0748,0.0294,0.0185,0.0176,0.0056,0.0129,0.0,-0.0051,-0.0031,0.0284,-0.0003,-0.0487,0.0,0.0,-0.0078
63,0.076,-0.0144,-0.0985,0.0136,-0.0142,0.0555,0.0,0.0268,0.0,0.0555,-0.0285,-0.0141,-0.0566,-0.0004,0.0,-0.007,0.0062
64,-0.0404,-0.0236,0.1044,-0.0101,-0.0404,0.0303,0.0,-0.0943,-0.0034,0.0505,0.1414,-0.0067,-0.1313,0.0067,0.0,-0.037,0.0539
65,-0.0408,0.0764,0.0389,-0.0204,-0.0816,0.0441,0.0,-0.0276,0.0,0.0323,0.0474,-0.0408,-0.0461,-0.0204,0.0,0.0,0.0389
66,0.0336,-0.0097,0.0289,0.015,-0.0057,0.003,0.0,-0.027,0.0,0.0079,0.0436,-0.0098,-0.0272,-0.0127,0.0,-0.0196,-0.0203
67,-0.0193,0.0078,-0.0021,-0.0059,-0.0099,-0.0046,0.0,0.0286,0.0088,0.0041,0.0065,0.0174,-0.0108,0.0127,0.0,0.0306,-0.064
68,-0.0254,0.0279,-0.0272,-0.0156,-0.0234,0.0278,0.0,-0.0625,0.0138,0.0317,0.0339,0.0238,-0.0192,0.0416,0.0,-0.0197,-0.0075
69,-0.0114,0.0214,-0.0635,-0.0114,0.0111,0.031,0.0,-0.0015,-0.0061,0.0431,0.036,0.005,-0.0332,-0.0139,0.0,-0.0321,0.0257
70,-0.0453,0.0292,-0.0101,-0.0662,-0.0326,0.0276,0.0,0.0049,-0.0066,0.0204,0.0154,0.0286,0.0441,-0.0127,0.0,-0.0265,0.0297
71,0.0569,0.0938,-0.1021,0.0719,0.0066,-0.0087,0.0,0.0548,0.0,-0.0043,0.0698,-0.0086,-0.2716,-0.0065,0.0,0.0,0.048
72,-0.0385,-0.0372,-0.0997,-0.0208,0.018,-0.0208,0.0,0.1415,0.0896,0.0097,-0.0365,-0.0073,0.0308,-0.0156,0.0,-0.0059,-0.0073
73,-0.0134,0.0625,-0.0581,-0.0272,0.017,0.0101,-0.0047,0.1334,0.0067,-0.0014,0.007,0.0323,-0.1299,-0.0246,0.0,-0.014,0.0038
74,-0.0161,0.0,-0.0484,-0.0161,-0.0161,-0.0323,0.0,-0.0161,-0.0161,0.0,0.1451,-0.0967,0.0,-0.0161,0.0,-0.0161,0.1451
75,-0.0476,0.0436,0.0643,0.0261,0.0209,0.0034,0.0,-0.1338,0.0,0.0174,0.0978,-0.0071,-0.1196,0.0139,0.0,-0.0316,0.0522
76,0.023,0.011,0.0128,0.041,-0.0163,0.0256,0.0,-0.1157,-0.018,0.0513,0.041,-0.0163,-0.101,0.0136,-0.006,-0.0599,0.1136
77,0.0144,0.0385,0.0158,0.0322,-0.0084,0.013,0.0,-0.0098,-0.0049,0.0259,0.063,-0.049,-0.0956,0.021,0.0,-0.049,-0.007
78,-0.0153,-0.0902,0.0221,0.0421,-0.02,0.0087,0.0,-0.1008,0.0,-0.0164,0.1052,0.0128,0.0402,-0.0036,0.0,-0.0164,0.0315
79,0.0425,0.0182,-0.0193,-0.0124,0.0334,0.0362,0.0072,0.0021,0.0101,0.0131,-0.015,0.0032,-0.0745,-0.0155,0.0,-0.0342,0.0051
80,0.0297,0.045,-0.0759,0.0133,-0.0352,0.0169,-0.0036,-0.0402,-0.0036,0.0046,0.0593,-0.0031,-0.0182,0.0158,0.0,-0.0143,0.0093
81,0.0266,0.0178,-0.0547,0.0115,-0.01,0.0139,-0.0076,0.0129,-0.0076,0.0203,0.0198,0.0,-0.044,-0.0132,0.0,-0.0152,0.0293
82,0.0172,0.0004,0.0097,0.0129,0.0129,0.0542,-0.0083,-0.0241,0.0208,-0.0205,0.0341,0.0,-0.0407,-0.0244,0.0,-0.0165,-0.0278
83,0.05,0.0389,-0.0944,-0.0138,-0.0036,0.0221,-0.0051,0.0333,0.0,0.0323,-0.0454,0.0228,-0.0218,-0.0095,0.0,-0.0043,-0.0013
84,0.0576,0.0212,0.0863,0.0548,0.0133,0.0055,-0.0052,0.0299,0.013,-0.0155,0.016,-0.0127,-0.1902,0.0055,0.0,-0.0206,-0.0589
85,0.0524,-0.0075,0.0096,0.0503,0.0053,-0.0214,0.0,-0.0118,-0.0107,0.0128,0.031,-0.0256,-0.0022,-0.031,0.0,0.0011,-0.0524
86,0.0358,-0.0775,0.0358,-0.0732,0.0,0.0802,-0.0122,0.0429,0.0,-0.061,0.0314,0.0645,-0.0453,-0.0366,0.0,0.0323,-0.0173
87,0.0574,0.0538,0.0277,0.0042,-0.0013,-0.0037,-0.0091,-0.0099,0.0,-0.0104,-0.0541,0.0169,-0.0244,-0.0206,0.0169,0.0,-0.0438
88,0.0522,-0.0118,-0.0964,-0.0583,-0.0204,0.0698,0.0,-0.0413,-0.0351,0.0029,0.0812,-0.0204,0.0143,0.0261,0.0,0.0,0.0375
89,0.0066,-0.0252,-0.1337,0.0242,0.0066,-0.0351,0.0,0.0812,0.0373,-0.0175,-0.0285,0.0417,0.0581,-0.0351,0.0833,0.0208,-0.0845
90,-0.0347,-0.0082,0.057,0.0015,0.0097,0.0734,0.0,-0.0149,-0.0628,-0.0174,0.0468,0.0,-0.0531,-0.0178,0.0092,0.0,0.0112
91,-0.0282,-0.061,0.0046,-0.0282,-0.0148,0.0016,0.0,0.0256,0.0031,-0.0133,0.0359,0.0,0.021,0.0164,0.0328,0.0,0.0046
92,0.002,0.0512,0.0928,0.002,-0.0517,-0.0076,0.0147,-0.0132,-0.1034,-0.0051,0.0243,0.0,0.0045,-0.0223,0.0,0.0147,-0.0031
93,-0.0269,-0.0269,-0.0572,0.0034,0.0126,-0.0151,0.0,0.0642,0.0345,-0.0303,-0.0454,0.037,0.0228,-0.0151,0.1574,0.0093,-0.1244
94,0.0061,-0.0061,0.0121,0.0061,-0.0182,-0.0242,0.0,-0.0606,-0.0364,0.0424,0.1333,0.0,0.0,-0.0424,0.0303,0.0,-0.0424
95,-0.068,-0.0175,0.0147,0.0486,-0.0002,-0.0172,0.0,-0.0197,-0.0178,0.0331,0.0153,-0.0169,0.0316,-0.0008,0.0167,0.0,-0.0014
96,0.0633,-0.0393,0.0598,0.0855,-0.0034,-0.0069,0.0222,-0.0684,-0.0256,0.0222,0.0307,-0.0547,-0.0684,-0.0034,0.0222,-0.0256,-0.0102
97,0.0266,-0.0189,-0.0038,0.019,-0.0189,0.0606,0.0,0.0076,0.0,-0.0227,-0.0265,-0.0341,0.0266,-0.0227,0.0152,0.0,-0.0075
98,-0.0089,0.0258,-0.0197,-0.0231,0.0129,0.0143,0.0,0.0319,0.0,-0.0543,-0.0428,0.0469,0.0177,-0.0061,0.0156,0.0,-0.0102
99,-0.0455,0.0088,-0.1124,0.0344,-0.0227,0.0443,0.0571,-0.0868,0.0,0.0158,0.0047,0.0,0.1132,-0.0385,0.0571,0.0,-0.0297
100,-0.0255,-0.0707,-0.0889,0.056,0.0633,-0.029,0.0,0.007,0.0253,-0.0525,0.0703,0.0,0.0161,-0.0055,0.0506,0.0,-0.0165
101,0.0102,-0.0464,-0.0467,0.1146,-0.0283,0.0291,-0.0094,0.0014,0.0,-0.066,0.0676,0.0,0.02,0.0003,0.0,0.0,-0.0464
102,-0.0466,-0.0104,-0.0845,0.0208,-0.0389,-0.0066,0.0,0.0103,0.0,-0.0077,0.063,0.0,0.0493,0.006,0.0137,0.0,0.0317
103,-0.0478,-0.0841,-0.0321,0.0344,-0.0384,0.0083,-0.0093,-0.0321,0.0,-0.0478,0.0864,0.0,0.1404,0.0083,0.0,0.0,0.0136
104,-0.0483,0.0019,-0.0191,-0.0216,-0.0108,-0.0216,0.0,-0.0356,0.0,-0.035,0.0863,0.0,0.0654,-0.0108,0.0317,0.0159,0.0013
105,-0.0266,-0.0711,0.029,-0.0323,-0.0271,-0.0046,0.0,-0.0376,0.0,-0.033,0.1621,-0.011,-0.0213,-0.033,0.0556,0.0,0.051
106,-0.0224,-0.0329,-0.0859,0.0546,0.0147,-0.0039,0.0,-0.0367,0.0,-0.0463,0.0958,0.0,0.0015,0.0079,0.0,0.0172,0.036
107,-0.0497,-0.0293,-0.0497,0.0217,-0.0204,-0.0198,0.0,0.0446,0.0,-0.0089,-0.0497,0.0938,-0.0089,-0.0204,0.0938,0.0312,-0.0281
108,-0.002,-0.1289,0.0087,0.0445,0.0678,0.0043,0.0,-0.114,0.0,0.0339,0.0532,0.0,-0.0083,0.0508,0.0,0.0,-0.0103
109,-0.0043,-0.0332,0.0267,-0.0043,-0.0289,0.0556,0.0,-0.0085,0.0,0.0129,-0.031,-0.0235,0.0021,-0.0289,0.0364,0.0,0.0289
110,0.0652,0.0117,-0.0309,-0.0154,0.0004,0.0862,0.0,0.1355,0.0,-0.0532,-0.1164,0.0,0.0007,-0.0319,0.0161,0.0,-0.068
111,-0.0081,0.0,0.0244,0.0081,-0.0325,-0.0081,0.0,0.065,0.0,-0.0244,-0.1057,0.13,-0.0162,-0.0081,0.0,0.0,-0.0244
112,0.0239,0.0315,-0.0463,-0.0474,-0.0045,-0.0045,0.0,0.1182,0.0132,-0.0138,-0.081,0.0132,0.0475,-0.0242,0.0197,0.0,-0.0453
113,-0.0321,-0.0353,0.0737,0.0353,0.0288,-0.0353,0.0,-0.0096,0.0128,-0.0384,0.0417,-0.0064,0.0,-0.0096,0.0128,0.0,-0.0385
114,0.0297,0.0181,-0.0934,0.0091,-0.0206,-0.0309,0.0,-0.0031,0.0,-0.0103,0.0981,0.0097,-0.0019,0.0091,0.0,0.0,-0.0134
115,-0.0147,0.0148,-0.0736,-0.0147,-0.0147,-0.0294,0.0,0.022,0.0294,0.0073,-0.0147,0.0294,0.0515,-0.0074,0.0441,0.0,-0.0295
116,-0.0032,0.0427,-0.078,-0.0021,0.0364,0.046,0.0,0.0982,0.0,-0.0203,-0.1079,0.0919,0.0534,-0.0865,0.0278,0.0,-0.0982
117,-0.0007,0.0081,-0.0157,0.0363,-0.0053,-0.0141,0.0,-0.0023,0.0,-0.0423,0.091,-0.0141,-0.0148,0.0222,0.0,0.0,-0.0482
118,-0.0633,-0.0442,0.0352,0.0509,-0.0284,-0.0031,-0.0127,0.0354,0.0222,-0.038,0.0512,0.0,-0.0092,0.0256,0.0,0.0,-0.0216
119,0.0088,0.0276,-0.0057,0.0422,0.0022,0.021,-0.0167,-0.1035,0.0,-0.0311,0.0342,0.0,0.0488,-0.0623,0.0189,0.0,0.0154
120,-0.0442,0.0057,-0.0171,0.0071,0.0218,-0.0565,0.0,-0.083,0.0175,-0.0052,0.0625,0.0,0.018,0.0203,0.0351,0.0,0.018
121,-0.0553,0.0408,0.007,0.0009,0.0122,0.0061,0.0,0.0652,0.0,-0.0674,-0.0205,0.0,0.007,-0.0103,0.0286,0.0,-0.0144
122,0.0427,-0.0263,0.0427,-0.004,-0.0136,-0.0223,0.0,-0.0932,0.0,-0.004,0.0623,-0.007,0.057,-0.0167,0.0127,0.0,-0.0303
123,-0.0648,0.0083,0.1483,-0.0354,0.0083,0.0077,-0.0072,-0.0936,0.0,0.0151,0.0089,-0.0072,-0.042,-0.0213,0.0441,0.0,0.0306
124,-0.0425,0.0178,0.1181,-0.0875,-0.0312,-0.05,0.0,-0.0398,0.0,-0.0174,0.0266,-0.0063,0.0967,0.0026,0.0,0.0,0.0129
125,0.0181,0.0058,-0.0321,-0.0003,-0.0316,-0.0314,0.025,-0.0135,0.0,0.0061,0.0307,-0.0063,0.0303,-0.0002,-0.0063,0.0,0.0057
126,-0.0354,0.0007,-0.0124,-0.0264,-0.0256,0.0257,0.0,-0.0117,0.0,-0.018,0.0084,0.0278,-0.0117,0.0257,0.0069,0.0,0.0459
127,0.0005,0.0074,-0.0751,-0.0218,-0.0294,0.0594,0.0,0.0572,0.0,-0.0361,-0.0404,0.0132,-0.0289,0.017,0.0688,0.0,0.0084
128,0.0242,-0.0183,0.0258,0.0225,0.0158,0.03,0.0,-0.0834,0.0,0.0084,-0.0575,0.0,-0.0775,-0.0333,0.1667,0.0,-0.0234
129,0.0141,-0.0081,0.0376,0.0235,-0.0432,0.0129,0.0,-0.0606,0.0222,-0.0023,0.0083,-0.0093,0.047,0.0035,0.0222,0.0,-0.0677
130,-0.0199,-0.0147,0.1007,-0.0095,-0.0388,0.0474,0.0,0.0068,0.0,-0.0198,-0.0363,-0.0069,-0.0139,0.0129,0.0086,0.0,-0.0164
131,-0.0244,-0.0091,0.0303,0.0181,-0.0104,-0.0158,0.0,-0.0832,0.0,0.0221,-0.0104,0.0018,-0.0353,-0.0199,0.1479,0.0,-0.0118
132,-0.079,-0.0084,0.0148,-0.0475,0.0151,0.0155,0.0,0.046,0.0,0.031,0.0223,-0.0079,-0.0164,-0.0394,0.0,0.0,0.0538
133,-0.0361,0.0737,-0.0538,0.0152,-0.0348,-0.0006,0.0,-0.0197,0.0,0.0073,0.0139,-0.0085,0.031,-0.0263,0.025,0.0,0.0139
134,-0.0367,0.0586,-0.0207,-0.0632,-0.046,0.0988,0.0,0.0563,0.0,-0.0287,-0.0092,0.0276,-0.0149,0.038,-0.0057,0.0,-0.054
135,0.012,-0.0136,0.0366,-0.0199,0.0442,0.0126,0.0,-0.002,0.0,-0.0071,-0.0273,0.0,-0.066,-0.013,0.0,0.0,0.0434
136,-0.1008,0.0714,0.0598,-0.018,-0.0277,0.0146,0.0,0.0907,0.0,-0.0098,-0.0392,0.0,-0.0018,-0.0325,0.0,0.0,-0.0067
137,-0.0213,0.0466,-0.0435,-0.0432,0.0101,0.0057,0.0,0.0728,0.0,0.038,-0.064,0.0044,0.0326,-0.0178,0.0118,0.0,-0.0318
138,-0.0487,-0.0157,0.2596,-0.03,-0.0509,-0.0109,0.0,-0.0315,0.0181,-0.015,-0.1088,0.0181,0.0358,-0.014,0.0482,0.006,-0.0606
139,-0.0637,0.0122,0.0622,-0.0194,-0.0193,0.025,0.0,0.0245,0.0,-0.0317,0.0496,-0.0063,-0.032,-0.0191,0.0189,0.0,-0.0007
140,-0.0367,0.0775,-0.0023,-0.0094,-0.001,-0.0089,0.0,0.0503,0.0,-0.0446,0.0681,-0.0089,-0.055,-0.0357,0.0263,0.0,-0.0197
141,-0.0899,0.0187,0.0287,0.0026,0.0114,-0.0076,0.0,-0.08,0.0088,-0.0076,0.0654,0.0,0.0301,0.0116,0.0,0.0,0.008
142,0.011,0.0684,0.0127,-0.0112,-0.014,-0.0195,0.0,-0.0355,0.0,0.0184,0.0072,0.0222,-0.0318,0.0184,0.0,0.0,-0.0465
143,-0.0253,-0.035,-0.0661,0.0347,0.0624,0.0408,-0.0096,-0.0507,0.0,-0.0169,0.0803,0.0,-0.0146,0.0012,0.0,-0.0096,0.0083
144,0.0554,0.0641,-0.0177,-0.0094,-0.0413,0.024,0.0,-0.0107,0.0488,-0.0496,-0.0264,-0.0165,0.015,0.0563,0.0,0.0,-0.0917
145,0.083,-0.0022,-0.0169,-0.0084,-0.0521,-0.0104,0.0,-0.0149,0.0,0.0124,0.0205,-0.0104,0.0082,-0.0042,0.027,0.0,-0.0316
146,-0.0109,-0.0025,0.1393,-0.0522,-0.0412,0.0703,0.0,-0.0541,0.0,-0.0206,-0.0031,0.0,0.0084,-0.0309,0.0,0.0,-0.0025
147,-0.0118,0.032,0.0298,-0.0709,-0.0222,0.0022,0.0,-0.0493,0.0,-0.0325,0.0226,-0.0163,0.0032,0.0149,0.0185,0.0,0.0795
148,-0.0082,-0.002,0.0022,-0.0299,0.0558,0.0052,-0.0175,-0.0453,0.0114,-0.0185,-0.0309,0.0734,0.0879,-0.0237,0.0,0.0,-0.0598
149,-0.04,-0.0267,0.0178,0.0489,-0.0044,0.0045,-0.0222,0.0311,0.0,0.0045,0.0178,-0.0667,-0.0223,-0.0089,0.0133,0.0,0.0533
150,-0.0887,-0.0088,-0.0004,0.0568,0.0084,-0.0173,0.0113,-0.0802,0.0,0.0227,0.0312,-0.0286,0.0282,-0.0173,0.0513,0.0,0.0312
