human_hedge_rate,human_hedge_count,human_hedge_formal_rate,human_hedge_formal_count,human_hedge_neutral_rate,human_hedge_neutral_count,human_hedge_informal_rate,human_hedge_informal_count,human_negation_rate,human_negation_count,human_epistemic_rate,human_epistemic_count,human_negation_sentence_rate,human_n_alpha_tokens,llm_hedge_rate,llm_hedge_count,llm_hedge_formal_rate,llm_hedge_formal_count,llm_hedge_neutral_rate,llm_hedge_neutral_count,llm_hedge_informal_rate,llm_hedge_informal_count,llm_negation_rate,llm_negation_count,llm_epistemic_rate,llm_epistemic_count,llm_negation_sentence_rate,llm_n_alpha_tokens
0.8333333333333334,1,0.0,0,0.8333333333333334,1,0.0,0,0.0,0,0.0,0,0.0,120,1.0309278350515463,4,0.0,0,0.5154639175257731,2,0.5154639175257731,2,0.5154639175257731,2,0.25773195876288657,1,0.05128205128205128,388
1.25,4,0.3125,1,0.625,2,0.3125,1,0.625,2,0.0,0,0.15384615384615385,320,1.3550135501355014,5,0.0,0,1.084010840108401,4,0.27100271002710025,1,0.5420054200542005,2,0.0,0,0.05,369
3.076923076923077,6,0.0,0,2.5641025641025643,5,0.5128205128205128,1,0.5128205128205128,1,1.0256410256410255,2,0.07692307692307693,195,2.5345622119815667,11,0.0,0,2.0737327188940093,9,0.4608294930875576,2,0.4608294930875576,2,0.0,0,0.0392156862745098,434
1.0416666666666667,1,0.0,0,1.0416666666666667,1,0.0,0,0.0,0,0.0,0,0.0,96,0.6410256410256411,3,0.0,0,0.6410256410256411,3,0.0,0,0.21367521367521367,1,0.0,0,0.02631578947368421,468
2.150537634408602,6,0.0,0,2.150537634408602,6,0.0,0,2.150537634408602,6,0.7168458781362007,2,0.3157894736842105,279,1.4005602240896358,5,0.0,0,0.5602240896358543,2,0.8403361344537815,3,0.5602240896358543,2,0.0,0,0.05263157894736842,357
1.183431952662722,2,0.0,0,1.183431952662722,2,0.0,0,0.591715976331361,1,0.0,0,0.07142857142857142,169,0.823045267489712,4,0.0,0,0.823045267489712,4,0.0,0,0.411522633744856,2,0.205761316872428,1,0.038461538461538464,486
1.7699115044247788,4,0.0,0,1.3274336283185841,3,0.4424778761061947,1,0.0,0,0.0,0,0.0,226,1.1655011655011656,5,0.0,0,1.1655011655011656,5,0.0,0,0.4662004662004662,2,0.0,0,0.05714285714285714,429
0.45662100456621,1,0.0,0,0.0,0,0.45662100456621,1,0.0,0,0.0,0,0.0,219,1.358695652173913,5,0.0,0,1.358695652173913,5,0.0,0,0.0,0,0.0,0,0.0,368
0.8,1,0.0,0,0.0,0,0.8,1,0.0,0,0.0,0,0.0,125,0.3448275862068966,1,0.0,0,0.3448275862068966,1,0.0,0,0.0,0,0.0,0,0.0,290
0.7142857142857143,1,0.0,0,0.7142857142857143,1,0.0,0,1.4285714285714286,2,0.0,0,0.3333333333333333,140,2.5839793281653747,10,0.25839793281653745,1,2.0671834625322996,8,0.25839793281653745,1,0.0,0,0.0,0,0.0,387
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,103,1.1695906432748537,4,0.0,0,1.1695906432748537,4,0.0,0,0.0,0,0.0,0,0.0,342
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52,0.9316770186335404,3,0.0,0,0.9316770186335404,3,0.0,0,0.0,0,0.3105590062111801,1,0.0,322
0.5025125628140703,1,0.0,0,0.5025125628140703,1,0.0,0,0.0,0,0.5025125628140703,1,0.0,199,0.8174386920980926,3,0.0,0,0.8174386920980926,3,0.0,0,0.0,0,0.0,0,0.0,367
2.9761904761904763,5,2.380952380952381,4,0.0,0,0.5952380952380952,1,1.7857142857142858,3,1.1904761904761905,2,0.25,168,0.683371298405467,3,0.0,0,0.45558086560364464,2,0.22779043280182232,1,1.1389521640091116,5,0.22779043280182232,1,0.10204081632653061,439
0.4048582995951417,1,0.0,0,0.4048582995951417,1,0.0,0,0.8097165991902834,2,0.0,0,0.13333333333333333,247,0.20833333333333334,1,0.0,0,0.20833333333333334,1,0.0,0,0.0,0,0.0,0,0.0,480
0.8138351983723296,8,0.1017293997965412,1,0.508646998982706,5,0.2034587995930824,2,0.508646998982706,5,0.1017293997965412,1,0.06557377049180328,983,2.806122448979592,11,0.0,0,2.806122448979592,11,0.0,0,0.0,0,0.0,0,0.0,392
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75,1.1682242990654206,5,0.0,0,0.9345794392523364,4,0.2336448598130841,1,0.4672897196261682,2,0.0,0,0.0392156862745098,428
0.0,0,0.0,0,0.0,0,0.0,0,0.7751937984496124,1,0.0,0,0.14285714285714285,129,0.9478672985781991,4,0.0,0,0.9478672985781991,4,0.0,0,0.47393364928909953,2,0.0,0,0.05714285714285714,422
0.44642857142857145,1,0.0,0,0.44642857142857145,1,0.0,0,0.0,0,0.0,0,0.0,224,1.2165450121654502,5,0.0,0,1.2165450121654502,5,0.0,0,0.24330900243309003,1,0.48661800486618007,2,0.02040816326530612,411
0.5050505050505051,1,0.0,0,0.5050505050505051,1,0.0,0,0.0,0,0.5050505050505051,1,0.0,198,0.23148148148148148,1,0.0,0,0.0,0,0.23148148148148148,1,0.46296296296296297,2,0.0,0,0.046511627906976744,432
0.7575757575757576,2,0.0,0,0.7575757575757576,2,0.0,0,0.0,0,0.3787878787878788,1,0.0,264,0.6369426751592356,3,0.0,0,0.6369426751592356,3,0.0,0,0.42462845010615713,2,0.0,0,0.03636363636363636,471
1.2195121951219512,1,0.0,0,1.2195121951219512,1,0.0,0,0.0,0,2.4390243902439024,2,0.0,82,0.8287292817679558,3,0.27624309392265195,1,0.5524861878453039,2,0.0,0,0.27624309392265195,1,0.27624309392265195,1,0.027777777777777776,362
2.9535864978902953,7,0.0,0,2.9535864978902953,7,0.0,0,0.8438818565400844,2,0.0,0,0.18181818181818182,237,1.3157894736842106,6,0.0,0,1.3157894736842106,6,0.0,0,0.21929824561403508,1,0.0,0,0.018518518518518517,456
0.4807692307692308,1,0.0,0,0.4807692307692308,1,0.0,0,0.0,0,0.4807692307692308,1,0.0,208,0.966183574879227,4,0.0,0,0.7246376811594203,3,0.24154589371980675,1,0.4830917874396135,2,0.0,0,0.046511627906976744,414
1.075268817204301,2,0.5376344086021505,1,0.5376344086021505,1,0.0,0,1.075268817204301,2,0.0,0,0.18181818181818182,186,2.494802494802495,12,0.0,0,2.286902286902287,11,0.2079002079002079,1,0.2079002079002079,1,0.2079002079002079,1,0.017857142857142856,481
1.2048192771084338,1,0.0,0,1.2048192771084338,1,0.0,0,0.0,0,0.0,0,0.0,83,0.49019607843137253,2,0.0,0,0.49019607843137253,2,0.0,0,0.0,0,0.0,0,0.0,408
1.2468827930174564,5,0.0,0,1.2468827930174564,5,0.0,0,0.24937655860349128,1,0.7481296758104738,3,0.05263157894736842,401,0.5277044854881267,2,0.0,0,0.5277044854881267,2,0.0,0,0.0,0,0.0,0,0.0,379
2.6881720430107525,5,0.5376344086021505,1,2.150537634408602,4,0.0,0,1.6129032258064515,3,0.0,0,0.25,186,1.1049723756906078,4,0.0,0,1.1049723756906078,4,0.0,0,0.27624309392265195,1,0.0,0,0.03225806451612903,362
1.4814814814814814,6,0.24691358024691357,1,0.7407407407407407,3,0.49382716049382713,2,0.49382716049382713,2,0.24691358024691357,1,0.07692307692307693,405,0.7142857142857143,2,0.0,0,0.7142857142857143,2,0.0,0,0.0,0,0.0,0,0.0,280
2.380952380952381,3,0.0,0,2.380952380952381,3,0.0,0,0.0,0,0.0,0,0.0,126,1.6786570743405276,7,0.0,0,0.7194244604316546,3,0.9592326139088729,4,0.0,0,0.0,0,0.0,417
1.0810810810810811,2,0.0,0,1.0810810810810811,2,0.0,0,0.0,0,0.5405405405405406,1,0.0,185,0.4424778761061947,2,0.0,0,0.4424778761061947,2,0.0,0,0.0,0,0.0,0,0.0,452
0.6896551724137931,1,0.0,0,0.6896551724137931,1,0.0,0,0.0,0,0.0,0,0.0,145,2.127659574468085,9,0.0,0,1.8912529550827424,8,0.2364066193853428,1,0.7092198581560284,3,0.7092198581560284,3,0.07692307692307693,423
0.5154639175257731,1,0.0,0,0.5154639175257731,1,0.0,0,0.0,0,0.5154639175257731,1,0.0,194,1.2820512820512822,5,0.0,0,0.2564102564102564,1,1.0256410256410255,4,0.5128205128205128,2,0.0,0,0.044444444444444446,390
2.3255813953488373,3,0.0,0,2.3255813953488373,3,0.0,0,0.0,0,0.0,0,0.0,129,3.2854209445585214,16,0.0,0,2.8747433264887063,14,0.4106776180698152,2,1.0266940451745379,5,0.0,0,0.08620689655172414,487
0.5025125628140703,1,0.5025125628140703,1,0.0,0,0.0,0,1.0050251256281406,2,1.0050251256281406,2,0.2,199,1.0183299389002036,5,0.0,0,1.0183299389002036,5,0.0,0,0.4073319755600815,2,0.0,0,0.041666666666666664,491
1.3793103448275863,2,0.0,0,1.3793103448275863,2,0.0,0,0.6896551724137931,1,0.0,0,0.125,145,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,440
1.5037593984962405,2,0.0,0,1.5037593984962405,2,0.0,0,0.7518796992481203,1,0.0,0,0.1,133,0.6976744186046512,3,0.0,0,0.46511627906976744,2,0.23255813953488372,1,0.46511627906976744,2,0.0,0,0.045454545454545456,430
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,116,2.0050125313283207,8,0.0,0,2.0050125313283207,8,0.0,0,0.2506265664160401,1,0.0,0,0.022222222222222223,399
2.2058823529411766,6,0.0,0,1.838235294117647,5,0.36764705882352944,1,0.7352941176470589,2,1.1029411764705883,3,0.1111111111111111,272,0.0,0,0.0,0,0.0,0,0.0,0,0.2777777777777778,1,0.0,0,0.02857142857142857,360
0.0,0,0.0,0,0.0,0,0.0,0,0.9803921568627451,1,0.0,0,0.2,102,2.1359223300970873,11,0.1941747572815534,1,1.941747572815534,10,0.0,0,0.1941747572815534,1,0.0,0,0.017857142857142856,515
0.7352941176470589,1,0.0,0,0.7352941176470589,1,0.0,0,0.7352941176470589,1,0.0,0,0.1111111111111111,136,0.3412969283276451,1,0.0,0,0.3412969283276451,1,0.0,0,0.6825938566552902,2,0.0,0,0.09090909090909091,293
1.8099547511312217,4,0.45248868778280543,1,0.9049773755656109,2,0.45248868778280543,1,1.3574660633484164,3,0.0,0,0.16666666666666666,221,2.6402640264026402,8,0.0,0,2.31023102310231,7,0.33003300330033003,1,0.33003300330033003,1,0.0,0,0.037037037037037035,303
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.8064516129032258,1,0.0,124,2.9761904761904763,20,0.1488095238095238,1,2.8273809523809526,19,0.0,0,1.0416666666666667,7,0.44642857142857145,3,0.08974358974358974,672
1.6129032258064515,2,0.0,0,1.6129032258064515,2,0.0,0,0.0,0,0.8064516129032258,1,0.0,124,2.643171806167401,12,0.0,0,2.4229074889867843,11,0.22026431718061673,1,0.22026431718061673,1,0.0,0,0.0196078431372549,454
1.477832512315271,3,0.0,0,1.477832512315271,3,0.0,0,0.0,0,0.0,0,0.0,203,2.3076923076923075,6,0.0,0,1.5384615384615385,4,0.7692307692307693,2,1.5384615384615385,4,0.0,0,0.21052631578947367,260
0.0,0,0.0,0,0.0,0,0.0,0,0.7246376811594203,1,0.7246376811594203,1,0.125,138,0.22075055187637968,1,0.0,0,0.0,0,0.22075055187637968,1,0.22075055187637968,1,0.0,0,0.01818181818181818,453
0.45045045045045046,1,0.0,0,0.45045045045045046,1,0.0,0,0.9009009009009009,2,0.0,0,0.1,222,1.443298969072165,7,0.0,0,1.443298969072165,7,0.0,0,0.0,0,0.0,0,0.0,485
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45,1.1642949547218628,9,0.0,0,0.9055627425614489,7,0.258732212160414,2,0.129366106080207,1,0.0,0,0.013333333333333334,773
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,185,0.8571428571428571,3,0.0,0,0.8571428571428571,3,0.0,0,0.0,0,0.0,0,0.0,350
4.385964912280702,5,0.0,0,4.385964912280702,5,0.0,0,1.7543859649122806,2,2.6315789473684212,3,0.3333333333333333,114,2.385321100917431,13,0.0,0,1.834862385321101,10,0.5504587155963303,3,0.9174311926605505,5,0.0,0,0.08928571428571429,545
2.6143790849673203,4,0.0,0,1.3071895424836601,2,1.3071895424836601,2,0.6535947712418301,1,0.0,0,0.1,153,3.466666666666667,13,0.0,0,3.2,12,0.26666666666666666,1,0.26666666666666666,1,0.0,0,0.019230769230769232,375
0.0,0,0.0,0,0.0,0,0.0,0,2.857142857142857,1,0.0,0,0.5,35,0.8595988538681948,3,0.0,0,0.8595988538681948,3,0.0,0,0.0,0,0.0,0,0.0,349
0.8928571428571429,1,0.0,0,0.8928571428571429,1,0.0,0,1.7857142857142858,2,0.0,0,0.25,112,0.40816326530612246,1,0.0,0,0.0,0,0.40816326530612246,1,0.0,0,0.0,0,0.0,245
1.492537313432836,3,0.0,0,0.9950248756218906,2,0.4975124378109453,1,0.9950248756218906,2,0.0,0,0.2,201,0.0,0,0.0,0,0.0,0,0.0,0,0.28735632183908044,1,0.0,0,0.03333333333333333,348
0.0,0,0.0,0,0.0,0,0.0,0,2.6548672566371683,3,0.0,0,0.3333333333333333,113,0.4854368932038835,2,0.0,0,0.24271844660194175,1,0.24271844660194175,1,0.4854368932038835,2,0.0,0,0.045454545454545456,412
0.5235602094240838,1,0.5235602094240838,1,0.0,0,0.0,0,0.5235602094240838,1,0.0,0,0.1,191,2.7777777777777777,2,0.0,0,1.3888888888888888,1,1.3888888888888888,1,0.0,0,0.0,0,0.0,72
0.0,0,0.0,0,0.0,0,0.0,0,0.5050505050505051,1,0.0,0,0.125,198,0.6644518272425249,2,0.0,0,0.33222591362126247,1,0.33222591362126247,1,0.6644518272425249,2,0.33222591362126247,1,0.06451612903225806,301
1.5151515151515151,2,0.7575757575757576,1,0.0,0,0.7575757575757576,1,0.0,0,1.5151515151515151,2,0.0,132,3.1914893617021276,12,0.7978723404255319,3,2.393617021276596,9,0.0,0,0.5319148936170213,2,0.26595744680851063,1,0.041666666666666664,376
0.0,0,0.0,0,0.0,0,0.0,0,0.7092198581560284,1,0.0,0,0.125,141,0.8810572687224669,4,0.22026431718061673,1,0.6607929515418502,3,0.0,0,0.22026431718061673,1,0.44052863436123346,2,0.022222222222222223,454
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.796812749003984,2,0.0,251,0.4048582995951417,2,0.20242914979757085,1,0.20242914979757085,1,0.0,0,0.20242914979757085,1,0.20242914979757085,1,0.017543859649122806,494
0.3597122302158273,1,0.0,0,0.3597122302158273,1,0.0,0,0.0,0,0.3597122302158273,1,0.0,278,1.1527377521613833,4,0.0,0,0.2881844380403458,1,0.8645533141210374,3,0.8645533141210374,3,0.0,0,0.07317073170731707,347
0.0,0,0.0,0,0.0,0,0.0,0,0.9009009009009009,1,0.0,0,0.14285714285714285,111,1.646090534979424,8,0.0,0,1.440329218106996,7,0.205761316872428,1,0.0,0,0.0,0,0.0,486
0.9090909090909091,1,0.0,0,0.9090909090909091,1,0.0,0,0.0,0,0.0,0,0.0,110,2.763819095477387,11,0.0,0,2.0100502512562812,8,0.7537688442211056,3,1.0050251256281406,4,0.0,0,0.07692307692307693,398
0.0,0,0.0,0,0.0,0,0.0,0,2.1390374331550803,4,0.0,0,0.18181818181818182,187,1.8796992481203008,5,0.0,0,1.8796992481203008,5,0.0,0,0.0,0,0.0,0,0.0,266
0.36900369003690037,1,0.0,0,0.36900369003690037,1,0.0,0,0.0,0,0.36900369003690037,1,0.0,271,2.0527859237536656,7,0.0,0,2.0527859237536656,7,0.0,0,0.5865102639296188,2,0.0,0,0.045454545454545456,341
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,110,1.0395010395010396,5,0.0,0,0.6237006237006237,3,0.4158004158004158,2,0.4158004158004158,2,0.0,0,0.03076923076923077,481
0.9615384615384616,2,0.0,0,0.9615384615384616,2,0.0,0,1.9230769230769231,4,0.0,0,0.36363636363636365,208,0.89086859688196,4,0.0,0,0.89086859688196,4,0.0,0,0.0,0,0.0,0,0.0,449
1.3071895424836601,2,0.0,0,1.3071895424836601,2,0.0,0,0.0,0,0.6535947712418301,1,0.0,153,2.412280701754386,11,1.9736842105263157,9,0.21929824561403508,1,0.21929824561403508,1,0.21929824561403508,1,0.21929824561403508,1,0.017241379310344827,456
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,0.6410256410256411,2,0.0,0,0.6410256410256411,2,0.0,0,0.0,0,0.32051282051282054,1,0.0,312
1.3840830449826989,4,0.0,0,0.6920415224913494,2,0.6920415224913494,2,0.6920415224913494,2,0.0,0,0.08695652173913043,289,0.9090909090909091,3,0.0,0,0.6060606060606061,2,0.30303030303030304,1,0.6060606060606061,2,0.30303030303030304,1,0.06451612903225806,330
0.7272727272727273,2,0.0,0,0.0,0,0.7272727272727273,2,0.0,0,0.0,0,0.0,275,1.2195121951219512,6,0.0,0,1.2195121951219512,6,0.0,0,0.6097560975609756,3,0.4065040650406504,2,0.057692307692307696,492
1.0362694300518134,2,0.0,0,1.0362694300518134,2,0.0,0,1.0362694300518134,2,0.0,0,0.2222222222222222,193,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,367
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.5384615384615385,2,0.0,130,0.9049773755656109,4,0.0,0,0.9049773755656109,4,0.0,0,0.22624434389140272,1,0.0,0,0.021739130434782608,442
1.3333333333333333,3,0.0,0,0.4444444444444444,1,0.8888888888888888,2,0.0,0,0.0,0,0.0,225,0.6269592476489029,2,0.0,0,0.6269592476489029,2,0.0,0,0.31347962382445144,1,0.0,0,0.041666666666666664,319
0.7633587786259542,1,0.0,0,0.7633587786259542,1,0.0,0,0.0,0,0.0,0,0.0,131,0.2717391304347826,1,0.2717391304347826,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,368
1.3029315960912051,4,0.0,0,0.9771986970684039,3,0.3257328990228013,1,1.3029315960912051,4,0.3257328990228013,1,0.17391304347826086,307,2.3076923076923075,6,0.0,0,1.9230769230769231,5,0.38461538461538464,1,0.0,0,0.0,0,0.0,260
3.867403314917127,7,0.0,0,3.867403314917127,7,0.0,0,0.5524861878453039,1,0.0,0,0.06666666666666667,181,5.623471882640587,23,0.0,0,5.378973105134475,22,0.24449877750611246,1,0.4889975550122249,2,0.0,0,0.03508771929824561,409
0.7092198581560284,1,0.0,0,0.7092198581560284,1,0.0,0,0.7092198581560284,1,0.0,0,0.16666666666666666,141,1.6913319238900635,8,0.0,0,1.0570824524312896,5,0.6342494714587738,3,0.8456659619450317,4,0.0,0,0.08,473
0.8583690987124464,2,0.0,0,0.8583690987124464,2,0.0,0,0.0,0,0.0,0,0.0,233,1.5873015873015872,5,0.0,0,0.9523809523809523,3,0.6349206349206349,2,0.31746031746031744,1,0.0,0,0.02857142857142857,315
0.9345794392523364,2,0.0,0,0.9345794392523364,2,0.0,0,0.9345794392523364,2,0.9345794392523364,2,0.16666666666666666,214,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,267
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2994011976047904,1,0.0,334,0.6944444444444444,3,0.0,0,0.46296296296296297,2,0.23148148148148148,1,0.46296296296296297,2,0.0,0,0.041666666666666664,432
1.4492753623188406,3,0.0,0,1.4492753623188406,3,0.0,0,0.4830917874396135,1,0.4830917874396135,1,0.06666666666666667,207,2.4615384615384617,8,0.0,0,2.4615384615384617,8,0.0,0,0.0,0,0.0,0,0.0,325
0.5050505050505051,1,0.0,0,0.5050505050505051,1,0.0,0,0.0,0,0.5050505050505051,1,0.0,198,1.951219512195122,8,0.0,0,1.951219512195122,8,0.0,0,0.0,0,0.24390243902439024,1,0.0,410
0.0,0,0.0,0,0.0,0,0.0,0,0.6711409395973155,1,0.0,0,0.1111111111111111,149,1.8803418803418803,11,0.0,0,1.5384615384615385,9,0.3418803418803419,2,0.3418803418803419,2,0.0,0,0.03125,585
1.5053763440860215,7,0.43010752688172044,2,0.43010752688172044,2,0.6451612903225806,3,0.0,0,0.6451612903225806,3,0.0,465,2.6490066225165565,8,0.0,0,1.6556291390728477,5,0.9933774834437086,3,1.9867549668874172,6,0.0,0,0.1875,302
2.7027027027027026,3,0.9009009009009009,1,1.8018018018018018,2,0.0,0,0.0,0,0.0,0,0.0,111,3.27455919395466,13,0.0,0,2.770780856423174,11,0.5037783375314862,2,0.7556675062972292,3,0.0,0,0.075,397
1.7241379310344827,3,0.0,0,1.7241379310344827,3,0.0,0,0.5747126436781609,1,2.8735632183908044,5,0.09090909090909091,174,1.7921146953405018,10,0.0,0,1.7921146953405018,10,0.0,0,0.17921146953405018,1,0.0,0,0.015873015873015872,558
2.6548672566371683,6,0.4424778761061947,1,2.2123893805309733,5,0.0,0,0.4424778761061947,1,0.8849557522123894,2,0.07692307692307693,226,0.2570694087403599,1,0.0,0,0.0,0,0.2570694087403599,1,0.7712082262210797,3,0.0,0,0.07894736842105263,389
2.4038461538461537,5,0.4807692307692308,1,1.4423076923076923,3,0.4807692307692308,1,0.9615384615384616,2,0.4807692307692308,1,0.14285714285714285,208,1.7241379310344827,6,0.0,0,1.1494252873563218,4,0.5747126436781609,2,0.28735632183908044,1,0.0,0,0.03125,348
1.639344262295082,4,0.0,0,1.2295081967213115,3,0.4098360655737705,1,0.819672131147541,2,0.0,0,0.11764705882352941,244,1.7182130584192439,5,0.0,0,0.6872852233676976,2,1.0309278350515463,3,0.3436426116838488,1,0.0,0,0.038461538461538464,291
1.4018691588785046,3,0.0,0,1.4018691588785046,3,0.0,0,1.4018691588785046,3,1.4018691588785046,3,0.21428571428571427,214,3.0303030303030303,2,0.0,0,1.5151515151515151,1,1.5151515151515151,1,1.5151515151515151,1,0.0,0,0.3333333333333333,66
0.0,0,0.0,0,0.0,0,0.0,0,0.3246753246753247,1,0.3246753246753247,1,0.0625,308,1.1419249592169658,7,0.0,0,1.1419249592169658,7,0.0,0,0.4893964110929853,3,0.3262642740619902,2,0.03529411764705882,613
2.380952380952381,3,0.0,0,1.5873015873015872,2,0.7936507936507936,1,0.0,0,0.7936507936507936,1,0.0,126,1.3806706114398422,7,0.0,0,1.183431952662722,6,0.19723865877712032,1,0.19723865877712032,1,0.39447731755424065,2,0.02040816326530612,507
2.608695652173913,3,0.0,0,2.608695652173913,3,0.0,0,0.0,0,0.8695652173913043,1,0.0,115,0.3546099290780142,1,0.0,0,0.3546099290780142,1,0.0,0,0.0,0,0.0,0,0.0,282
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.7518796992481203,1,0.0,133,0.7389162561576355,3,0.49261083743842365,2,0.24630541871921183,1,0.0,0,0.24630541871921183,1,0.0,0,0.021739130434782608,406
0.4878048780487805,1,0.0,0,0.0,0,0.4878048780487805,1,0.4878048780487805,1,0.0,0,0.1,205,1.75,7,0.5,2,1.0,4,0.25,1,0.5,2,0.25,1,0.05405405405405406,400
0.6711409395973155,1,0.0,0,0.6711409395973155,1,0.0,0,0.6711409395973155,1,0.0,0,0.09090909090909091,149,1.3921113689095128,6,0.0,0,0.9280742459396751,4,0.46403712296983757,2,0.46403712296983757,2,0.0,0,0.04878048780487805,431
2.1186440677966103,5,0.423728813559322,1,1.694915254237288,4,0.0,0,0.847457627118644,2,0.0,0,0.11764705882352941,236,0.0,0,0.0,0,0.0,0,0.0,0,0.5208333333333334,2,0.0,0,0.043478260869565216,384
1.6778523489932886,5,0.0,0,1.342281879194631,4,0.33557046979865773,1,0.0,0,0.0,0,0.0,298,0.2849002849002849,1,0.0,0,0.0,0,0.2849002849002849,1,0.2849002849002849,1,0.0,0,0.025,351
0.6802721088435374,3,0.0,0,0.45351473922902497,2,0.22675736961451248,1,0.9070294784580499,4,0.45351473922902497,2,0.16666666666666666,441,0.19801980198019803,1,0.0,0,0.19801980198019803,1,0.0,0,0.0,0,0.0,0,0.0,505
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98,0.8875739644970414,3,0.0,0,0.0,0,0.8875739644970414,3,0.2958579881656805,1,0.0,0,0.034482758620689655,338
0.78125,1,0.0,0,0.78125,1,0.0,0,0.0,0,0.0,0,0.0,128,1.9267822736030829,10,0.0,0,1.5414258188824663,8,0.3853564547206166,2,0.1926782273603083,1,0.0,0,0.014084507042253521,519
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,1,0.0,300,0.27932960893854747,1,0.0,0,0.27932960893854747,1,0.0,0,0.27932960893854747,1,0.0,0,0.03333333333333333,358
