human_hedge_rate,human_hedge_count,human_booster_rate,human_booster_count,human_negation_rate,human_negation_count,human_epistemic_rate,human_epistemic_count,human_discourse_particle_rate,human_discourse_particle_count,human_negation_sentence_rate,human_n_alpha_tokens,human_n_sentences,llm_hedge_rate,llm_hedge_count,llm_booster_rate,llm_booster_count,llm_negation_rate,llm_negation_count,llm_epistemic_rate,llm_epistemic_count,llm_discourse_particle_rate,llm_discourse_particle_count,llm_negation_sentence_rate,llm_n_alpha_tokens,llm_n_sentences
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,2,1.9867549668874172,3,0.0,0,0.6622516556291391,1,0.0,0,1.3245033112582782,2,0.1,151,10
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,2,2.4193548387096775,3,1.6129032258064515,2,0.0,0,0.0,0,1.6129032258064515,2,0.0,124,6
0.0,0,2.380952380952381,1,0.0,0,0.0,0,0.0,0,0.0,42,2,0.8583690987124464,2,1.2875536480686696,3,2.1459227467811157,5,0.0,0,0.8583690987124464,2,0.21428571428571427,233,14
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,2,2.242152466367713,5,1.7937219730941705,4,2.242152466367713,5,0.8968609865470852,2,1.345291479820628,3,0.23529411764705882,223,17
0.0,0,0.0,0,1.492537313432836,1,0.0,0,0.0,0,0.3333333333333333,67,3,1.858736059479554,5,0.7434944237918215,2,1.1152416356877324,3,0.37174721189591076,1,1.858736059479554,5,0.125,269,24
1.3937282229965158,4,0.6968641114982579,2,1.7421602787456445,5,0.6968641114982579,2,0.6968641114982579,2,0.18181818181818182,287,22,1.2,3,0.4,1,1.6,4,0.8,2,1.6,4,0.16666666666666666,250,12
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,2,1.1450381679389312,3,0.3816793893129771,1,1.9083969465648856,5,0.0,0,1.1450381679389312,3,0.2857142857142857,262,14
0.0,0,0.0,0,16.666666666666668,1,0.0,0,0.0,0,1.0,6,1,0.0,0,0.0,0,0.0,0,0.0,0,1.4705882352941178,1,0.0,68,5
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,4,3.0303030303030303,1,0.0,0,0.0,0,0.0,0,3.0303030303030303,1,0.0,33,2
0.0,0,0.0,0,0.0,0,0.0,0,1.4285714285714286,1,0.0,70,4,1.2658227848101267,1,2.5316455696202533,2,2.5316455696202533,2,0.0,0,2.5316455696202533,2,0.5,79,4
1.5384615384615385,1,0.0,0,1.5384615384615385,1,0.0,0,1.5384615384615385,1,0.25,65,4,0.0,0,0.0,0,4.901960784313726,5,0.0,0,0.9803921568627451,1,1.0,102,4
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,3,1.3513513513513513,1,1.3513513513513513,1,1.3513513513513513,1,0.0,0,2.7027027027027026,2,0.25,74,4
0.0,0,0.0,0,8.823529411764707,3,2.9411764705882355,1,2.9411764705882355,1,0.6,34,5,0.0,0,3.3333333333333335,2,3.3333333333333335,2,0.0,0,0.0,0,0.5,60,4
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,2,0.0,0,2.73972602739726,2,2.73972602739726,2,0.0,0,1.36986301369863,1,0.5,73,4
0.591715976331361,1,0.591715976331361,1,1.7751479289940828,3,0.0,0,0.591715976331361,1,0.2727272727272727,169,11,3.389830508474576,4,1.694915254237288,2,2.542372881355932,3,0.847457627118644,1,0.0,0,0.5,118,6
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1,1.6129032258064515,2,0.8064516129032258,1,1.6129032258064515,2,0.8064516129032258,1,2.4193548387096775,3,0.2,124,5
10.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1,2.1739130434782608,3,2.1739130434782608,3,1.4492753623188406,2,0.7246376811594203,1,0.0,0,0.2857142857142857,138,7
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1,1.0526315789473684,1,1.0526315789473684,1,2.1052631578947367,2,2.1052631578947367,2,1.0526315789473684,1,0.5,95,4
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,1,2.395209580838323,4,0.5988023952095808,1,1.7964071856287425,3,1.1976047904191616,2,1.7964071856287425,3,0.42857142857142855,167,7
0.0,0,0.0,0,4.3478260869565215,1,0.0,0,0.0,0,0.3333333333333333,23,3,3.3333333333333335,5,0.6666666666666666,1,1.3333333333333333,2,0.6666666666666666,1,1.3333333333333333,2,0.3333333333333333,150,6
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,1,2.1739130434782608,4,0.5434782608695652,1,0.5434782608695652,1,0.5434782608695652,1,2.1739130434782608,4,0.1,184,10
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,1,2.7586206896551726,4,2.0689655172413794,3,0.6896551724137931,1,1.3793103448275863,2,2.7586206896551726,4,0.1111111111111111,145,9
0.0,0,0.0,0,12.5,1,0.0,0,0.0,0,0.3333333333333333,8,3,2.857142857142857,3,0.9523809523809523,1,0.9523809523809523,1,0.9523809523809523,1,0.9523809523809523,1,0.2,105,5
0.0,0,0.0,0,0.0,0,5.555555555555555,1,0.0,0,0.0,18,1,2.0408163265306123,3,0.6802721088435374,1,0.6802721088435374,1,1.3605442176870748,2,2.0408163265306123,3,0.2,147,5
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1,2.2900763358778624,3,0.7633587786259542,1,2.2900763358778624,3,0.7633587786259542,1,0.7633587786259542,1,0.2727272727272727,131,11
0.0,0,0.0,0,7.6923076923076925,1,0.0,0,0.0,0,0.5,13,2,0.6756756756756757,1,2.027027027027027,3,0.6756756756756757,1,1.3513513513513513,2,1.3513513513513513,2,0.125,148,8
0.0,0,0.0,0,0.0,0,0.0,0,4.3478260869565215,1,0.0,23,3,2.18978102189781,3,0.7299270072992701,1,2.18978102189781,3,0.7299270072992701,1,1.4598540145985401,2,0.42857142857142855,137,7
0.0,0,0.0,0,5.2631578947368425,2,0.0,0,2.6315789473684212,1,1.0,38,2,1.7241379310344827,3,0.0,0,2.2988505747126435,4,0.5747126436781609,1,0.5747126436781609,1,0.375,174,8
0.0,0,0.0,0,0.0,0,4.166666666666667,1,0.0,0,0.0,24,3,0.7407407407407407,1,0.7407407407407407,1,2.2222222222222223,3,0.0,0,2.962962962962963,4,0.42857142857142855,135,7
0.0,0,0.0,0,0.0,0,0.0,0,2.857142857142857,1,0.0,35,5,1.492537313432836,1,0.0,0,0.0,0,0.0,0,2.985074626865672,2,0.0,67,2
0.0,0,0.0,0,0.0,0,0.0,0,4.166666666666667,1,0.0,24,2,3.225806451612903,2,0.0,0,0.0,0,1.6129032258064515,1,1.6129032258064515,1,0.0,62,6
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1.7241379310344827,1,1.7241379310344827,1,0.0,0,0.0,0,5.172413793103448,3,0.0,58,4
0.0,0,0.0,0,2.816901408450704,2,0.0,0,1.408450704225352,1,0.2857142857142857,71,7,1.075268817204301,1,0.0,0,0.0,0,1.075268817204301,1,1.075268817204301,1,0.0,93,2
0.0,0,6.666666666666667,1,0.0,0,0.0,0,0.0,0,0.0,15,2,0.0,0,0.0,0,1.0869565217391304,1,1.0869565217391304,1,1.0869565217391304,1,0.3333333333333333,92,3
0.0,0,0.0,0,1.9230769230769231,1,0.0,0,0.0,0,0.2,52,5,0.0,0,0.0,0,1.8126888217522659,6,1.2084592145015105,4,0.9063444108761329,3,0.2631578947368421,331,19
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41,3,0.3067484662576687,1,0.0,0,1.8404907975460123,6,0.3067484662576687,1,0.0,0,0.3333333333333333,326,18
0.4921259842519685,5,1.279527559055118,13,2.854330708661417,29,0.2952755905511811,3,0.6889763779527559,7,0.47058823529411764,1016,34,0.9195402298850575,4,0.45977011494252873,2,1.1494252873563218,5,0.45977011494252873,2,0.22988505747126436,1,0.25,435,16
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,1,0.5128205128205128,2,0.0,0,2.3076923076923075,9,0.0,0,0.0,0,0.2692307692307692,390,26
0.0,0,0.0,0,3.7593984962406015,5,2.255639097744361,3,1.5037593984962405,2,0.5555555555555556,133,9,1.7543859649122806,2,0.0,0,1.7543859649122806,2,1.7543859649122806,2,0.0,0,0.25,114,8
0.0,0,0.0,0,4.761904761904762,2,2.380952380952381,1,0.0,0,0.6666666666666666,42,3,0.7194244604316546,1,0.7194244604316546,1,2.158273381294964,3,1.4388489208633093,2,3.597122302158273,5,0.375,139,8
0.0,0,0.0,0,3.7037037037037037,1,3.7037037037037037,1,0.0,0,0.2,27,5,4.635761589403973,7,0.0,0,3.3112582781456954,5,1.3245033112582782,2,1.9867549668874172,3,0.4444444444444444,151,9
0.0,0,0.0,0,10.0,1,0.0,0,0.0,0,1.0,10,1,3.125,3,0.0,0,1.0416666666666667,1,3.125,3,1.0416666666666667,1,0.2,96,5
0.0,0,5.882352941176471,1,0.0,0,5.882352941176471,1,0.0,0,0.0,17,3,4.117647058823529,7,0.0,0,1.7647058823529411,3,1.1764705882352942,2,2.3529411764705883,4,0.3333333333333333,170,9
0.0,0,0.0,0,20.0,1,0.0,0,0.0,0,1.0,5,1,2.7777777777777777,5,1.1111111111111112,2,2.2222222222222223,4,0.5555555555555556,1,0.0,0,0.375,180,8
1.0101010101010102,1,1.0101010101010102,1,1.0101010101010102,1,0.0,0,4.040404040404041,4,0.1,99,10,0.5988023952095808,1,0.0,0,0.5988023952095808,1,0.0,0,0.0,0,0.14285714285714285,167,7
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,9,1.2048192771084338,2,0.6024096385542169,1,1.2048192771084338,2,0.0,0,1.2048192771084338,2,0.4,166,5
0.0,0,0.0,0,0.0,0,0.0,0,5.555555555555555,1,0.0,18,2,1.0256410256410255,2,1.0256410256410255,2,1.0256410256410255,2,0.0,0,1.0256410256410255,2,0.2,195,10
4.25531914893617,2,0.0,0,2.127659574468085,1,2.127659574468085,1,0.0,0,0.25,47,4,2.808988764044944,5,0.0,0,1.6853932584269662,3,0.0,0,1.1235955056179776,2,0.42857142857142855,178,7
1.2903225806451613,2,0.6451612903225806,1,0.6451612903225806,1,0.0,0,0.6451612903225806,1,0.14285714285714285,155,7,0.8298755186721992,2,0.0,0,2.074688796680498,5,0.0,0,1.2448132780082988,3,0.25,241,16
1.7543859649122806,1,0.0,0,1.7543859649122806,1,0.0,0,0.0,0,0.3333333333333333,57,3,0.684931506849315,2,0.684931506849315,2,3.4246575342465753,10,0.0,0,0.684931506849315,2,0.6153846153846154,292,13
0.9615384615384616,1,0.0,0,4.8076923076923075,5,0.0,0,3.8461538461538463,4,0.8,104,5,0.3448275862068966,1,0.3448275862068966,1,3.4482758620689653,10,0.0,0,0.6896551724137931,2,0.4,290,15
3.4482758620689653,2,3.4482758620689653,2,5.172413793103448,3,1.7241379310344827,1,0.0,0,0.5,58,4,0.4424778761061947,1,0.0,0,1.7699115044247788,4,0.8849557522123894,2,1.7699115044247788,4,0.26666666666666666,226,15
3.8461538461538463,1,0.0,0,7.6923076923076925,2,0.0,0,0.0,0,0.5,26,2,1.694915254237288,3,1.694915254237288,3,0.5649717514124294,1,1.1299435028248588,2,2.2598870056497176,4,0.07692307692307693,177,13
0.0,0,0.0,0,10.0,1,0.0,0,0.0,0,1.0,10,1,2.0408163265306123,1,2.0408163265306123,1,0.0,0,0.0,0,8.16326530612245,4,0.0,49,2
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,3,5.405405405405405,2,2.7027027027027026,1,2.7027027027027026,1,0.0,0,2.7027027027027026,1,0.5,37,2
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,2,2.127659574468085,2,1.0638297872340425,1,2.127659574468085,2,0.0,0,0.0,0,0.16666666666666666,94,6
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1,1.2345679012345678,1,0.0,0,3.7037037037037037,3,0.0,0,0.0,0,0.6666666666666666,81,3
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1,0.9523809523809523,1,1.9047619047619047,2,4.761904761904762,5,0.0,0,0.9523809523809523,1,0.3333333333333333,105,9
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1,1.1494252873563218,1,0.0,0,3.4482758620689653,3,0.0,0,0.0,0,1.0,87,3
4.545454545454546,1,4.545454545454546,1,4.545454545454546,1,0.0,0,4.545454545454546,1,0.3333333333333333,22,3,3.669724770642202,4,0.0,0,1.834862385321101,2,0.0,0,0.0,0,0.3333333333333333,109,6
0.0,0,0.0,0,0.0,0,0.0,0,0.9900990099009901,1,0.0,101,5,0.7092198581560284,2,0.3546099290780142,1,1.0638297872340425,3,0.3546099290780142,1,1.0638297872340425,3,0.11764705882352941,282,17
2.4390243902439024,1,0.0,0,0.0,0,0.0,0,4.878048780487805,2,0.0,41,2,0.9900990099009901,1,0.0,0,0.0,0,0.9900990099009901,1,0.0,0,0.0,101,4
0.0,0,0.0,0,0.0,0,1.492537313432836,1,1.492537313432836,1,0.0,67,9,1.3157894736842106,2,0.0,0,0.0,0,0.6578947368421053,1,0.0,0,0.0,152,7
9.375,3,0.0,0,6.25,2,0.0,0,0.0,0,0.4,32,5,4.878048780487805,6,0.8130081300813008,1,1.6260162601626016,2,0.8130081300813008,1,1.6260162601626016,2,0.2222222222222222,123,9
0.0,0,0.0,0,0.0,0,0.0,0,5.2631578947368425,1,0.0,19,1,1.6666666666666667,2,0.0,0,2.5,3,2.5,3,0.8333333333333334,1,0.42857142857142855,120,7
0.0,0,5.882352941176471,1,0.0,0,5.882352941176471,1,0.0,0,0.0,17,3,2.830188679245283,3,0.0,0,1.8867924528301887,2,1.8867924528301887,2,1.8867924528301887,2,0.4,106,5
0.0,0,0.0,0,2.9411764705882355,2,0.0,0,0.0,0,0.3333333333333333,68,3,0.4784688995215311,1,0.9569377990430622,2,1.9138755980861244,4,0.4784688995215311,1,1.9138755980861244,4,0.3333333333333333,209,12
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,2,4.310344827586207,5,0.8620689655172413,1,1.7241379310344827,2,0.0,0,0.0,0,0.3333333333333333,116,6
3.8461538461538463,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,2,2.4193548387096775,3,0.8064516129032258,1,1.6129032258064515,2,0.0,0,0.8064516129032258,1,0.4,124,5
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,1,4.166666666666667,6,0.6944444444444444,1,1.3888888888888888,2,0.0,0,1.3888888888888888,2,0.16666666666666666,144,12
0.0,0,0.0,0,4.166666666666667,1,0.0,0,4.166666666666667,1,0.5,24,2,1.8518518518518519,2,0.9259259259259259,1,1.8518518518518519,2,0.0,0,0.9259259259259259,1,0.3333333333333333,108,6
0.0,0,4.761904761904762,1,4.761904761904762,1,0.0,0,0.0,0,1.0,21,1,4.316546762589928,6,0.7194244604316546,1,0.7194244604316546,1,0.0,0,1.4388489208633093,2,0.14285714285714285,139,7
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1,1.8867924528301887,2,0.0,0,3.7735849056603774,4,0.0,0,3.7735849056603774,4,0.8,106,5
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1,1.0869565217391304,1,0.0,0,4.3478260869565215,4,0.0,0,3.260869565217391,3,0.6666666666666666,92,6
0.0,0,0.0,0,16.666666666666668,1,0.0,0,0.0,0,1.0,6,1,0.7575757575757576,1,0.7575757575757576,1,3.787878787878788,5,0.7575757575757576,1,4.545454545454546,6,0.6666666666666666,132,6
0.0,0,0.0,0,0.0,0,0.0,0,16.666666666666668,1,0.0,6,1,1.5625,2,0.0,0,3.90625,5,0.0,0,3.125,4,0.5714285714285714,128,7
0.0,0,3.4482758620689653,1,3.4482758620689653,1,0.0,0,0.0,0,0.5,29,2,0.0,0,1.2269938650306749,2,2.4539877300613497,4,0.0,0,1.2269938650306749,2,0.4,163,10
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,2,4.166666666666667,1,0.0,0,0.0,0,0.0,0,4.166666666666667,1,0.0,24,3
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,2,5.0,1,0.0,0,0.0,0,0.0,0,5.0,1,0.0,20,1
0.0,0,0.0,0,7.6923076923076925,1,0.0,0,0.0,0,1.0,13,1,0.0,0,0.0,0,0.0,0,0.0,0,3.5714285714285716,1,0.0,28,1
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,2,0.0,0,0.0,0,0.0,0,0.0,0,4.761904761904762,1,0.0,21,3
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1,0.0,0,0.0,0,0.0,0,0.0,0,4.545454545454546,1,0.0,22,5
3.4482758620689653,1,0.0,0,3.4482758620689653,1,0.0,0,0.0,0,0.5,29,2,0.0,0,0.0,0,1.5151515151515151,1,0.0,0,1.5151515151515151,1,0.3333333333333333,66,3
4.761904761904762,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63,4,0.0,0,0.0,0,3.278688524590164,2,0.0,0,1.639344262295082,1,0.6666666666666666,61,3
0.0,0,0.0,0,0.0,0,0.0,0,3.4482758620689653,1,0.0,29,4,0.0,0,0.0,0,0.0,0,1.3513513513513513,1,1.3513513513513513,1,0.0,74,4
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1,2.0,1,0.0,0,2.0,1,0.0,0,0.0,0,0.5,50,2
0.0,0,0.0,0,10.526315789473685,2,0.0,0,5.2631578947368425,1,0.5,19,2,1.7241379310344827,1,0.0,0,5.172413793103448,3,0.0,0,0.0,0,1.0,58,3
2.857142857142857,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,2,0.9345794392523364,1,0.9345794392523364,1,0.0,0,0.0,0,0.9345794392523364,1,0.0,107,9
0.0,0,4.3478260869565215,1,0.0,0,0.0,0,0.0,0,0.0,23,2,2.0,2,0.0,0,0.0,0,0.0,0,2.0,2,0.0,100,7
1.9607843137254901,1,1.9607843137254901,1,0.0,0,1.9607843137254901,1,0.0,0,0.0,51,4,5.405405405405405,4,1.3513513513513513,1,0.0,0,1.3513513513513513,1,1.3513513513513513,1,0.0,74,5
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,2,1.7142857142857142,3,0.5714285714285714,1,0.0,0,0.0,0,0.0,0,0.0,175,18
0.0,0,0.0,0,4.761904761904762,1,4.761904761904762,1,0.0,0,0.3333333333333333,21,3,1.7341040462427746,3,0.5780346820809249,1,0.5780346820809249,1,0.0,0,0.5780346820809249,1,0.05263157894736842,173,19
0.0,0,0.0,0,4.761904761904762,1,0.0,0,0.0,0,0.3333333333333333,21,3,0.5988023952095808,1,0.5988023952095808,1,1.1976047904191616,2,0.0,0,1.1976047904191616,2,0.14285714285714285,167,14
0.7874015748031497,1,0.7874015748031497,1,0.7874015748031497,1,0.7874015748031497,1,0.7874015748031497,1,0.125,127,8,2.3391812865497075,4,0.5847953216374269,1,0.0,0,0.0,0,0.5847953216374269,1,0.0,171,18
2.0618556701030926,4,3.0927835051546393,6,1.0309278350515463,2,2.0618556701030926,4,0.0,0,0.10526315789473684,194,19,2.0408163265306123,4,0.5102040816326531,1,2.0408163265306123,4,0.0,0,0.5102040816326531,1,0.18181818181818182,196,22
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1,0.0,0,1.6129032258064515,1,0.0,0,0.0,0,1.6129032258064515,1,0.0,62,4
0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1,0.970873786407767,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,103,4
0.9433962264150944,1,0.0,0,2.830188679245283,3,0.0,0,2.830188679245283,3,0.17647058823529413,106,17,2.727272727272727,3,0.0,0,1.8181818181818181,2,0.0,0,0.9090909090909091,1,1.0,110,2
