Row,POS_Diff_ADJ,POS_Diff_ADP,POS_Diff_ADV,POS_Diff_AUX,POS_Diff_CCONJ,POS_Diff_DET,POS_Diff_INTJ,POS_Diff_NOUN,POS_Diff_NUM,POS_Diff_PART,POS_Diff_PRON,POS_Diff_PROPN,POS_Diff_PUNCT,POS_Diff_SCONJ,POS_Diff_SPACE,POS_Diff_SYM,POS_Diff_VERB
17,0.0627,0.0784,0.0235,0.0235,0.0784,0.0353,0.0,0.3137,0.1098,0.0118,0.0078,0.0078,0.1373,0.0078,0.0196,0.0,0.0824
18,0.1008,0.1371,0.0605,0.0282,0.0645,0.0444,0.0,0.2863,0.0,0.0242,0.0323,0.0081,0.0847,0.0161,0.0,0.0,0.1129
19,0.0933,0.1306,0.0485,0.0224,0.0373,0.0336,0.0,0.2873,0.0224,0.0261,0.0299,0.0373,0.0784,0.0187,0.0224,0.0037,0.1082
20,0.0511,0.1168,0.0876,0.0511,0.0365,0.0657,0.0,0.2263,0.0146,0.0219,0.0584,0.0292,0.0803,0.0146,0.0,0.0,0.146
21,0.0855,0.1316,0.0263,0.0724,0.0329,0.1118,0.0,0.2171,0.0263,0.0329,0.0789,0.0,0.0526,0.0263,0.0,0.0,0.1053
22,0.1111,0.1111,0.1111,0.0463,0.0185,0.0741,0.0,0.1944,0.0,0.0556,0.037,0.0093,0.0463,0.037,0.0,0.0,0.1481
23,0.0727,0.2545,0.0182,0.0,0.0182,0.0364,0.0,0.3636,0.0,0.0182,0.0545,0.0,0.0545,0.0,0.0,0.0,0.1091
24,0.0642,0.1376,0.0183,0.0505,0.0367,0.078,0.0,0.3028,0.0138,0.0275,0.0505,0.0275,0.0872,0.0092,0.0,0.0,0.0963
25,0.0722,0.15,0.05,0.0556,0.0444,0.0389,0.0,0.2889,0.0167,0.0444,0.0444,0.0111,0.0556,0.0111,0.0,0.0,0.1167
26,0.1407,0.1296,0.0444,0.0222,0.0593,0.0481,0.0,0.2852,0.0037,0.0185,0.0296,0.0,0.0852,0.0259,0.0,0.0,0.1074
27,0.0735,0.1115,0.0493,0.0303,0.0432,0.0501,0.0,0.2965,0.0086,0.0216,0.0631,0.0199,0.102,0.0147,0.0052,0.013,0.0977
28,0.1013,0.1392,0.0506,0.0127,0.1139,0.0,0.0,0.3797,0.0127,0.0,0.0253,0.0,0.0506,0.0,0.0,0.0,0.1139
29,0.05,0.1357,0.05,0.0571,0.0357,0.0786,0.0,0.2286,0.0071,0.0571,0.0714,0.0071,0.0714,0.0143,0.0,0.0,0.1357
30,0.123,0.1475,0.0328,0.0164,0.0246,0.0902,0.0,0.2418,0.0205,0.0205,0.0615,0.0,0.082,0.0246,0.0,0.0,0.1148
31,0.0721,0.149,0.0337,0.0577,0.0433,0.0721,0.0,0.2548,0.0096,0.0337,0.0481,0.0,0.0433,0.0385,0.0048,0.0,0.1394
32,0.0845,0.1373,0.0704,0.0352,0.0704,0.0317,0.0,0.2923,0.0035,0.0035,0.0493,0.0035,0.0704,0.0282,0.0,0.0,0.1197
33,0.0465,0.1395,0.0465,0.093,0.0465,0.0349,0.0,0.2558,0.0116,0.0349,0.093,0.0116,0.0465,0.0116,0.0,0.0,0.1279
34,0.0471,0.149,0.0627,0.0863,0.0431,0.0353,0.0,0.2196,0.0078,0.0275,0.1137,0.0,0.0627,0.0353,0.0,0.0,0.1098
35,0.0625,0.1652,0.0625,0.0357,0.0312,0.058,0.0,0.2812,0.0,0.0179,0.0625,0.0045,0.0714,0.0268,0.0,0.0,0.1205
36,0.1073,0.1317,0.0146,0.0585,0.0683,0.0683,0.0,0.2585,0.0049,0.0244,0.0439,0.0098,0.0878,0.0244,0.0,0.0,0.0976
37,0.0568,0.1477,0.0909,0.0455,0.0568,0.0455,0.0,0.1477,0.0,0.0568,0.1023,0.0455,0.0568,0.0114,0.0,0.0,0.1364
38,0.0898,0.13,0.0496,0.0449,0.0496,0.0496,0.0,0.234,0.0,0.0331,0.1111,0.0,0.052,0.0284,0.0,0.0,0.1277
39,0.1073,0.1073,0.039,0.0488,0.0244,0.0732,0.0,0.2537,0.0293,0.0244,0.0537,0.0146,0.039,0.0537,0.0,0.0,0.1317
40,0.0919,0.156,0.0363,0.0214,0.0534,0.0214,0.0043,0.2885,0.015,0.015,0.0299,0.0577,0.1068,0.0107,0.0,0.0021,0.0897
41,0.1214,0.1071,0.0643,0.0429,0.0214,0.0857,0.0,0.2714,0.0357,0.0071,0.0357,0.0071,0.0714,0.0214,0.0,0.0143,0.0929
42,0.096,0.1263,0.0657,0.0303,0.0354,0.0556,0.0,0.2576,0.0101,0.0404,0.0707,0.0101,0.0606,0.0202,0.0,0.0,0.1212
43,0.1447,0.1195,0.0566,0.0314,0.0692,0.044,0.0,0.2579,0.0126,0.0063,0.0314,0.0,0.0881,0.0377,0.0,0.0,0.1006
44,0.0721,0.1779,0.0385,0.0288,0.0481,0.0577,0.0,0.2981,0.0048,0.0144,0.0529,0.0385,0.0577,0.0192,0.0,0.0096,0.0817
45,0.0263,0.0921,0.0263,0.0526,0.0855,0.0132,0.0,0.3421,0.0132,0.0329,0.0,0.0132,0.1447,0.0132,0.0,0.0,0.1447
46,0.1216,0.1486,0.009,0.027,0.0631,0.0586,0.0,0.3198,0.009,0.0225,0.036,0.0,0.0946,0.018,0.0,0.0045,0.0676
47,0.0549,0.1098,0.0549,0.0732,0.0488,0.0793,0.0,0.2927,0.0122,0.0061,0.0305,0.0488,0.0793,0.0366,0.0,0.0,0.0732
48,0.0733,0.1333,0.0467,0.04,0.0333,0.0667,0.0,0.2867,0.02,0.02,0.0733,0.0,0.0933,0.0133,0.0,0.0,0.1
49,0.0732,0.1301,0.0407,0.0407,0.065,0.0325,0.0,0.3415,0.0081,0.0081,0.0488,0.0,0.0569,0.0407,0.0,0.0,0.1138
50,0.0489,0.1284,0.0367,0.0489,0.0306,0.0581,0.0,0.2997,0.0214,0.0245,0.0673,0.0061,0.1193,0.0245,0.0,0.0031,0.0826
51,0.0648,0.1667,0.0278,0.0093,0.0556,0.037,0.0,0.3148,0.0093,0.037,0.0278,0.0,0.0556,0.037,0.0,0.0,0.1574
52,0.0759,0.1241,0.0483,0.0552,0.0276,0.1034,0.0,0.2828,0.0069,0.0207,0.0345,0.0,0.0621,0.0138,0.0,0.0,0.1448
53,0.0868,0.095,0.0496,0.0413,0.0413,0.0826,0.0,0.219,0.0083,0.0289,0.1157,0.0083,0.0785,0.0207,0.0,0.0,0.124
54,0.0714,0.1286,0.0429,0.0357,0.0929,0.0286,0.0,0.3143,0.0143,0.0071,0.0429,0.0286,0.0929,0.0071,0.0,0.0,0.0929
55,0.0815,0.1556,0.0222,0.0296,0.0296,0.0296,0.0,0.3259,0.0074,0.0222,0.0296,0.0296,0.0815,0.037,0.0,0.0,0.1185
56,0.0727,0.1273,0.05,0.0636,0.0909,0.0227,0.0,0.3364,0.0,0.0136,0.0364,0.0,0.0773,0.0091,0.0,0.0,0.1
57,0.0596,0.1391,0.0132,0.053,0.0464,0.053,0.0,0.2252,0.053,0.0331,0.1192,0.0,0.0596,0.0199,0.0,0.0,0.1258
58,0.0677,0.1235,0.0359,0.0398,0.0558,0.0558,0.0,0.243,0.0,0.0319,0.0956,0.004,0.1116,0.012,0.0,0.0,0.1235
59,0.16,0.08,0.06,0.02,0.04,0.08,0.0,0.26,0.0,0.0,0.04,0.02,0.08,0.02,0.0,0.0,0.14
60,0.1043,0.1185,0.0616,0.0569,0.0095,0.0711,0.0,0.2512,0.0095,0.0427,0.0332,0.0095,0.0664,0.019,0.0,0.0,0.1469
61,0.0833,0.1,0.0667,0.05,0.05,0.0667,0.0,0.25,0.0,0.0417,0.075,0.0,0.05,0.025,0.0,0.0,0.1417
62,0.0893,0.119,0.0595,0.0417,0.0298,0.0536,0.0,0.2857,0.0,0.0298,0.0238,0.0,0.0833,0.0298,0.0,0.0,0.1548
63,0.0556,0.1667,0.0278,0.0,0.0556,0.0556,0.0,0.3611,0.0,0.0278,0.0833,0.0,0.0278,0.0,0.0,0.0,0.1389
64,0.1318,0.1085,0.031,0.0388,0.0155,0.0775,0.0,0.2481,0.031,0.0155,0.0543,0.0155,0.1008,0.0233,0.0,0.0,0.1085
65,0.0963,0.133,0.0505,0.0321,0.0367,0.0872,0.0,0.2385,0.0229,0.0229,0.0688,0.0229,0.0688,0.0229,0.0,0.0,0.0963
66,0.0924,0.1345,0.0084,0.042,0.0336,0.0756,0.0,0.3193,0.0336,0.0252,0.0504,0.0,0.0504,0.0252,0.0,0.0,0.1092
67,0.099,0.1535,0.0693,0.0297,0.0446,0.0545,0.0,0.2673,0.0248,0.0198,0.0693,0.0,0.0446,0.0099,0.0,0.0,0.1139
68,0.1065,0.1667,0.0509,0.0417,0.0463,0.0509,0.0,0.2454,0.0093,0.0185,0.0741,0.0093,0.0602,0.0278,0.0,0.0,0.0926
69,0.1149,0.1014,0.027,0.0203,0.0338,0.0811,0.0,0.2365,0.0203,0.0203,0.1014,0.0068,0.1014,0.0135,0.0,0.0,0.1216
70,0.0784,0.1176,0.0654,0.0131,0.0261,0.0719,0.0,0.268,0.0131,0.0196,0.0915,0.0,0.0719,0.0261,0.0,0.0,0.1373
71,0.0956,0.1434,0.0294,0.0294,0.0735,0.0441,0.0,0.2831,0.0074,0.0074,0.0846,0.0147,0.0662,0.0184,0.0,0.0,0.1029
72,0.0894,0.1325,0.0629,0.0397,0.043,0.0728,0.0,0.2483,0.0,0.0331,0.0497,0.0,0.0762,0.0232,0.0,0.0,0.1291
73,0.0855,0.1282,0.0342,0.0598,0.0342,0.0598,0.0,0.2821,0.0,0.0342,0.0598,0.0,0.0513,0.0427,0.0,0.0,0.1282
74,0.1057,0.1463,0.0163,0.0244,0.0488,0.0325,0.0,0.3089,0.0,0.0163,0.0894,0.0163,0.1057,0.0163,0.0,0.0,0.0732
75,0.0561,0.0888,0.028,0.0327,0.0514,0.0514,0.0,0.2804,0.014,0.0327,0.0701,0.0514,0.1168,0.0234,0.0,0.0047,0.0981
76,0.1033,0.1467,0.0733,0.0467,0.0433,0.04,0.0,0.2567,0.0133,0.0233,0.06,0.0,0.0933,0.0133,0.0,0.0,0.0867
77,0.0763,0.1271,0.0593,0.0339,0.0593,0.0593,0.0,0.2881,0.0,0.0169,0.0932,0.0,0.0508,0.0169,0.0,0.0,0.1186
78,0.0708,0.0841,0.0929,0.0398,0.0265,0.0708,0.0,0.1947,0.0,0.031,0.1372,0.0265,0.0752,0.0398,0.0,0.0044,0.1062
79,0.0675,0.135,0.0798,0.0429,0.0613,0.0184,0.0,0.2945,0.0061,0.0245,0.0368,0.0245,0.0552,0.0368,0.0,0.0,0.1166
80,0.1236,0.1348,0.0225,0.0337,0.0562,0.0337,0.0,0.3483,0.0225,0.0112,0.0225,0.0,0.0787,0.0225,0.0,0.0,0.0899
81,0.0685,0.134,0.0312,0.0249,0.0405,0.0654,0.0,0.2835,0.0218,0.0187,0.053,0.0093,0.0903,0.0343,0.0,0.0,0.1246
82,0.0784,0.1405,0.049,0.0163,0.049,0.0425,0.0,0.268,0.0229,0.0098,0.0915,0.0065,0.0752,0.0229,0.0,0.0033,0.1242
83,0.0991,0.1462,0.0236,0.0472,0.0802,0.0236,0.0,0.3113,0.0,0.0472,0.033,0.0047,0.0519,0.0236,0.0,0.0,0.1085
84,0.0559,0.1049,0.0559,0.0559,0.0629,0.021,0.0,0.2517,0.007,0.028,0.0909,0.007,0.0769,0.035,0.0,0.014,0.1329
85,0.0791,0.1186,0.0435,0.0237,0.0593,0.0435,0.0,0.3202,0.0158,0.004,0.0514,0.0119,0.0988,0.0277,0.0,0.0079,0.0949
86,0.0621,0.1448,0.0276,0.0345,0.0621,0.0276,0.0,0.3034,0.0069,0.0345,0.0345,0.0414,0.0897,0.0069,0.0,0.0,0.1241
87,0.1015,0.1075,0.0567,0.0687,0.0388,0.0567,0.0,0.2716,0.003,0.0388,0.0358,0.009,0.0746,0.0269,0.0,0.0,0.1104
88,0.0808,0.1364,0.0404,0.0808,0.0707,0.0253,0.0,0.2929,0.0051,0.0303,0.0354,0.0,0.0808,0.0202,0.0,0.0,0.101
89,0.0959,0.137,0.0274,0.0753,0.0411,0.0685,0.0,0.2466,0.0068,0.0479,0.0685,0.0137,0.0342,0.0411,0.0,0.0,0.0959
90,0.0469,0.1055,0.0547,0.082,0.0312,0.0352,0.0,0.2383,0.0039,0.0195,0.1094,0.0039,0.0898,0.0352,0.0,0.0,0.1445
91,0.0652,0.1391,0.0217,0.0565,0.0522,0.0304,0.0,0.287,0.0043,0.0478,0.0696,0.0043,0.0652,0.0174,0.0,0.0043,0.1348
92,0.1333,0.0944,0.0694,0.0139,0.0306,0.0639,0.0,0.3889,0.0083,0.0083,0.0194,0.0306,0.0694,0.0111,0.0,0.0,0.0583
93,0.0542,0.125,0.0417,0.05,0.025,0.0375,0.0,0.2708,0.0125,0.025,0.0625,0.0375,0.1292,0.0292,0.0,0.0,0.1
94,0.0667,0.1511,0.0267,0.0311,0.0578,0.04,0.0,0.3378,0.0311,0.0089,0.0444,0.0044,0.0889,0.0133,0.0,0.0,0.0978
95,0.1143,0.1257,0.0114,0.0514,0.0571,0.0343,0.0,0.2743,0.0286,0.0286,0.0229,0.0743,0.0914,0.0229,0.0,0.0057,0.0571
96,0.1403,0.1457,0.071,0.0109,0.0219,0.0656,0.0,0.2404,0.0128,0.0146,0.0383,0.0055,0.1366,0.0237,0.0,0.0,0.0729
97,0.1163,0.1628,0.0078,0.031,0.0388,0.031,0.0,0.2946,0.0388,0.0233,0.0233,0.0155,0.1163,0.0078,0.0,0.0,0.093
98,0.0591,0.1237,0.0484,0.043,0.0699,0.0269,0.0,0.2903,0.0,0.0376,0.043,0.0,0.0645,0.0269,0.0,0.0,0.1667
99,0.0571,0.1306,0.0531,0.0653,0.0327,0.0449,0.0,0.2898,0.0041,0.0163,0.0612,0.0041,0.0776,0.0408,0.0,0.0,0.1224
100,0.0638,0.1191,0.0426,0.0851,0.0511,0.0426,0.0,0.2511,0.0085,0.0213,0.0809,0.0085,0.1149,0.0255,0.0,0.0,0.0851
101,0.0861,0.1236,0.0749,0.0824,0.0412,0.0562,0.0,0.2285,0.0075,0.0262,0.0487,0.0262,0.0637,0.0112,0.0,0.0,0.1236
102,0.0511,0.1702,0.0213,0.0553,0.0426,0.034,0.0,0.3191,0.0085,0.0213,0.0723,0.0043,0.0894,0.0298,0.0,0.0,0.0809
103,0.0904,0.1283,0.0525,0.0204,0.0583,0.0787,0.0,0.2857,0.0,0.0175,0.0437,0.0175,0.0962,0.0087,0.0,0.0029,0.0991
104,0.0292,0.146,0.0292,0.0657,0.0438,0.0365,0.0,0.2993,0.0073,0.0073,0.0803,0.0073,0.0511,0.0511,0.0,0.0219,0.1241
105,0.0923,0.1154,0.0154,0.0462,0.0615,0.0308,0.0,0.3231,0.0231,0.0077,0.0462,0.0154,0.0923,0.0231,0.0,0.0,0.1077
106,0.0719,0.1871,0.0,0.0432,0.0576,0.0504,0.0,0.3525,0.0,0.0144,0.0791,0.0,0.0432,0.0144,0.0,0.0,0.0863
107,0.0917,0.1147,0.0734,0.0275,0.0505,0.0642,0.0,0.2615,0.0,0.0229,0.1009,0.0,0.0596,0.0092,0.0,0.0,0.1239
108,0.0952,0.131,0.0357,0.0417,0.0179,0.0714,0.0,0.3036,0.0119,0.0238,0.0357,0.006,0.1012,0.0298,0.0,0.0,0.0952
109,0.0855,0.1041,0.0632,0.0743,0.052,0.0446,0.0,0.2602,0.0186,0.0112,0.0558,0.0149,0.0855,0.0186,0.0,0.0037,0.1078
110,0.0753,0.1566,0.0482,0.0301,0.0572,0.0482,0.0,0.3434,0.003,0.003,0.0392,0.003,0.0934,0.012,0.0,0.0,0.0873
111,0.0928,0.1414,0.038,0.0443,0.0485,0.0717,0.0,0.2257,0.0105,0.0211,0.0844,0.0211,0.0612,0.0253,0.0,0.0,0.1139
112,0.0748,0.1402,0.0467,0.0467,0.0,0.1308,0.0,0.1963,0.0,0.0187,0.0935,0.0654,0.0748,0.0093,0.0,0.0,0.1028
113,0.1111,0.1458,0.0069,0.0417,0.0347,0.0556,0.0,0.3472,0.0069,0.0069,0.0417,0.0,0.1111,0.0069,0.0,0.0,0.0833
114,0.0985,0.1354,0.0462,0.04,0.0338,0.08,0.0,0.2708,0.0154,0.0215,0.0492,0.0062,0.0738,0.0092,0.0,0.0,0.12
115,0.0648,0.1435,0.0463,0.0556,0.0509,0.037,0.0,0.3056,0.0046,0.0231,0.0509,0.0093,0.0833,0.0231,0.0,0.0,0.1019
116,0.0847,0.1186,0.0678,0.0508,0.0226,0.0904,0.0,0.2147,0.0,0.0282,0.0847,0.0169,0.0734,0.0,0.0,0.0,0.1469
117,0.0494,0.2037,0.0494,0.0185,0.0494,0.0617,0.0,0.2901,0.0247,0.0185,0.0432,0.0247,0.0617,0.0062,0.0,0.0,0.0988
118,0.0902,0.1148,0.041,0.0492,0.0533,0.0246,0.0,0.2787,0.0246,0.0123,0.0533,0.0082,0.1025,0.0246,0.0,0.0041,0.1189
119,0.1292,0.1,0.0708,0.05,0.0375,0.0708,0.0,0.2833,0.0042,0.0167,0.0417,0.0,0.075,0.025,0.0,0.0,0.0958
120,0.0657,0.1022,0.0511,0.0511,0.0438,0.0584,0.0,0.3285,0.0,0.0146,0.0657,0.0,0.0803,0.0292,0.0,0.0,0.1095
121,0.0703,0.1094,0.0625,0.0703,0.0469,0.0625,0.0,0.2188,0.0,0.0469,0.1094,0.0,0.0547,0.0,0.0,0.0,0.1484
122,0.0952,0.0884,0.0204,0.0204,0.0476,0.0272,0.0,0.2925,0.0204,0.0136,0.0476,0.0136,0.0952,0.068,0.0,0.0068,0.1429
123,0.1418,0.1382,0.0618,0.0509,0.0255,0.0764,0.0,0.2545,0.0,0.0182,0.04,0.0,0.0873,0.0218,0.0,0.0,0.0836
124,0.0787,0.1343,0.0556,0.0509,0.0509,0.0787,0.0,0.2546,0.0046,0.0231,0.0694,0.0046,0.0556,0.0231,0.0,0.0,0.1157
125,0.1279,0.1311,0.0164,0.0623,0.0492,0.059,0.0,0.2721,0.0,0.0295,0.0426,0.0131,0.0525,0.0328,0.0,0.0,0.1115
126,0.0816,0.0918,0.0459,0.0765,0.0255,0.0816,0.0,0.2551,0.0255,0.0102,0.0714,0.0153,0.0867,0.0255,0.0,0.0,0.1071
127,0.076,0.1462,0.0117,0.0117,0.0409,0.0292,0.0,0.3333,0.0292,0.0468,0.0585,0.0,0.0585,0.0175,0.0,0.0,0.1404
128,0.0922,0.1418,0.0355,0.0213,0.0567,0.0567,0.0,0.2908,0.0142,0.0213,0.0496,0.0142,0.078,0.0142,0.0,0.0,0.1135
129,0.0837,0.1542,0.0573,0.0485,0.0308,0.0308,0.0,0.2511,0.0088,0.0441,0.0793,0.0044,0.0749,0.0132,0.0,0.0,0.1189
130,0.0993,0.1258,0.0728,0.0464,0.0265,0.0596,0.0,0.2649,0.0066,0.0066,0.0795,0.0066,0.0728,0.0265,0.0,0.0,0.106
131,0.1053,0.152,0.0117,0.0351,0.0468,0.0526,0.0,0.2982,0.0,0.0234,0.0526,0.0117,0.0702,0.0351,0.0,0.0,0.1053
132,0.1194,0.1194,0.0448,0.0448,0.0448,0.0896,0.0,0.2687,0.0,0.0299,0.0299,0.0,0.0597,0.0597,0.0,0.0,0.0896
133,0.0757,0.1376,0.0688,0.0564,0.0248,0.0605,0.0,0.2655,0.0041,0.0179,0.077,0.011,0.0798,0.0138,0.0,0.0028,0.1045
134,0.0901,0.1261,0.0495,0.0541,0.027,0.0901,0.0,0.2297,0.0045,0.0315,0.0901,0.0045,0.0586,0.027,0.0,0.0,0.1171
135,0.036,0.1439,0.0288,0.0432,0.0504,0.0504,0.0,0.3309,0.0,0.036,0.0432,0.0,0.0432,0.036,0.0,0.0,0.1583
136,0.1102,0.1575,0.0472,0.0551,0.0,0.0709,0.0,0.2362,0.0,0.0709,0.0709,0.0,0.0472,0.0236,0.0,0.0,0.1102
137,0.1054,0.1122,0.0612,0.068,0.0306,0.0306,0.0,0.2517,0.0034,0.0306,0.0646,0.0068,0.0544,0.051,0.0,0.0,0.1293
138,0.0784,0.1176,0.0556,0.0458,0.049,0.0458,0.0,0.2778,0.0098,0.0131,0.0425,0.0882,0.098,0.0196,0.0,0.0,0.0588
139,0.0625,0.1458,0.0417,0.0521,0.0312,0.0729,0.0,0.25,0.0417,0.0312,0.0729,0.0104,0.0312,0.0417,0.0,0.0,0.1146
AVERAGE,0.0861,0.1335,0.0447,0.0429,0.0452,0.0541,0.0,0.2777,0.0123,0.0227,0.058,0.0123,0.0762,0.023,0.0004,0.001,0.11
