Abstract_POS_Proportions,Generated_Abstract_POS_Proportions,Abstract_Word_Length,Generated_Abstract_Word_Length
ADJ:0.1416 | ADP:0.1507 | ADV:0.0639 | AUX:0.0594 | CCONJ:0.0091 | DET:0.0594 | NOUN:0.2237 | NUM:0.0046 | PART:0.0183 | PRON:0.0685 | PUNCT:0.0548 | SCONJ:0.0457 | VERB:0.1005,ADJ:0.1029 | ADP:0.1093 | ADV:0.0643 | AUX:0.0322 | CCONJ:0.0707 | DET:0.0482 | NOUN:0.2637 | NUM:0.0193 | PART:0.0289 | PRON:0.0225 | PUNCT:0.0965 | SCONJ:0.0289 | VERB:0.1125,219,311
ADJ:0.0885 | ADP:0.1062 | ADV:0.0442 | AUX:0.0265 | CCONJ:0.0531 | DET:0.0265 | NOUN:0.2478 | NUM:0.0442 | PART:0.0177 | PRON:0.0442 | PROPN:0.0619 | PUNCT:0.1062 | SCONJ:0.0177 | VERB:0.1150,ADJ:0.1152 | ADP:0.1047 | ADV:0.0890 | AUX:0.0366 | CCONJ:0.0628 | DET:0.0105 | NOUN:0.2906 | NUM:0.0026 | PART:0.0052 | PRON:0.0262 | PROPN:0.0157 | PUNCT:0.0890 | SCONJ:0.0314 | SYM:0.0183 | VERB:0.1021,113,382
ADJ:0.0850 | ADP:0.1525 | ADV:0.0733 | AUX:0.0381 | CCONJ:0.0733 | DET:0.0205 | NOUN:0.2669 | NUM:0.0645 | PART:0.0176 | PRON:0.0235 | PROPN:0.0029 | PUNCT:0.0850 | SCONJ:0.0147 | VERB:0.0821,ADJ:0.1105 | ADP:0.1375 | ADV:0.0809 | AUX:0.0243 | CCONJ:0.0620 | DET:0.0189 | NOUN:0.2776 | NUM:0.0027 | PART:0.0135 | PRON:0.0216 | PROPN:0.0108 | PUNCT:0.1078 | SCONJ:0.0243 | VERB:0.1078,341,371
ADJ:0.0627 | ADP:0.0784 | ADV:0.0235 | AUX:0.0235 | CCONJ:0.0784 | DET:0.0353 | NOUN:0.3137 | NUM:0.1098 | PART:0.0118 | PRON:0.0078 | PROPN:0.0078 | PUNCT:0.1373 | SCONJ:0.0078 | SPACE:0.0196 | VERB:0.0824,ADJ:0.1161 | ADP:0.1007 | ADV:0.0769 | AUX:0.0587 | CCONJ:0.0685 | DET:0.0420 | NOUN:0.2531 | NUM:0.0014 | PART:0.0098 | PRON:0.0420 | PROPN:0.0028 | PUNCT:0.0937 | SCONJ:0.0462 | SYM:0.0014 | VERB:0.0867,255,715
ADJ:0.1008 | ADP:0.1371 | ADV:0.0605 | AUX:0.0282 | CCONJ:0.0645 | DET:0.0444 | NOUN:0.2863 | PART:0.0242 | PRON:0.0323 | PROPN:0.0081 | PUNCT:0.0847 | SCONJ:0.0161 | VERB:0.1129,ADJ:0.1247 | ADP:0.0808 | ADV:0.0693 | AUX:0.0254 | CCONJ:0.0947 | DET:0.0393 | NOUN:0.2610 | NUM:0.0023 | PART:0.0115 | PRON:0.0416 | PROPN:0.0023 | PUNCT:0.1132 | SCONJ:0.0370 | VERB:0.0970,248,433
ADJ:0.0933 | ADP:0.1306 | ADV:0.0485 | AUX:0.0224 | CCONJ:0.0373 | DET:0.0336 | NOUN:0.2873 | NUM:0.0224 | PART:0.0261 | PRON:0.0299 | PROPN:0.0373 | PUNCT:0.0784 | SCONJ:0.0187 | SPACE:0.0224 | SYM:0.0037 | VERB:0.1082,ADJ:0.1065 | ADP:0.1445 | ADV:0.0684 | AUX:0.0342 | CCONJ:0.0570 | DET:0.0418 | NOUN:0.3004 | NUM:0.0038 | PART:0.0152 | PRON:0.0114 | PROPN:0.0114 | PUNCT:0.0684 | SCONJ:0.0266 | SYM:0.0038 | VERB:0.1065,268,263
ADJ:0.0511 | ADP:0.1168 | ADV:0.0876 | AUX:0.0511 | CCONJ:0.0365 | DET:0.0657 | NOUN:0.2263 | NUM:0.0146 | PART:0.0219 | PRON:0.0584 | PROPN:0.0292 | PUNCT:0.0803 | SCONJ:0.0146 | VERB:0.1460,ADJ:0.0821 | ADP:0.1269 | ADV:0.0858 | AUX:0.0075 | CCONJ:0.0560 | DET:0.0261 | NOUN:0.2799 | NUM:0.0037 | PART:0.0336 | PRON:0.0299 | PROPN:0.0149 | PUNCT:0.0933 | SCONJ:0.0112 | VERB:0.1493,137,268
ADJ:0.0855 | ADP:0.1316 | ADV:0.0263 | AUX:0.0724 | CCONJ:0.0329 | DET:0.1118 | NOUN:0.2171 | NUM:0.0263 | PART:0.0329 | PRON:0.0789 | PUNCT:0.0526 | SCONJ:0.0263 | VERB:0.1053,ADJ:0.1000 | ADP:0.1047 | ADV:0.0512 | AUX:0.0419 | CCONJ:0.0558 | DET:0.0442 | NOUN:0.2814 | NUM:0.0023 | PART:0.0209 | PRON:0.0349 | PROPN:0.0023 | PUNCT:0.1140 | SCONJ:0.0349 | VERB:0.1116,152,430
ADJ:0.1111 | ADP:0.1111 | ADV:0.1111 | AUX:0.0463 | CCONJ:0.0185 | DET:0.0741 | NOUN:0.1944 | PART:0.0556 | PRON:0.0370 | PROPN:0.0093 | PUNCT:0.0463 | SCONJ:0.0370 | VERB:0.1481,ADJ:0.1277 | ADP:0.0949 | ADV:0.0547 | AUX:0.0365 | CCONJ:0.0401 | DET:0.0766 | NOUN:0.2482 | PART:0.0292 | PRON:0.0328 | PUNCT:0.1022 | SCONJ:0.0438 | VERB:0.1131,108,274
ADJ:0.0727 | ADP:0.2545 | ADV:0.0182 | CCONJ:0.0182 | DET:0.0364 | NOUN:0.3636 | PART:0.0182 | PRON:0.0545 | PUNCT:0.0545 | VERB:0.1091,ADJ:0.0974 | ADP:0.1199 | ADV:0.0861 | AUX:0.0150 | CCONJ:0.0375 | DET:0.0637 | NOUN:0.2472 | PART:0.0375 | PRON:0.0412 | PROPN:0.0112 | PUNCT:0.0787 | SCONJ:0.0225 | VERB:0.1423,55,267
ADJ:0.0642 | ADP:0.1376 | ADV:0.0183 | AUX:0.0505 | CCONJ:0.0367 | DET:0.0780 | NOUN:0.3028 | NUM:0.0138 | PART:0.0275 | PRON:0.0505 | PROPN:0.0275 | PUNCT:0.0872 | SCONJ:0.0092 | VERB:0.0963,ADJ:0.0904 | ADP:0.1318 | ADV:0.0749 | AUX:0.0284 | CCONJ:0.0672 | DET:0.0284 | NOUN:0.2817 | PART:0.0233 | PRON:0.0362 | PROPN:0.0052 | PUNCT:0.0930 | SCONJ:0.0233 | VERB:0.1163,218,387
ADJ:0.0722 | ADP:0.1500 | ADV:0.0500 | AUX:0.0556 | CCONJ:0.0444 | DET:0.0389 | NOUN:0.2889 | NUM:0.0167 | PART:0.0444 | PRON:0.0444 | PROPN:0.0111 | PUNCT:0.0556 | SCONJ:0.0111 | VERB:0.1167,ADJ:0.0619 | ADP:0.1064 | ADV:0.0743 | AUX:0.0173 | CCONJ:0.0619 | DET:0.0396 | NOUN:0.2698 | PART:0.0322 | PRON:0.0644 | PUNCT:0.1015 | SCONJ:0.0347 | VERB:0.1361,180,404
ADJ:0.1407 | ADP:0.1296 | ADV:0.0444 | AUX:0.0222 | CCONJ:0.0593 | DET:0.0481 | NOUN:0.2852 | NUM:0.0037 | PART:0.0185 | PRON:0.0296 | PUNCT:0.0852 | SCONJ:0.0259 | VERB:0.1074,ADJ:0.0946 | ADP:0.0767 | ADV:0.0895 | AUX:0.0256 | CCONJ:0.0691 | DET:0.0307 | NOUN:0.2558 | PART:0.0256 | PRON:0.0435 | PUNCT:0.1407 | SCONJ:0.0307 | VERB:0.1176,270,391
ADJ:0.0735 | ADP:0.1115 | ADV:0.0493 | AUX:0.0303 | CCONJ:0.0432 | DET:0.0501 | NOUN:0.2965 | NUM:0.0086 | PART:0.0216 | PRON:0.0631 | PROPN:0.0199 | PUNCT:0.1020 | SCONJ:0.0147 | SPACE:0.0052 | SYM:0.0130 | VERB:0.0977,ADJ:0.0689 | ADP:0.0981 | ADV:0.1023 | AUX:0.0271 | CCONJ:0.0731 | DET:0.0376 | NOUN:0.2672 | PART:0.0209 | PRON:0.0564 | PROPN:0.0063 | PUNCT:0.1023 | SCONJ:0.0251 | VERB:0.1148,1157,479
ADJ:0.1013 | ADP:0.1392 | ADV:0.0506 | AUX:0.0127 | CCONJ:0.1139 | NOUN:0.3797 | NUM:0.0127 | PRON:0.0253 | PUNCT:0.0506 | VERB:0.1139,ADJ:0.0988 | ADP:0.1027 | ADV:0.0601 | AUX:0.0174 | CCONJ:0.0640 | DET:0.0465 | NOUN:0.2694 | PART:0.0310 | PRON:0.0465 | PROPN:0.0019 | PUNCT:0.1066 | SCONJ:0.0349 | VERB:0.1202,79,516
ADJ:0.0500 | ADP:0.1357 | ADV:0.0500 | AUX:0.0571 | CCONJ:0.0357 | DET:0.0786 | NOUN:0.2286 | NUM:0.0071 | PART:0.0571 | PRON:0.0714 | PROPN:0.0071 | PUNCT:0.0714 | SCONJ:0.0143 | VERB:0.1357,ADJ:0.0833 | ADP:0.1031 | ADV:0.0658 | AUX:0.0219 | CCONJ:0.0614 | DET:0.0592 | NOUN:0.2807 | PART:0.0263 | PRON:0.0461 | PUNCT:0.0987 | SCONJ:0.0395 | VERB:0.1140,140,456
ADJ:0.1230 | ADP:0.1475 | ADV:0.0328 | AUX:0.0164 | CCONJ:0.0246 | DET:0.0902 | NOUN:0.2418 | NUM:0.0205 | PART:0.0205 | PRON:0.0615 | PUNCT:0.0820 | SCONJ:0.0246 | VERB:0.1148,ADJ:0.0879 | ADP:0.0820 | ADV:0.0664 | AUX:0.0195 | CCONJ:0.0820 | DET:0.0430 | NOUN:0.2578 | NUM:0.0020 | PART:0.0215 | PRON:0.0605 | PROPN:0.0020 | PUNCT:0.1113 | SCONJ:0.0410 | VERB:0.1230,244,512
ADJ:0.0721 | ADP:0.1490 | ADV:0.0337 | AUX:0.0577 | CCONJ:0.0433 | DET:0.0721 | NOUN:0.2548 | NUM:0.0096 | PART:0.0337 | PRON:0.0481 | PUNCT:0.0433 | SCONJ:0.0385 | SPACE:0.0048 | VERB:0.1394,ADJ:0.0812 | ADP:0.1141 | ADV:0.0716 | AUX:0.0174 | CCONJ:0.0561 | DET:0.0348 | NOUN:0.2747 | NUM:0.0019 | PART:0.0309 | PRON:0.0464 | PUNCT:0.1238 | SCONJ:0.0174 | VERB:0.1296,208,517
ADJ:0.0845 | ADP:0.1373 | ADV:0.0704 | AUX:0.0352 | CCONJ:0.0704 | DET:0.0317 | NOUN:0.2923 | NUM:0.0035 | PART:0.0035 | PRON:0.0493 | PROPN:0.0035 | PUNCT:0.0704 | SCONJ:0.0282 | VERB:0.1197,ADJ:0.0746 | ADP:0.1072 | ADV:0.0653 | AUX:0.0233 | CCONJ:0.0583 | DET:0.0280 | NOUN:0.2471 | PART:0.0280 | PRON:0.0629 | PROPN:0.0023 | PUNCT:0.1119 | SCONJ:0.0373 | VERB:0.1538,284,429
ADJ:0.0465 | ADP:0.1395 | ADV:0.0465 | AUX:0.0930 | CCONJ:0.0465 | DET:0.0349 | NOUN:0.2558 | NUM:0.0116 | PART:0.0349 | PRON:0.0930 | PROPN:0.0116 | PUNCT:0.0465 | SCONJ:0.0116 | VERB:0.1279,ADJ:0.0645 | ADP:0.1263 | ADV:0.0780 | AUX:0.0134 | CCONJ:0.0591 | DET:0.0349 | NOUN:0.2554 | NUM:0.0054 | PART:0.0269 | PRON:0.0645 | PUNCT:0.1102 | SCONJ:0.0376 | VERB:0.1237,86,372
ADJ:0.0471 | ADP:0.1490 | ADV:0.0627 | AUX:0.0863 | CCONJ:0.0431 | DET:0.0353 | NOUN:0.2196 | NUM:0.0078 | PART:0.0275 | PRON:0.1137 | PUNCT:0.0627 | SCONJ:0.0353 | VERB:0.1098,ADJ:0.0550 | ADP:0.0825 | ADV:0.0775 | AUX:0.0300 | CCONJ:0.0725 | DET:0.0600 | NOUN:0.2500 | PART:0.0275 | PRON:0.0625 | PROPN:0.0025 | PUNCT:0.1025 | SCONJ:0.0350 | VERB:0.1425,255,400
ADJ:0.0625 | ADP:0.1652 | ADV:0.0625 | AUX:0.0357 | CCONJ:0.0312 | DET:0.0580 | NOUN:0.2812 | PART:0.0179 | PRON:0.0625 | PROPN:0.0045 | PUNCT:0.0714 | SCONJ:0.0268 | VERB:0.1205,ADJ:0.0552 | ADP:0.0862 | ADV:0.1138 | AUX:0.0172 | CCONJ:0.0586 | DET:0.0345 | NOUN:0.2138 | PART:0.0172 | PRON:0.1034 | PROPN:0.0069 | PUNCT:0.1000 | SCONJ:0.0414 | VERB:0.1517,224,290
ADJ:0.1073 | ADP:0.1317 | ADV:0.0146 | AUX:0.0585 | CCONJ:0.0683 | DET:0.0683 | NOUN:0.2585 | NUM:0.0049 | PART:0.0244 | PRON:0.0439 | PROPN:0.0098 | PUNCT:0.0878 | SCONJ:0.0244 | VERB:0.0976,ADJ:0.0755 | ADP:0.1019 | ADV:0.0774 | AUX:0.0264 | CCONJ:0.0642 | DET:0.0358 | NOUN:0.2321 | PART:0.0245 | PRON:0.0887 | PUNCT:0.1000 | SCONJ:0.0264 | VERB:0.1472,205,530
ADJ:0.0568 | ADP:0.1477 | ADV:0.0909 | AUX:0.0455 | CCONJ:0.0568 | DET:0.0455 | NOUN:0.1477 | PART:0.0568 | PRON:0.1023 | PROPN:0.0455 | PUNCT:0.0568 | SCONJ:0.0114 | VERB:0.1364,ADJ:0.0551 | ADP:0.1102 | ADV:0.0909 | AUX:0.0193 | CCONJ:0.0689 | DET:0.0523 | NOUN:0.2314 | PART:0.0386 | PRON:0.0441 | PROPN:0.0331 | PUNCT:0.1019 | SCONJ:0.0275 | VERB:0.1267,88,363
ADJ:0.0898 | ADP:0.1300 | ADV:0.0496 | AUX:0.0449 | CCONJ:0.0496 | DET:0.0496 | NOUN:0.2340 | PART:0.0331 | PRON:0.1111 | PUNCT:0.0520 | SCONJ:0.0284 | VERB:0.1277,ADJ:0.0997 | ADP:0.0942 | ADV:0.0886 | AUX:0.0249 | CCONJ:0.0748 | DET:0.0443 | NOUN:0.2659 | PART:0.0249 | PRON:0.0416 | PUNCT:0.0942 | SCONJ:0.0305 | VERB:0.1163,423,361
ADJ:0.1073 | ADP:0.1073 | ADV:0.0390 | AUX:0.0488 | CCONJ:0.0244 | DET:0.0732 | NOUN:0.2537 | NUM:0.0293 | PART:0.0244 | PRON:0.0537 | PROPN:0.0146 | PUNCT:0.0390 | SCONJ:0.0537 | VERB:0.1317,ADJ:0.0823 | ADP:0.1152 | ADV:0.0700 | AUX:0.0412 | CCONJ:0.0700 | DET:0.0617 | NOUN:0.3045 | PART:0.0082 | PRON:0.0370 | PUNCT:0.0782 | SCONJ:0.0247 | VERB:0.1070,205,243
ADJ:0.0919 | ADP:0.1560 | ADV:0.0363 | AUX:0.0214 | CCONJ:0.0534 | DET:0.0214 | INTJ:0.0043 | NOUN:0.2885 | NUM:0.0150 | PART:0.0150 | PRON:0.0299 | PROPN:0.0577 | PUNCT:0.1068 | SCONJ:0.0107 | SYM:0.0021 | VERB:0.0897,ADJ:0.0793 | ADP:0.1233 | ADV:0.0573 | AUX:0.0220 | CCONJ:0.0749 | DET:0.0396 | NOUN:0.3260 | PART:0.0132 | PRON:0.0308 | PROPN:0.0132 | PUNCT:0.0925 | SCONJ:0.0220 | VERB:0.1057,468,227
ADJ:0.1214 | ADP:0.1071 | ADV:0.0643 | AUX:0.0429 | CCONJ:0.0214 | DET:0.0857 | NOUN:0.2714 | NUM:0.0357 | PART:0.0071 | PRON:0.0357 | PROPN:0.0071 | PUNCT:0.0714 | SCONJ:0.0214 | SYM:0.0143 | VERB:0.0929,ADJ:0.1178 | ADP:0.1118 | ADV:0.0876 | AUX:0.0302 | CCONJ:0.0604 | DET:0.0363 | NOUN:0.2689 | PART:0.0151 | PRON:0.0332 | PUNCT:0.1118 | SCONJ:0.0211 | VERB:0.1057,140,331
ADJ:0.0960 | ADP:0.1263 | ADV:0.0657 | AUX:0.0303 | CCONJ:0.0354 | DET:0.0556 | NOUN:0.2576 | NUM:0.0101 | PART:0.0404 | PRON:0.0707 | PROPN:0.0101 | PUNCT:0.0606 | SCONJ:0.0202 | VERB:0.1212,ADJ:0.1199 | ADP:0.0757 | ADV:0.0631 | AUX:0.0347 | CCONJ:0.0568 | DET:0.0442 | NOUN:0.2555 | NUM:0.0032 | PART:0.0410 | PRON:0.0347 | PUNCT:0.1136 | SCONJ:0.0252 | VERB:0.1325,198,317
ADJ:0.1447 | ADP:0.1195 | ADV:0.0566 | AUX:0.0314 | CCONJ:0.0692 | DET:0.0440 | NOUN:0.2579 | NUM:0.0126 | PART:0.0063 | PRON:0.0314 | PUNCT:0.0881 | SCONJ:0.0377 | VERB:0.1006,ADJ:0.0967 | ADP:0.1132 | ADV:0.0802 | AUX:0.0142 | CCONJ:0.0613 | DET:0.0354 | NOUN:0.2524 | NUM:0.0024 | PART:0.0212 | PRON:0.0731 | PUNCT:0.1156 | SCONJ:0.0259 | VERB:0.1085,159,424
ADJ:0.0721 | ADP:0.1779 | ADV:0.0385 | AUX:0.0288 | CCONJ:0.0481 | DET:0.0577 | NOUN:0.2981 | NUM:0.0048 | PART:0.0144 | PRON:0.0529 | PROPN:0.0385 | PUNCT:0.0577 | SCONJ:0.0192 | SYM:0.0096 | VERB:0.0817,ADJ:0.1026 | ADP:0.0983 | ADV:0.0662 | AUX:0.0214 | CCONJ:0.0705 | DET:0.0534 | NOUN:0.2671 | PART:0.0256 | PRON:0.0321 | PROPN:0.0235 | PUNCT:0.1026 | SCONJ:0.0278 | SYM:0.0021 | VERB:0.1068,208,468
ADJ:0.0263 | ADP:0.0921 | ADV:0.0263 | AUX:0.0526 | CCONJ:0.0855 | DET:0.0132 | NOUN:0.3421 | NUM:0.0132 | PART:0.0329 | PROPN:0.0132 | PUNCT:0.1447 | SCONJ:0.0132 | VERB:0.1447,ADJ:0.0648 | ADP:0.0891 | ADV:0.0587 | AUX:0.0445 | CCONJ:0.0607 | DET:0.0547 | NOUN:0.2510 | PART:0.0263 | PRON:0.0567 | PUNCT:0.1194 | SCONJ:0.0344 | VERB:0.1397,152,494
ADJ:0.1216 | ADP:0.1486 | ADV:0.0090 | AUX:0.0270 | CCONJ:0.0631 | DET:0.0586 | NOUN:0.3198 | NUM:0.0090 | PART:0.0225 | PRON:0.0360 | PUNCT:0.0946 | SCONJ:0.0180 | SYM:0.0045 | VERB:0.0676,ADJ:0.1071 | ADP:0.0952 | ADV:0.0929 | AUX:0.0429 | CCONJ:0.0524 | DET:0.0524 | NOUN:0.1929 | PART:0.0310 | PRON:0.0810 | PUNCT:0.0929 | SCONJ:0.0262 | VERB:0.1333,222,420
ADJ:0.0549 | ADP:0.1098 | ADV:0.0549 | AUX:0.0732 | CCONJ:0.0488 | DET:0.0793 | NOUN:0.2927 | NUM:0.0122 | PART:0.0061 | PRON:0.0305 | PROPN:0.0488 | PUNCT:0.0793 | SCONJ:0.0366 | VERB:0.0732,ADJ:0.0696 | ADP:0.0981 | ADV:0.0791 | AUX:0.0285 | CCONJ:0.0823 | DET:0.0285 | NOUN:0.2722 | PART:0.0253 | PRON:0.0475 | PROPN:0.0222 | PUNCT:0.0886 | SCONJ:0.0411 | VERB:0.1171,164,316
ADJ:0.0733 | ADP:0.1333 | ADV:0.0467 | AUX:0.0400 | CCONJ:0.0333 | DET:0.0667 | NOUN:0.2867 | NUM:0.0200 | PART:0.0200 | PRON:0.0733 | PUNCT:0.0933 | SCONJ:0.0133 | VERB:0.1000,ADJ:0.0736 | ADP:0.0982 | ADV:0.0798 | AUX:0.0344 | CCONJ:0.0540 | DET:0.0405 | NOUN:0.2196 | NUM:0.0012 | PART:0.0209 | PRON:0.0798 | PUNCT:0.1141 | SCONJ:0.0479 | VERB:0.1362,150,815
ADJ:0.0732 | ADP:0.1301 | ADV:0.0407 | AUX:0.0407 | CCONJ:0.0650 | DET:0.0325 | NOUN:0.3415 | NUM:0.0081 | PART:0.0081 | PRON:0.0488 | PUNCT:0.0569 | SCONJ:0.0407 | VERB:0.1138,ADJ:0.0716 | ADP:0.0963 | ADV:0.0963 | AUX:0.0370 | CCONJ:0.0494 | DET:0.0469 | NOUN:0.2469 | PART:0.0296 | PRON:0.0568 | PROPN:0.0025 | PUNCT:0.1111 | SCONJ:0.0296 | VERB:0.1259,123,405
ADJ:0.0489 | ADP:0.1284 | ADV:0.0367 | AUX:0.0489 | CCONJ:0.0306 | DET:0.0581 | NOUN:0.2997 | NUM:0.0214 | PART:0.0245 | PRON:0.0673 | PROPN:0.0061 | PUNCT:0.1193 | SCONJ:0.0245 | SYM:0.0031 | VERB:0.0826,ADJ:0.0845 | ADP:0.0915 | ADV:0.0739 | AUX:0.0352 | CCONJ:0.0810 | DET:0.0423 | NOUN:0.2500 | NUM:0.0035 | PART:0.0176 | PRON:0.0634 | PUNCT:0.1127 | SCONJ:0.0211 | VERB:0.1232,327,284
