Abstract_POS_Counts,Generated_Abstract_POS_Counts
ADJ:14 | ADP:19 | ADV:4 | AUX:5 | CCONJ:4 | DET:6 | NOUN:43 | NUM:4 | PART:1 | PRON:3 | PROPN:1 | PUNCT:17 | SCONJ:2 | VERB:18,ADJ:29 | ADP:35 | ADV:33 | AUX:13 | CCONJ:20 | DET:20 | NOUN:116 | PART:13 | PRON:15 | PUNCT:46 | SCONJ:17 | VERB:48
ADJ:32 | ADP:68 | ADV:12 | AUX:9 | CCONJ:21 | DET:17 | NOUN:116 | NUM:4 | PART:4 | PRON:16 | PROPN:1 | PUNCT:31 | SCONJ:5 | VERB:23,ADJ:32 | ADP:29 | ADV:29 | AUX:8 | CCONJ:23 | DET:12 | NOUN:82 | PART:12 | PRON:12 | PUNCT:32 | SCONJ:6 | VERB:40
ADJ:31 | ADP:33 | ADV:14 | AUX:13 | CCONJ:2 | DET:13 | NOUN:49 | NUM:1 | PART:4 | PRON:15 | PUNCT:12 | SCONJ:10 | VERB:22,ADJ:32 | ADP:34 | ADV:20 | AUX:10 | CCONJ:22 | DET:15 | NOUN:82 | NUM:6 | PART:9 | PRON:7 | PUNCT:30 | SCONJ:9 | VERB:35
ADJ:10 | ADP:12 | ADV:5 | AUX:3 | CCONJ:6 | DET:3 | NOUN:28 | NUM:5 | PART:2 | PRON:5 | PROPN:7 | PUNCT:12 | SCONJ:2 | VERB:13,ADJ:44 | ADP:40 | ADV:34 | AUX:14 | CCONJ:24 | DET:4 | NOUN:111 | NUM:1 | PART:2 | PRON:10 | PROPN:6 | PUNCT:34 | SCONJ:12 | SYM:7 | VERB:39
ADJ:29 | ADP:52 | ADV:25 | AUX:13 | CCONJ:25 | DET:7 | NOUN:91 | NUM:22 | PART:6 | PRON:8 | PROPN:1 | PUNCT:29 | SCONJ:5 | VERB:28,ADJ:41 | ADP:51 | ADV:30 | AUX:9 | CCONJ:23 | DET:7 | NOUN:103 | NUM:1 | PART:5 | PRON:8 | PROPN:4 | PUNCT:40 | SCONJ:9 | VERB:40
ADJ:16 | ADP:20 | ADV:6 | AUX:6 | CCONJ:20 | DET:9 | NOUN:80 | NUM:28 | PART:3 | PRON:2 | PROPN:2 | PUNCT:35 | SCONJ:2 | VERB:21,ADJ:83 | ADP:72 | ADV:55 | AUX:42 | CCONJ:49 | DET:30 | NOUN:181 | NUM:1 | PART:7 | PRON:30 | PROPN:2 | PUNCT:67 | SCONJ:33 | SYM:1 | VERB:62
ADJ:25 | ADP:34 | ADV:15 | AUX:7 | CCONJ:16 | DET:11 | NOUN:71 | PART:6 | PRON:8 | PROPN:2 | PUNCT:21 | SCONJ:4 | VERB:28,ADJ:54 | ADP:35 | ADV:30 | AUX:11 | CCONJ:41 | DET:17 | NOUN:113 | NUM:1 | PART:5 | PRON:18 | PROPN:1 | PUNCT:49 | SCONJ:16 | VERB:42
ADJ:25 | ADP:35 | ADV:13 | AUX:6 | CCONJ:10 | DET:9 | NOUN:77 | NUM:6 | PART:7 | PRON:8 | PROPN:10 | PUNCT:21 | SCONJ:5 | SYM:1 | VERB:29,ADJ:28 | ADP:38 | ADV:18 | AUX:9 | CCONJ:15 | DET:11 | NOUN:79 | NUM:1 | PART:4 | PRON:3 | PROPN:3 | PUNCT:18 | SCONJ:7 | SYM:1 | VERB:28
ADJ:7 | ADP:16 | ADV:12 | AUX:7 | CCONJ:5 | DET:9 | NOUN:31 | NUM:2 | PART:3 | PRON:8 | PROPN:4 | PUNCT:11 | SCONJ:2 | VERB:20,ADJ:22 | ADP:34 | ADV:23 | AUX:2 | CCONJ:15 | DET:7 | NOUN:75 | NUM:1 | PART:9 | PRON:8 | PROPN:4 | PUNCT:25 | SCONJ:3 | VERB:40
ADJ:13 | ADP:20 | ADV:4 | AUX:11 | CCONJ:5 | DET:17 | NOUN:33 | NUM:4 | PART:5 | PRON:12 | PUNCT:8 | SCONJ:4 | VERB:16,ADJ:43 | ADP:45 | ADV:22 | AUX:18 | CCONJ:24 | DET:19 | NOUN:121 | NUM:1 | PART:9 | PRON:15 | PROPN:1 | PUNCT:49 | SCONJ:15 | VERB:48
ADJ:12 | ADP:12 | ADV:12 | AUX:5 | CCONJ:2 | DET:8 | NOUN:21 | PART:6 | PRON:4 | PROPN:1 | PUNCT:5 | SCONJ:4 | VERB:16,ADJ:35 | ADP:26 | ADV:15 | AUX:10 | CCONJ:11 | DET:21 | NOUN:68 | PART:8 | PRON:9 | PUNCT:28 | SCONJ:12 | VERB:31
ADJ:4 | ADP:14 | ADV:1 | CCONJ:1 | DET:2 | NOUN:20 | PART:1 | PRON:3 | PUNCT:3 | VERB:6,ADJ:26 | ADP:32 | ADV:23 | AUX:4 | CCONJ:10 | DET:17 | NOUN:66 | PART:10 | PRON:11 | PROPN:3 | PUNCT:21 | SCONJ:6 | VERB:38
ADJ:14 | ADP:30 | ADV:4 | AUX:11 | CCONJ:8 | DET:17 | NOUN:66 | NUM:3 | PART:6 | PRON:11 | PROPN:6 | PUNCT:19 | SCONJ:2 | VERB:21,ADJ:35 | ADP:51 | ADV:29 | AUX:11 | CCONJ:26 | DET:11 | NOUN:109 | PART:9 | PRON:14 | PROPN:2 | PUNCT:36 | SCONJ:9 | VERB:45
ADJ:13 | ADP:27 | ADV:9 | AUX:10 | CCONJ:8 | DET:7 | NOUN:52 | NUM:3 | PART:8 | PRON:8 | PROPN:2 | PUNCT:10 | SCONJ:2 | VERB:21,ADJ:25 | ADP:43 | ADV:30 | AUX:7 | CCONJ:25 | DET:16 | NOUN:109 | PART:13 | PRON:26 | PUNCT:41 | SCONJ:14 | VERB:55
ADJ:38 | ADP:35 | ADV:12 | AUX:6 | CCONJ:16 | DET:13 | NOUN:77 | NUM:1 | PART:5 | PRON:8 | PUNCT:23 | SCONJ:7 | VERB:29,ADJ:37 | ADP:30 | ADV:35 | AUX:10 | CCONJ:27 | DET:12 | NOUN:100 | PART:10 | PRON:17 | PUNCT:55 | SCONJ:12 | VERB:46
ADJ:85 | ADP:129 | ADV:56 | AUX:35 | CCONJ:50 | DET:58 | NOUN:342 | NUM:11 | PART:25 | PRON:73 | PROPN:24 | PUNCT:118 | SCONJ:17 | SYM:15 | VERB:113,ADJ:33 | ADP:47 | ADV:49 | AUX:13 | CCONJ:35 | DET:18 | NOUN:128 | PART:10 | PRON:27 | PROPN:3 | PUNCT:49 | SCONJ:12 | VERB:55
ADJ:8 | ADP:11 | ADV:4 | AUX:1 | CCONJ:9 | NOUN:30 | NUM:1 | PRON:2 | PUNCT:4 | VERB:9,ADJ:51 | ADP:53 | ADV:31 | AUX:9 | CCONJ:33 | DET:24 | NOUN:139 | PART:16 | PRON:24 | PROPN:1 | PUNCT:55 | SCONJ:18 | VERB:62
ADJ:7 | ADP:19 | ADV:7 | AUX:8 | CCONJ:5 | DET:11 | NOUN:32 | NUM:1 | PART:8 | PRON:10 | PROPN:1 | PUNCT:10 | SCONJ:2 | VERB:19,ADJ:38 | ADP:47 | ADV:30 | AUX:10 | CCONJ:28 | DET:27 | NOUN:128 | PART:12 | PRON:21 | PUNCT:45 | SCONJ:18 | VERB:52
ADJ:30 | ADP:36 | ADV:8 | AUX:4 | CCONJ:6 | DET:22 | NOUN:59 | NUM:5 | PART:5 | PRON:15 | PUNCT:20 | SCONJ:6 | VERB:28,ADJ:45 | ADP:42 | ADV:34 | AUX:10 | CCONJ:42 | DET:22 | NOUN:132 | NUM:1 | PART:11 | PRON:31 | PROPN:1 | PUNCT:57 | SCONJ:21 | VERB:63
ADJ:15 | ADP:31 | ADV:7 | AUX:12 | CCONJ:9 | DET:15 | NOUN:53 | NUM:2 | PART:7 | PRON:10 | PUNCT:9 | SCONJ:8 | VERB:29,ADJ:42 | ADP:59 | ADV:37 | AUX:9 | CCONJ:29 | DET:18 | NOUN:142 | NUM:1 | PART:16 | PRON:24 | PUNCT:64 | SCONJ:9 | VERB:67
ADJ:24 | ADP:39 | ADV:20 | AUX:10 | CCONJ:20 | DET:9 | NOUN:83 | NUM:1 | PART:1 | PRON:14 | PROPN:1 | PUNCT:20 | SCONJ:8 | VERB:34,ADJ:32 | ADP:46 | ADV:28 | AUX:10 | CCONJ:25 | DET:12 | NOUN:106 | PART:12 | PRON:27 | PROPN:1 | PUNCT:48 | SCONJ:16 | VERB:66
ADJ:4 | ADP:12 | ADV:4 | AUX:8 | CCONJ:4 | DET:3 | NOUN:22 | NUM:1 | PART:3 | PRON:8 | PROPN:1 | PUNCT:4 | SCONJ:1 | VERB:11,ADJ:24 | ADP:47 | ADV:29 | AUX:5 | CCONJ:22 | DET:13 | NOUN:95 | NUM:2 | PART:10 | PRON:24 | PUNCT:41 | SCONJ:14 | VERB:46
ADJ:12 | ADP:38 | ADV:16 | AUX:22 | CCONJ:11 | DET:9 | NOUN:56 | NUM:2 | PART:7 | PRON:29 | PUNCT:16 | SCONJ:9 | VERB:28,ADJ:22 | ADP:33 | ADV:31 | AUX:12 | CCONJ:29 | DET:24 | NOUN:100 | PART:11 | PRON:25 | PROPN:1 | PUNCT:41 | SCONJ:14 | VERB:57
ADJ:14 | ADP:37 | ADV:14 | AUX:8 | CCONJ:7 | DET:13 | NOUN:63 | PART:4 | PRON:14 | PROPN:1 | PUNCT:16 | SCONJ:6 | VERB:27,ADJ:16 | ADP:25 | ADV:33 | AUX:5 | CCONJ:17 | DET:10 | NOUN:62 | PART:5 | PRON:30 | PROPN:2 | PUNCT:29 | SCONJ:12 | VERB:44
ADJ:22 | ADP:27 | ADV:3 | AUX:12 | CCONJ:14 | DET:14 | NOUN:53 | NUM:1 | PART:5 | PRON:9 | PROPN:2 | PUNCT:18 | SCONJ:5 | VERB:20,ADJ:40 | ADP:54 | ADV:41 | AUX:14 | CCONJ:34 | DET:19 | NOUN:123 | PART:13 | PRON:47 | PUNCT:53 | SCONJ:14 | VERB:78
ADJ:5 | ADP:13 | ADV:8 | AUX:4 | CCONJ:5 | DET:4 | NOUN:13 | PART:5 | PRON:9 | PROPN:4 | PUNCT:5 | SCONJ:1 | VERB:12,ADJ:20 | ADP:40 | ADV:33 | AUX:7 | CCONJ:25 | DET:19 | NOUN:84 | PART:14 | PRON:16 | PROPN:12 | PUNCT:37 | SCONJ:10 | VERB:46
ADJ:38 | ADP:55 | ADV:21 | AUX:19 | CCONJ:21 | DET:21 | NOUN:99 | PART:14 | PRON:47 | PUNCT:22 | SCONJ:12 | VERB:54,ADJ:36 | ADP:34 | ADV:32 | AUX:9 | CCONJ:27 | DET:16 | NOUN:96 | PART:9 | PRON:15 | PUNCT:34 | SCONJ:11 | VERB:42
ADJ:22 | ADP:22 | ADV:8 | AUX:10 | CCONJ:5 | DET:15 | NOUN:52 | NUM:6 | PART:5 | PRON:11 | PROPN:3 | PUNCT:8 | SCONJ:11 | VERB:27,ADJ:20 | ADP:28 | ADV:17 | AUX:10 | CCONJ:17 | DET:15 | NOUN:74 | PART:2 | PRON:9 | PUNCT:19 | SCONJ:6 | VERB:26
ADJ:43 | ADP:73 | ADV:17 | AUX:10 | CCONJ:25 | DET:10 | INTJ:2 | NOUN:135 | NUM:7 | PART:7 | PRON:14 | PROPN:27 | PUNCT:50 | SCONJ:5 | SYM:1 | VERB:42,ADJ:18 | ADP:28 | ADV:13 | AUX:5 | CCONJ:17 | DET:9 | NOUN:74 | PART:3 | PRON:7 | PROPN:3 | PUNCT:21 | SCONJ:5 | VERB:24
ADJ:17 | ADP:15 | ADV:9 | AUX:6 | CCONJ:3 | DET:12 | NOUN:38 | NUM:5 | PART:1 | PRON:5 | PROPN:1 | PUNCT:10 | SCONJ:3 | SYM:2 | VERB:13,ADJ:39 | ADP:37 | ADV:29 | AUX:10 | CCONJ:20 | DET:12 | NOUN:89 | PART:5 | PRON:11 | PUNCT:37 | SCONJ:7 | VERB:35
ADJ:19 | ADP:25 | ADV:13 | AUX:6 | CCONJ:7 | DET:11 | NOUN:51 | NUM:2 | PART:8 | PRON:14 | PROPN:2 | PUNCT:12 | SCONJ:4 | VERB:24,ADJ:38 | ADP:24 | ADV:20 | AUX:11 | CCONJ:18 | DET:14 | NOUN:81 | NUM:1 | PART:13 | PRON:11 | PUNCT:36 | SCONJ:8 | VERB:42
ADJ:23 | ADP:19 | ADV:9 | AUX:5 | CCONJ:11 | DET:7 | NOUN:41 | NUM:2 | PART:1 | PRON:5 | PUNCT:14 | SCONJ:6 | VERB:16,ADJ:41 | ADP:48 | ADV:34 | AUX:6 | CCONJ:26 | DET:15 | NOUN:107 | NUM:1 | PART:9 | PRON:31 | PUNCT:49 | SCONJ:11 | VERB:46
ADJ:15 | ADP:37 | ADV:8 | AUX:6 | CCONJ:10 | DET:12 | NOUN:62 | NUM:1 | PART:3 | PRON:11 | PROPN:8 | PUNCT:12 | SCONJ:4 | SYM:2 | VERB:17,ADJ:48 | ADP:46 | ADV:31 | AUX:10 | CCONJ:33 | DET:25 | NOUN:125 | PART:12 | PRON:15 | PROPN:11 | PUNCT:48 | SCONJ:13 | SYM:1 | VERB:50
ADJ:4 | ADP:14 | ADV:4 | AUX:8 | CCONJ:13 | DET:2 | NOUN:52 | NUM:2 | PART:5 | PROPN:2 | PUNCT:22 | SCONJ:2 | VERB:22,ADJ:32 | ADP:44 | ADV:29 | AUX:22 | CCONJ:30 | DET:27 | NOUN:124 | PART:13 | PRON:28 | PUNCT:59 | SCONJ:17 | VERB:69
ADJ:27 | ADP:33 | ADV:2 | AUX:6 | CCONJ:14 | DET:13 | NOUN:71 | NUM:2 | PART:5 | PRON:8 | PUNCT:21 | SCONJ:4 | SYM:1 | VERB:15,ADJ:45 | ADP:40 | ADV:39 | AUX:18 | CCONJ:22 | DET:22 | NOUN:81 | PART:13 | PRON:34 | PUNCT:39 | SCONJ:11 | VERB:56
ADJ:9 | ADP:18 | ADV:9 | AUX:12 | CCONJ:8 | DET:13 | NOUN:48 | NUM:2 | PART:1 | PRON:5 | PROPN:8 | PUNCT:13 | SCONJ:6 | VERB:12,ADJ:22 | ADP:31 | ADV:25 | AUX:9 | CCONJ:26 | DET:9 | NOUN:86 | PART:8 | PRON:15 | PROPN:7 | PUNCT:28 | SCONJ:13 | VERB:37
ADJ:11 | ADP:20 | ADV:7 | AUX:6 | CCONJ:5 | DET:10 | NOUN:43 | NUM:3 | PART:3 | PRON:11 | PUNCT:14 | SCONJ:2 | VERB:15,ADJ:60 | ADP:80 | ADV:65 | AUX:28 | CCONJ:44 | DET:33 | NOUN:179 | NUM:1 | PART:17 | PRON:65 | PUNCT:93 | SCONJ:39 | VERB:111
ADJ:9 | ADP:16 | ADV:5 | AUX:5 | CCONJ:8 | DET:4 | NOUN:42 | NUM:1 | PART:1 | PRON:6 | PUNCT:7 | SCONJ:5 | VERB:14,ADJ:29 | ADP:39 | ADV:39 | AUX:15 | CCONJ:20 | DET:19 | NOUN:100 | PART:12 | PRON:23 | PROPN:1 | PUNCT:45 | SCONJ:12 | VERB:51
ADJ:16 | ADP:42 | ADV:12 | AUX:16 | CCONJ:10 | DET:19 | NOUN:98 | NUM:7 | PART:8 | PRON:22 | PROPN:2 | PUNCT:39 | SCONJ:8 | SYM:1 | VERB:27,ADJ:24 | ADP:26 | ADV:21 | AUX:10 | CCONJ:23 | DET:12 | NOUN:71 | NUM:1 | PART:5 | PRON:18 | PUNCT:32 | SCONJ:6 | VERB:35
ADJ:7 | ADP:18 | ADV:3 | AUX:1 | CCONJ:6 | DET:4 | NOUN:34 | NUM:1 | PART:4 | PRON:3 | PUNCT:6 | SCONJ:4 | VERB:17,ADJ:42 | ADP:42 | ADV:33 | AUX:21 | CCONJ:29 | DET:19 | NOUN:126 | PART:16 | PRON:28 | PUNCT:45 | SCONJ:17 | VERB:63
ADJ:11 | ADP:18 | ADV:7 | AUX:8 | CCONJ:4 | DET:15 | NOUN:41 | NUM:1 | PART:3 | PRON:5 | PUNCT:9 | SCONJ:2 | VERB:21,ADJ:33 | ADP:36 | ADV:37 | AUX:15 | CCONJ:22 | DET:16 | NOUN:95 | PART:8 | PRON:18 | PUNCT:32 | SCONJ:12 | VERB:53
ADJ:21 | ADP:23 | ADV:12 | AUX:10 | CCONJ:10 | DET:20 | NOUN:53 | NUM:2 | PART:7 | PRON:28 | PROPN:2 | PUNCT:19 | SCONJ:5 | VERB:30,ADJ:21 | ADP:31 | ADV:23 | AUX:10 | CCONJ:15 | DET:13 | NOUN:81 | PART:4 | PRON:10 | PUNCT:20 | SCONJ:6 | VERB:28
ADJ:10 | ADP:18 | ADV:6 | AUX:5 | CCONJ:13 | DET:4 | NOUN:44 | NUM:2 | PART:1 | PRON:6 | PROPN:4 | PUNCT:13 | SCONJ:1 | VERB:13,ADJ:41 | ADP:58 | ADV:42 | AUX:12 | CCONJ:40 | DET:24 | NOUN:144 | PART:14 | PRON:44 | PUNCT:71 | SCONJ:25 | VERB:77
ADJ:11 | ADP:21 | ADV:3 | AUX:4 | CCONJ:4 | DET:4 | NOUN:44 | NUM:1 | PART:3 | PRON:4 | PROPN:4 | PUNCT:11 | SCONJ:5 | VERB:16,ADJ:21 | ADP:31 | ADV:31 | AUX:9 | CCONJ:18 | DET:13 | NOUN:87 | PART:8 | PRON:13 | PROPN:1 | PUNCT:31 | SCONJ:8 | VERB:37
ADJ:16 | ADP:28 | ADV:11 | AUX:14 | CCONJ:20 | DET:5 | NOUN:74 | PART:3 | PRON:8 | PUNCT:17 | SCONJ:2 | VERB:22,ADJ:25 | ADP:32 | ADV:21 | AUX:7 | CCONJ:16 | DET:10 | NOUN:80 | PART:7 | PRON:10 | PUNCT:24 | SCONJ:15 | VERB:37
ADJ:9 | ADP:21 | ADV:2 | AUX:8 | CCONJ:7 | DET:8 | NOUN:34 | NUM:8 | PART:5 | PRON:18 | PUNCT:9 | SCONJ:3 | VERB:19,ADJ:40 | ADP:33 | ADV:30 | AUX:7 | CCONJ:38 | DET:18 | NOUN:124 | NUM:1 | PART:7 | PRON:10 | PROPN:1 | PUNCT:50 | SCONJ:17 | VERB:43
ADJ:17 | ADP:31 | ADV:9 | AUX:10 | CCONJ:14 | DET:14 | NOUN:61 | PART:8 | PRON:24 | PROPN:1 | PUNCT:28 | SCONJ:3 | VERB:31,ADJ:36 | ADP:47 | ADV:46 | AUX:12 | CCONJ:38 | DET:28 | NOUN:147 | NUM:1 | PART:14 | PRON:29 | PUNCT:59 | SCONJ:14 | VERB:73
ADJ:8 | ADP:4 | ADV:3 | AUX:1 | CCONJ:2 | DET:4 | NOUN:13 | PRON:2 | PROPN:1 | PUNCT:4 | SCONJ:1 | VERB:7,ADJ:38 | ADP:40 | ADV:42 | AUX:11 | CCONJ:38 | DET:21 | NOUN:151 | PART:6 | PRON:19 | PROPN:5 | PUNCT:55 | SCONJ:12 | VERB:58
ADJ:22 | ADP:25 | ADV:13 | AUX:12 | CCONJ:2 | DET:15 | NOUN:53 | NUM:2 | PART:9 | PRON:7 | PROPN:2 | PUNCT:14 | SCONJ:4 | VERB:31,ADJ:31 | ADP:37 | ADV:42 | AUX:18 | CCONJ:29 | DET:25 | NOUN:111 | PART:10 | PRON:36 | PUNCT:47 | SCONJ:14 | VERB:64
ADJ:10 | ADP:12 | ADV:8 | AUX:6 | CCONJ:6 | DET:8 | NOUN:30 | PART:5 | PRON:9 | PUNCT:6 | SCONJ:3 | VERB:17,ADJ:29 | ADP:32 | ADV:35 | AUX:11 | CCONJ:25 | DET:9 | NOUN:90 | PART:8 | PRON:14 | PUNCT:38 | SCONJ:12 | VERB:43
ADJ:15 | ADP:20 | ADV:10 | AUX:7 | CCONJ:5 | DET:9 | NOUN:48 | PART:5 | PRON:4 | PUNCT:14 | SCONJ:5 | VERB:26,ADJ:16 | ADP:33 | ADV:22 | AUX:7 | CCONJ:20 | DET:11 | NOUN:94 | PART:4 | PRON:21 | PROPN:1 | PUNCT:39 | SCONJ:11 | SYM:1 | VERB:39
ADJ:2 | ADP:6 | ADV:1 | CCONJ:2 | DET:2 | NOUN:13 | PART:1 | PRON:3 | PUNCT:1 | VERB:5,ADJ:27 | ADP:37 | ADV:23 | AUX:11 | CCONJ:24 | DET:20 | NOUN:93 | PART:8 | PRON:24 | PUNCT:32 | SCONJ:7 | VERB:40
ADJ:17 | ADP:14 | ADV:4 | AUX:5 | CCONJ:2 | DET:10 | NOUN:32 | NUM:4 | PART:2 | PRON:7 | PROPN:2 | PUNCT:13 | SCONJ:3 | VERB:14,ADJ:31 | ADP:33 | ADV:33 | AUX:11 | CCONJ:20 | DET:15 | NOUN:80 | NUM:2 | PART:5 | PRON:7 | PROPN:8 | PUNCT:36 | SCONJ:12 | VERB:32
ADJ:21 | ADP:29 | ADV:11 | AUX:7 | CCONJ:8 | DET:19 | NOUN:52 | NUM:5 | PART:5 | PRON:15 | PROPN:5 | PUNCT:15 | SCONJ:5 | VERB:21,ADJ:26 | ADP:31 | ADV:23 | AUX:6 | CCONJ:16 | DET:17 | NOUN:75 | NUM:2 | PART:3 | PRON:18 | PROPN:7 | PUNCT:25 | SCONJ:10 | SYM:2 | VERB:35
ADJ:11 | ADP:16 | ADV:1 | AUX:5 | CCONJ:4 | DET:9 | NOUN:38 | NUM:4 | PART:3 | PRON:6 | PUNCT:6 | SCONJ:3 | VERB:13,ADJ:27 | ADP:35 | ADV:38 | AUX:7 | CCONJ:19 | DET:10 | NOUN:79 | PART:3 | PRON:14 | PUNCT:34 | SCONJ:11 | VERB:46
ADJ:20 | ADP:31 | ADV:14 | AUX:6 | CCONJ:9 | DET:11 | NOUN:54 | NUM:5 | PART:4 | PRON:14 | PUNCT:9 | SCONJ:2 | VERB:23,ADJ:5 | ADP:9 | ADV:7 | AUX:3 | CCONJ:5 | DET:6 | NOUN:23 | NUM:6 | PART:1 | PRON:13 | PUNCT:23 | SCONJ:1 | SYM:1 | VERB:10
ADJ:23 | ADP:36 | ADV:11 | AUX:9 | CCONJ:10 | DET:11 | NOUN:53 | NUM:2 | PART:4 | PRON:16 | PROPN:2 | PUNCT:13 | SCONJ:6 | VERB:20,ADJ:32 | ADP:32 | ADV:31 | AUX:12 | CCONJ:23 | DET:25 | NOUN:95 | NUM:2 | PART:9 | PRON:20 | PROPN:9 | PUNCT:34 | SCONJ:20 | VERB:48
ADJ:17 | ADP:15 | ADV:4 | AUX:3 | CCONJ:5 | DET:12 | NOUN:35 | NUM:3 | PART:3 | PRON:15 | PROPN:1 | PUNCT:15 | SCONJ:2 | VERB:18,ADJ:33 | ADP:26 | ADV:32 | AUX:15 | CCONJ:25 | DET:16 | NOUN:101 | NUM:3 | PART:9 | PRON:27 | PUNCT:47 | SCONJ:16 | VERB:46
ADJ:12 | ADP:18 | ADV:10 | AUX:2 | CCONJ:4 | DET:11 | NOUN:41 | NUM:2 | PART:3 | PRON:14 | PUNCT:11 | SCONJ:4 | VERB:21,ADJ:33 | ADP:49 | ADV:39 | AUX:12 | CCONJ:34 | DET:16 | NOUN:128 | NUM:1 | PART:9 | PRON:25 | PUNCT:47 | SCONJ:19 | VERB:60
ADJ:26 | ADP:39 | ADV:8 | AUX:8 | CCONJ:20 | DET:12 | NOUN:77 | NUM:2 | PART:2 | PRON:23 | PROPN:4 | PUNCT:18 | SCONJ:5 | VERB:28,ADJ:35 | ADP:42 | ADV:32 | AUX:8 | CCONJ:20 | DET:16 | NOUN:97 | NUM:2 | PART:8 | PRON:31 | PUNCT:50 | SCONJ:15 | VERB:58
ADJ:27 | ADP:40 | ADV:19 | AUX:12 | CCONJ:13 | DET:22 | NOUN:75 | PART:10 | PRON:15 | PUNCT:23 | SCONJ:7 | VERB:39,ADJ:48 | ADP:39 | ADV:41 | AUX:13 | CCONJ:24 | DET:25 | NOUN:117 | PART:16 | PRON:22 | PUNCT:50 | SCONJ:16 | VERB:64
