Abstract_POS_Counts,Generated_Abstract_POS_Counts
ADJ:19 | ADP:31 | ADV:11 | AUX:8 | CCONJ:9 | DET:14 | NOUN:67 | NUM:3 | PART:2 | PRON:18 | PROPN:2 | PUNCT:10 | SCONJ:5 | VERB:26,ADJ:19 | ADP:30 | ADV:14 | AUX:2 | CCONJ:8 | DET:10 | NOUN:63 | NUM:3 | PART:3 | PRON:11 | PROPN:4 | PUNCT:11 | SCONJ:6 | VERB:27
ADJ:8 | ADP:11 | ADV:4 | AUX:1 | CCONJ:9 | NOUN:30 | NUM:1 | PRON:2 | PUNCT:4 | VERB:9,ADJ:8 | ADP:13 | ADV:4 | AUX:1 | CCONJ:9 | DET:6 | NOUN:32 | NUM:1 | PRON:1 | PROPN:1 | PUNCT:8 | VERB:9
ADJ:8 | ADP:19 | ADV:8 | AUX:8 | CCONJ:5 | DET:11 | NOUN:31 | NUM:1 | PART:8 | PRON:11 | PROPN:1 | PUNCT:10 | SCONJ:1 | VERB:18,ADJ:10 | ADP:19 | ADV:6 | AUX:4 | CCONJ:7 | DET:11 | NOUN:40 | NUM:1 | PART:4 | PRON:6 | PROPN:1 | PUNCT:8 | SCONJ:6 | VERB:20
ADJ:28 | ADP:36 | ADV:9 | AUX:3 | CCONJ:6 | DET:21 | NOUN:60 | NUM:4 | PART:5 | PRON:17 | PUNCT:20 | SCONJ:5 | VERB:30,ADJ:25 | ADP:34 | ADV:16 | AUX:5 | CCONJ:11 | DET:16 | NOUN:63 | NUM:2 | PART:1 | PRON:8 | PUNCT:18 | SCONJ:6 | VERB:28
ADJ:13 | ADP:31 | ADV:8 | AUX:9 | CCONJ:9 | DET:16 | NOUN:54 | NUM:2 | PART:7 | PRON:9 | PUNCT:9 | SCONJ:8 | SPACE:1 | VERB:32,ADJ:13 | ADP:18 | ADV:11 | AUX:5 | CCONJ:12 | DET:6 | NOUN:54 | NUM:2 | PART:6 | PRON:4 | PUNCT:10 | SCONJ:8 | VERB:30
ADJ:22 | ADP:39 | ADV:20 | AUX:11 | CCONJ:20 | DET:9 | NOUN:83 | NUM:1 | PART:2 | PRON:14 | PROPN:1 | PUNCT:18 | SCONJ:6 | VERB:38,ADJ:29 | ADP:37 | ADV:18 | AUX:9 | CCONJ:23 | DET:10 | NOUN:91 | NUM:1 | PART:3 | PRON:6 | PROPN:1 | PUNCT:25 | SCONJ:12 | VERB:41
ADJ:4 | ADP:12 | ADV:4 | AUX:8 | CCONJ:4 | DET:3 | NOUN:22 | PART:3 | PRON:8 | PROPN:1 | PUNCT:4 | SCONJ:1 | VERB:12,ADJ:5 | ADP:13 | ADV:4 | AUX:5 | CCONJ:3 | DET:4 | NOUN:28 | PART:2 | PRON:5 | PUNCT:5 | SCONJ:2 | VERB:11
ADJ:13 | ADP:36 | ADV:17 | AUX:22 | CCONJ:11 | DET:9 | NOUN:55 | NUM:2 | PART:7 | PRON:29 | PUNCT:16 | SCONJ:10 | VERB:28,ADJ:19 | ADP:32 | ADV:13 | AUX:13 | CCONJ:10 | DET:10 | NOUN:61 | NUM:2 | PART:6 | PRON:15 | PUNCT:17 | SCONJ:7 | VERB:25
ADJ:15 | ADP:36 | ADV:14 | AUX:8 | CCONJ:7 | DET:13 | NOUN:61 | PART:4 | PRON:14 | PROPN:2 | PUNCT:16 | SCONJ:7 | VERB:27,ADJ:24 | ADP:29 | ADV:8 | AUX:3 | CCONJ:9 | DET:6 | NOUN:58 | PART:4 | PRON:9 | PROPN:2 | PUNCT:15 | SCONJ:9 | VERB:25
ADJ:21 | ADP:28 | ADV:3 | AUX:12 | CCONJ:14 | DET:14 | NOUN:51 | NUM:1 | PART:5 | PRON:9 | PROPN:2 | PUNCT:18 | SCONJ:5 | VERB:22,ADJ:22 | ADP:20 | ADV:11 | AUX:10 | CCONJ:13 | DET:11 | NOUN:43 | NUM:1 | PART:4 | PRON:5 | PUNCT:17 | SCONJ:6 | VERB:29
ADJ:5 | ADP:13 | ADV:8 | AUX:3 | CCONJ:5 | DET:3 | NOUN:11 | PART:5 | PRON:10 | PROPN:4 | PUNCT:5 | SCONJ:1 | VERB:15,ADJ:8 | ADP:9 | ADV:9 | AUX:3 | CCONJ:6 | DET:5 | NOUN:13 | PART:4 | PRON:6 | PROPN:3 | PUNCT:5 | SCONJ:1 | VERB:14
ADJ:40 | ADP:55 | ADV:20 | AUX:20 | CCONJ:22 | DET:21 | NOUN:98 | PART:14 | PRON:48 | PUNCT:22 | SCONJ:10 | VERB:53,ADJ:41 | ADP:40 | ADV:27 | AUX:11 | CCONJ:19 | DET:19 | NOUN:92 | PART:10 | PRON:20 | PROPN:1 | PUNCT:28 | SCONJ:10 | SPACE:2 | VERB:47
ADJ:22 | ADP:20 | ADV:10 | AUX:9 | CCONJ:5 | DET:14 | NOUN:52 | NUM:8 | PART:5 | PRON:12 | PUNCT:8 | SCONJ:11 | VERB:29,ADJ:17 | ADP:24 | ADV:11 | AUX:10 | CCONJ:6 | DET:8 | NOUN:57 | NUM:10 | PART:4 | PRON:7 | PROPN:2 | PUNCT:14 | SCONJ:10 | VERB:26
ADJ:39 | ADP:75 | ADV:22 | AUX:10 | CCONJ:25 | DET:9 | NOUN:131 | NUM:8 | PART:6 | PRON:13 | PROPN:32 | PUNCT:50 | SCONJ:4 | SYM:1 | VERB:43,ADJ:37 | ADP:55 | ADV:23 | AUX:12 | CCONJ:26 | DET:7 | NOUN:105 | NUM:5 | PART:5 | PRON:12 | PROPN:28 | PUNCT:75 | SCONJ:7 | SPACE:3 | SYM:1 | VERB:38
ADJ:16 | ADP:15 | ADV:10 | AUX:7 | CCONJ:3 | DET:11 | NOUN:38 | NUM:5 | PART:1 | PRON:6 | PROPN:1 | PUNCT:10 | SCONJ:3 | SYM:2 | VERB:12,ADJ:15 | ADP:14 | ADV:10 | AUX:4 | CCONJ:5 | DET:12 | NOUN:36 | NUM:6 | PART:1 | PRON:4 | PROPN:1 | PUNCT:14 | SCONJ:5 | SYM:2 | VERB:19
ADJ:22 | ADP:25 | ADV:13 | AUX:7 | CCONJ:7 | DET:12 | NOUN:45 | NUM:2 | PART:8 | PRON:12 | PROPN:4 | PUNCT:12 | SCONJ:5 | VERB:24,ADJ:20 | ADP:24 | ADV:12 | AUX:6 | CCONJ:8 | DET:9 | NOUN:42 | NUM:1 | PART:3 | PRON:8 | PROPN:5 | PUNCT:12 | SCONJ:4 | VERB:25
ADJ:22 | ADP:18 | ADV:10 | AUX:5 | CCONJ:10 | DET:7 | NOUN:40 | NUM:2 | PART:1 | PRON:6 | PUNCT:14 | SCONJ:6 | VERB:18,ADJ:29 | ADP:20 | ADV:14 | AUX:3 | CCONJ:10 | DET:8 | NOUN:39 | NUM:2 | PART:2 | PRON:7 | PUNCT:16 | SCONJ:7 | VERB:22
ADJ:13 | ADP:37 | ADV:9 | AUX:7 | CCONJ:10 | DET:12 | NOUN:59 | NUM:1 | PART:4 | PRON:11 | PROPN:11 | PUNCT:12 | SCONJ:3 | SYM:2 | VERB:17,ADJ:16 | ADP:33 | ADV:7 | AUX:4 | CCONJ:12 | DET:10 | NOUN:55 | NUM:1 | PART:4 | PRON:9 | PROPN:12 | PUNCT:13 | SCONJ:5 | VERB:22
