Row,POS_Diff_ADJ,POS_Diff_ADP,POS_Diff_ADV,POS_Diff_AUX,POS_Diff_CCONJ,POS_Diff_DET,POS_Diff_INTJ,POS_Diff_NOUN,POS_Diff_NUM,POS_Diff_PART,POS_Diff_PRON,POS_Diff_PROPN,POS_Diff_PUNCT,POS_Diff_SCONJ,POS_Diff_SPACE,POS_Diff_SYM,POS_Diff_VERB
21,0.0491,-0.0237,-0.13,0.025,0.0004,0.0361,0.0,-0.0702,-0.0357,0.0361,0.0017,0.0241,0.0616,0.012,0.012,0.0,0.0013
22,0.21,-0.08,-0.16,0.17,0.0,0.0,-0.04,-0.12,0.0,0.0,0.09,0.0,0.13,-0.04,0.0,0.0,-0.16
23,-0.1471,0.1426,0.095,0.0,-0.0588,-0.0113,0.0,-0.0227,0.0,0.0475,-0.0294,-0.1176,0.0362,0.0,0.0,0.0,0.0656
24,-0.0329,-0.0302,0.1237,0.0385,-0.0329,-0.0302,0.0,-0.1319,0.0,0.0,0.0412,-0.0357,0.0083,0.0,0.0385,0.0,0.044
25,0.0,-0.0455,0.0909,0.0909,-0.0909,0.0,0.0,0.0,0.0,0.0454,0.0454,0.0,0.0454,0.0,0.0,0.0,-0.1818
26,0.0195,-0.0299,0.0207,0.0701,-0.0322,-0.0322,0.0,-0.1115,0.0,0.0184,0.0184,0.0345,0.0034,0.0172,0.0172,0.0,-0.0138
27,-0.044,-0.0109,0.066,0.0357,-0.0028,0.0329,0.0,-0.1291,0.0,-0.0028,0.0714,-0.0385,-0.044,0.0,0.0,0.0,0.066
28,-0.0032,-0.0063,-0.0429,0.0556,-0.0143,-0.0032,0.0,0.046,0.0,-0.0365,0.0413,0.0889,-0.054,-0.0619,0.0333,0.0444,-0.0873
29,0.0381,0.0381,-0.0653,-0.069,0.0369,0.0357,0.0,-0.101,0.0,-0.0345,0.0407,0.0,0.0395,-0.0345,0.0,0.0,0.0752
30,-0.0636,0.1667,-0.0636,-0.0526,-0.0109,0.0,0.0,-0.0022,0.0,-0.0636,0.0724,0.0,-0.0329,0.0307,0.0,0.0,0.0197
31,-0.005,0.0975,-0.0225,-0.0625,-0.125,0.0175,0.0,-0.2325,0.04,0.04,0.04,0.08,-0.005,0.0,0.0,0.0,0.1375
32,-0.0602,0.1019,-0.0602,0.0324,-0.0301,0.0185,0.0,0.0741,0.0093,-0.1111,0.0741,0.0741,-0.0069,-0.0394,0.037,0.0,-0.1134
33,0.1,-0.0417,0.175,0.0,-0.0667,-0.0167,0.0,-0.2917,-0.0667,0.025,0.15,-0.0667,-0.1,0.025,0.025,0.0,0.15
34,-0.2174,0.0494,0.0474,0.0455,0.0,0.002,0.0,0.0514,0.0455,0.0,-0.0415,-0.0415,0.0969,-0.0415,0.0,0.0,0.0039
35,-0.0353,-0.0079,0.1765,0.0784,0.0588,0.0784,0.0,-0.0824,0.0196,0.0196,-0.0549,-0.0667,-0.1216,-0.1333,0.0196,0.0,0.0509
36,-0.0968,-0.1935,0.0,0.0,-0.0645,-0.0645,0.0,-0.2903,0.0,0.0,0.2177,-0.0645,0.371,0.2177,0.0,0.0,-0.0323
37,-0.0571,0.0577,0.0946,0.0042,0.0042,0.0206,0.0,-0.0239,0.0,-0.0407,-0.0566,-0.0122,0.0005,-0.0407,0.0164,0.0,0.0332
AVERAGE,-0.0141,0.0122,-0.006,0.0008,-0.0281,0.0123,0.0013,-0.0299,0.0012,-0.0013,0.0026,0.0134,0.0438,-0.0041,0.009,0.0024,-0.0156
