Abstract_POS_Proportions,Generated_Abstract_POS_Proportions,Abstract_Word_Length,Generated_Abstract_Word_Length
ADJ:0.0993 | ADP:0.1348 | ADV:0.0284 | AUX:0.0355 | CCONJ:0.0284 | DET:0.0426 | NOUN:0.3050 | NUM:0.0284 | PART:0.0071 | PRON:0.0213 | PROPN:0.0071 | PUNCT:0.1206 | SCONJ:0.0142 | VERB:0.1277,ADJ:0.1028 | ADP:0.1111 | ADV:0.0889 | AUX:0.0472 | CCONJ:0.0667 | DET:0.0278 | NOUN:0.2833 | NUM:0.0028 | PART:0.0167 | PRON:0.0222 | PUNCT:0.1000 | SCONJ:0.0306 | VERB:0.1000,141,360
ADJ:0.0891 | ADP:0.1894 | ADV:0.0334 | AUX:0.0251 | CCONJ:0.0585 | DET:0.0474 | NOUN:0.3231 | NUM:0.0111 | PART:0.0111 | PRON:0.0446 | PROPN:0.0028 | PUNCT:0.0864 | SCONJ:0.0139 | VERB:0.0641,ADJ:0.1003 | ADP:0.1268 | ADV:0.0678 | AUX:0.0265 | CCONJ:0.0678 | DET:0.0413 | NOUN:0.2684 | NUM:0.0059 | PART:0.0354 | PRON:0.0324 | PUNCT:0.0914 | SCONJ:0.0295 | VERB:0.1062,359,339
ADJ:0.1416 | ADP:0.1507 | ADV:0.0639 | AUX:0.0594 | CCONJ:0.0091 | DET:0.0594 | NOUN:0.2237 | NUM:0.0046 | PART:0.0183 | PRON:0.0685 | PUNCT:0.0548 | SCONJ:0.0457 | VERB:0.1005,ADJ:0.1203 | ADP:0.1203 | ADV:0.0677 | AUX:0.0301 | CCONJ:0.0714 | DET:0.0376 | NOUN:0.2707 | NUM:0.0188 | PART:0.0188 | PRON:0.0226 | PROPN:0.0038 | PUNCT:0.0902 | SCONJ:0.0263 | SPACE:0.0038 | VERB:0.0977,219,266
ADJ:0.0885 | ADP:0.1062 | ADV:0.0442 | AUX:0.0265 | CCONJ:0.0531 | DET:0.0265 | NOUN:0.2478 | NUM:0.0442 | PART:0.0177 | PRON:0.0442 | PROPN:0.0619 | PUNCT:0.1062 | SCONJ:0.0177 | VERB:0.1150,ADJ:0.1281 | ADP:0.1003 | ADV:0.0501 | AUX:0.0279 | CCONJ:0.0891 | DET:0.0334 | NOUN:0.3008 | PART:0.0056 | PRON:0.0251 | PROPN:0.0084 | PUNCT:0.0975 | SCONJ:0.0306 | SYM:0.0167 | VERB:0.0864,113,359
ADJ:0.0850 | ADP:0.1525 | ADV:0.0733 | AUX:0.0381 | CCONJ:0.0733 | DET:0.0205 | NOUN:0.2669 | NUM:0.0645 | PART:0.0176 | PRON:0.0235 | PROPN:0.0029 | PUNCT:0.0850 | SCONJ:0.0147 | VERB:0.0821,ADJ:0.1224 | ADP:0.1224 | ADV:0.0654 | AUX:0.0401 | CCONJ:0.0717 | DET:0.0422 | NOUN:0.2532 | NUM:0.0063 | PART:0.0127 | PRON:0.0401 | PROPN:0.0084 | PUNCT:0.1076 | SCONJ:0.0211 | VERB:0.0865,341,474
ADJ:0.0627 | ADP:0.0784 | ADV:0.0235 | AUX:0.0235 | CCONJ:0.0784 | DET:0.0353 | NOUN:0.3137 | NUM:0.1098 | PART:0.0118 | PRON:0.0078 | PROPN:0.0078 | PUNCT:0.1373 | SCONJ:0.0078 | SPACE:0.0196 | VERB:0.0824,ADJ:0.1512 | ADP:0.1093 | ADV:0.0744 | AUX:0.0558 | CCONJ:0.0814 | DET:0.0372 | NOUN:0.2558 | NUM:0.0023 | PART:0.0116 | PRON:0.0233 | PROPN:0.0023 | PUNCT:0.0814 | SCONJ:0.0302 | SYM:0.0023 | VERB:0.0814,255,430
ADJ:0.1008 | ADP:0.1371 | ADV:0.0605 | AUX:0.0282 | CCONJ:0.0645 | DET:0.0444 | NOUN:0.2863 | PART:0.0242 | PRON:0.0323 | PROPN:0.0081 | PUNCT:0.0847 | SCONJ:0.0161 | VERB:0.1129,ADJ:0.1090 | ADP:0.0995 | ADV:0.0664 | AUX:0.0284 | CCONJ:0.1019 | DET:0.0379 | NOUN:0.3009 | PART:0.0071 | PRON:0.0332 | PROPN:0.0024 | PUNCT:0.0948 | SCONJ:0.0284 | VERB:0.0900,248,422
ADJ:0.0933 | ADP:0.1306 | ADV:0.0485 | AUX:0.0224 | CCONJ:0.0373 | DET:0.0336 | NOUN:0.2873 | NUM:0.0224 | PART:0.0261 | PRON:0.0299 | PROPN:0.0373 | PUNCT:0.0784 | SCONJ:0.0187 | SPACE:0.0224 | SYM:0.0037 | VERB:0.1082,ADJ:0.1183 | ADP:0.1336 | ADV:0.0916 | AUX:0.0496 | CCONJ:0.0420 | DET:0.0382 | NOUN:0.2901 | NUM:0.0076 | PART:0.0115 | PRON:0.0191 | PROPN:0.0191 | PUNCT:0.0725 | SCONJ:0.0153 | SYM:0.0076 | VERB:0.0840,268,262
ADJ:0.0511 | ADP:0.1168 | ADV:0.0876 | AUX:0.0511 | CCONJ:0.0365 | DET:0.0657 | NOUN:0.2263 | NUM:0.0146 | PART:0.0219 | PRON:0.0584 | PROPN:0.0292 | PUNCT:0.0803 | SCONJ:0.0146 | VERB:0.1460,ADJ:0.0828 | ADP:0.1291 | ADV:0.0728 | AUX:0.0298 | CCONJ:0.0662 | DET:0.0331 | NOUN:0.3013 | NUM:0.0033 | PART:0.0265 | PRON:0.0232 | PROPN:0.0132 | PUNCT:0.0861 | SCONJ:0.0166 | VERB:0.1159,137,302
ADJ:0.0855 | ADP:0.1316 | ADV:0.0263 | AUX:0.0724 | CCONJ:0.0329 | DET:0.1118 | NOUN:0.2171 | NUM:0.0263 | PART:0.0329 | PRON:0.0789 | PUNCT:0.0526 | SCONJ:0.0263 | VERB:0.1053,ADJ:0.1077 | ADP:0.1077 | ADV:0.0856 | AUX:0.0359 | CCONJ:0.0552 | DET:0.0331 | NOUN:0.2624 | PART:0.0221 | PRON:0.0276 | PUNCT:0.1271 | SCONJ:0.0249 | VERB:0.1105,152,362
ADJ:0.1111 | ADP:0.1111 | ADV:0.1111 | AUX:0.0463 | CCONJ:0.0185 | DET:0.0741 | NOUN:0.1944 | PART:0.0556 | PRON:0.0370 | PROPN:0.0093 | PUNCT:0.0463 | SCONJ:0.0370 | VERB:0.1481,ADJ:0.0867 | ADP:0.1167 | ADV:0.0700 | AUX:0.0333 | CCONJ:0.0533 | DET:0.0900 | NOUN:0.2533 | PART:0.0333 | PRON:0.0333 | PUNCT:0.0733 | SCONJ:0.0233 | VERB:0.1333,108,300
ADJ:0.0727 | ADP:0.2545 | ADV:0.0182 | CCONJ:0.0182 | DET:0.0364 | NOUN:0.3636 | PART:0.0182 | PRON:0.0545 | PUNCT:0.0545 | VERB:0.1091,ADJ:0.1465 | ADP:0.1263 | ADV:0.0783 | AUX:0.0177 | CCONJ:0.0530 | DET:0.0429 | NOUN:0.2727 | NUM:0.0025 | PART:0.0177 | PRON:0.0177 | PROPN:0.0101 | PUNCT:0.0985 | SCONJ:0.0101 | VERB:0.1061,55,396
ADJ:0.0642 | ADP:0.1376 | ADV:0.0183 | AUX:0.0505 | CCONJ:0.0367 | DET:0.0780 | NOUN:0.3028 | NUM:0.0138 | PART:0.0275 | PRON:0.0505 | PROPN:0.0275 | PUNCT:0.0872 | SCONJ:0.0092 | VERB:0.0963,ADJ:0.0952 | ADP:0.1190 | ADV:0.0714 | AUX:0.0317 | CCONJ:0.0714 | DET:0.0450 | NOUN:0.3016 | NUM:0.0026 | PART:0.0212 | PRON:0.0159 | PROPN:0.0079 | PUNCT:0.0952 | SCONJ:0.0185 | VERB:0.1032,218,378
ADJ:0.0722 | ADP:0.1500 | ADV:0.0500 | AUX:0.0556 | CCONJ:0.0444 | DET:0.0389 | NOUN:0.2889 | NUM:0.0167 | PART:0.0444 | PRON:0.0444 | PROPN:0.0111 | PUNCT:0.0556 | SCONJ:0.0111 | VERB:0.1167,ADJ:0.0802 | ADP:0.1096 | ADV:0.0668 | AUX:0.0160 | CCONJ:0.0775 | DET:0.0374 | NOUN:0.2941 | PART:0.0214 | PRON:0.0348 | PUNCT:0.0989 | SCONJ:0.0428 | VERB:0.1203,180,374
ADJ:0.1407 | ADP:0.1296 | ADV:0.0444 | AUX:0.0222 | CCONJ:0.0593 | DET:0.0481 | NOUN:0.2852 | NUM:0.0037 | PART:0.0185 | PRON:0.0296 | PUNCT:0.0852 | SCONJ:0.0259 | VERB:0.1074,ADJ:0.0894 | ADP:0.1082 | ADV:0.0682 | AUX:0.0212 | CCONJ:0.0729 | DET:0.0447 | NOUN:0.2729 | PART:0.0306 | PRON:0.0447 | PUNCT:0.1106 | SCONJ:0.0235 | VERB:0.1129,270,425
ADJ:0.0735 | ADP:0.1115 | ADV:0.0493 | AUX:0.0303 | CCONJ:0.0432 | DET:0.0501 | NOUN:0.2965 | NUM:0.0086 | PART:0.0216 | PRON:0.0631 | PROPN:0.0199 | PUNCT:0.1020 | SCONJ:0.0147 | SPACE:0.0052 | SYM:0.0130 | VERB:0.0977,ADJ:0.1223 | ADP:0.1114 | ADV:0.0652 | AUX:0.0217 | CCONJ:0.0951 | DET:0.0299 | NOUN:0.3098 | NUM:0.0027 | PART:0.0245 | PRON:0.0163 | PROPN:0.0109 | PUNCT:0.0951 | SCONJ:0.0109 | VERB:0.0842,1157,368
ADJ:0.1013 | ADP:0.1392 | ADV:0.0506 | AUX:0.0127 | CCONJ:0.1139 | NOUN:0.3797 | NUM:0.0127 | PRON:0.0253 | PUNCT:0.0506 | VERB:0.1139,ADJ:0.1073 | ADP:0.1202 | ADV:0.0601 | AUX:0.0322 | CCONJ:0.0708 | DET:0.0300 | NOUN:0.3004 | PART:0.0193 | PRON:0.0343 | PROPN:0.0086 | PUNCT:0.0901 | SCONJ:0.0279 | VERB:0.0987,79,466
ADJ:0.0500 | ADP:0.1357 | ADV:0.0500 | AUX:0.0571 | CCONJ:0.0357 | DET:0.0786 | NOUN:0.2286 | NUM:0.0071 | PART:0.0571 | PRON:0.0714 | PROPN:0.0071 | PUNCT:0.0714 | SCONJ:0.0143 | VERB:0.1357,ADJ:0.0741 | ADP:0.1255 | ADV:0.0720 | AUX:0.0165 | CCONJ:0.0638 | DET:0.0494 | NOUN:0.3066 | PART:0.0165 | PRON:0.0267 | PUNCT:0.1132 | SCONJ:0.0350 | VERB:0.1008,140,486
ADJ:0.1230 | ADP:0.1475 | ADV:0.0328 | AUX:0.0164 | CCONJ:0.0246 | DET:0.0902 | NOUN:0.2418 | NUM:0.0205 | PART:0.0205 | PRON:0.0615 | PUNCT:0.0820 | SCONJ:0.0246 | VERB:0.1148,ADJ:0.0931 | ADP:0.1250 | ADV:0.0824 | AUX:0.0239 | CCONJ:0.0904 | DET:0.0399 | NOUN:0.2872 | PART:0.0213 | PRON:0.0266 | PROPN:0.0053 | PUNCT:0.0904 | SCONJ:0.0213 | VERB:0.0931,244,376
ADJ:0.0721 | ADP:0.1490 | ADV:0.0337 | AUX:0.0577 | CCONJ:0.0433 | DET:0.0721 | NOUN:0.2548 | NUM:0.0096 | PART:0.0337 | PRON:0.0481 | PUNCT:0.0433 | SCONJ:0.0385 | SPACE:0.0048 | VERB:0.1394,ADJ:0.1073 | ADP:0.1204 | ADV:0.0602 | AUX:0.0209 | CCONJ:0.0733 | DET:0.0393 | NOUN:0.3246 | PART:0.0131 | PRON:0.0183 | PUNCT:0.0812 | SCONJ:0.0497 | VERB:0.0916,208,382
ADJ:0.0845 | ADP:0.1373 | ADV:0.0704 | AUX:0.0352 | CCONJ:0.0704 | DET:0.0317 | NOUN:0.2923 | NUM:0.0035 | PART:0.0035 | PRON:0.0493 | PROPN:0.0035 | PUNCT:0.0704 | SCONJ:0.0282 | VERB:0.1197,ADJ:0.1078 | ADP:0.0904 | ADV:0.0852 | AUX:0.0243 | CCONJ:0.0661 | DET:0.0417 | NOUN:0.2643 | PART:0.0209 | PRON:0.0365 | PROPN:0.0035 | PUNCT:0.0887 | SCONJ:0.0383 | VERB:0.1322,284,575
ADJ:0.0465 | ADP:0.1395 | ADV:0.0465 | AUX:0.0930 | CCONJ:0.0465 | DET:0.0349 | NOUN:0.2558 | NUM:0.0116 | PART:0.0349 | PRON:0.0930 | PROPN:0.0116 | PUNCT:0.0465 | SCONJ:0.0116 | VERB:0.1279,ADJ:0.0637 | ADP:0.1114 | ADV:0.0796 | AUX:0.0212 | CCONJ:0.0663 | DET:0.0292 | NOUN:0.2971 | NUM:0.0053 | PART:0.0212 | PRON:0.0398 | PUNCT:0.0902 | SCONJ:0.0477 | SYM:0.0027 | VERB:0.1247,86,377
ADJ:0.0471 | ADP:0.1490 | ADV:0.0627 | AUX:0.0863 | CCONJ:0.0431 | DET:0.0353 | NOUN:0.2196 | NUM:0.0078 | PART:0.0275 | PRON:0.1137 | PUNCT:0.0627 | SCONJ:0.0353 | VERB:0.1098,ADJ:0.0861 | ADP:0.0920 | ADV:0.0623 | AUX:0.0356 | CCONJ:0.0564 | DET:0.0682 | NOUN:0.3145 | PART:0.0178 | PRON:0.0267 | PUNCT:0.0890 | SCONJ:0.0356 | VERB:0.1157,255,337
ADJ:0.0625 | ADP:0.1652 | ADV:0.0625 | AUX:0.0357 | CCONJ:0.0312 | DET:0.0580 | NOUN:0.2812 | PART:0.0179 | PRON:0.0625 | PROPN:0.0045 | PUNCT:0.0714 | SCONJ:0.0268 | VERB:0.1205,ADJ:0.0765 | ADP:0.1185 | ADV:0.0765 | AUX:0.0370 | CCONJ:0.0765 | DET:0.0321 | NOUN:0.2765 | PART:0.0247 | PRON:0.0321 | PROPN:0.0049 | PUNCT:0.0963 | SCONJ:0.0247 | VERB:0.1235,224,405
ADJ:0.1073 | ADP:0.1317 | ADV:0.0146 | AUX:0.0585 | CCONJ:0.0683 | DET:0.0683 | NOUN:0.2585 | NUM:0.0049 | PART:0.0244 | PRON:0.0439 | PROPN:0.0098 | PUNCT:0.0878 | SCONJ:0.0244 | VERB:0.0976,ADJ:0.0864 | ADP:0.1047 | ADV:0.0602 | AUX:0.0497 | CCONJ:0.0942 | DET:0.0340 | NOUN:0.2775 | NUM:0.0026 | PART:0.0209 | PRON:0.0419 | PUNCT:0.0812 | SCONJ:0.0262 | VERB:0.1204,205,382
ADJ:0.0568 | ADP:0.1477 | ADV:0.0909 | AUX:0.0455 | CCONJ:0.0568 | DET:0.0455 | NOUN:0.1477 | PART:0.0568 | PRON:0.1023 | PROPN:0.0455 | PUNCT:0.0568 | SCONJ:0.0114 | VERB:0.1364,ADJ:0.0872 | ADP:0.1215 | ADV:0.0810 | AUX:0.0218 | CCONJ:0.0717 | DET:0.0530 | NOUN:0.2430 | PART:0.0280 | PRON:0.0312 | PROPN:0.0312 | PUNCT:0.0841 | SCONJ:0.0374 | VERB:0.1090,88,321
ADJ:0.0898 | ADP:0.1300 | ADV:0.0496 | AUX:0.0449 | CCONJ:0.0496 | DET:0.0496 | NOUN:0.2340 | PART:0.0331 | PRON:0.1111 | PUNCT:0.0520 | SCONJ:0.0284 | VERB:0.1277,ADJ:0.1098 | ADP:0.1195 | ADV:0.0848 | AUX:0.0212 | CCONJ:0.0771 | DET:0.0347 | NOUN:0.2697 | PART:0.0308 | PRON:0.0270 | PUNCT:0.0771 | SCONJ:0.0308 | VERB:0.1175,423,519
ADJ:0.1073 | ADP:0.1073 | ADV:0.0390 | AUX:0.0488 | CCONJ:0.0244 | DET:0.0732 | NOUN:0.2537 | NUM:0.0293 | PART:0.0244 | PRON:0.0537 | PROPN:0.0146 | PUNCT:0.0390 | SCONJ:0.0537 | VERB:0.1317,ADJ:0.1013 | ADP:0.1176 | ADV:0.0719 | AUX:0.0458 | CCONJ:0.0556 | DET:0.0359 | NOUN:0.3039 | PART:0.0163 | PRON:0.0359 | PUNCT:0.0752 | SCONJ:0.0294 | VERB:0.1111,205,306
ADJ:0.0919 | ADP:0.1560 | ADV:0.0363 | AUX:0.0214 | CCONJ:0.0534 | DET:0.0214 | INTJ:0.0043 | NOUN:0.2885 | NUM:0.0150 | PART:0.0150 | PRON:0.0299 | PROPN:0.0577 | PUNCT:0.1068 | SCONJ:0.0107 | SYM:0.0021 | VERB:0.0897,ADJ:0.0878 | ADP:0.1261 | ADV:0.0563 | AUX:0.0360 | CCONJ:0.0743 | DET:0.0270 | NOUN:0.3131 | PART:0.0225 | PRON:0.0225 | PROPN:0.0068 | PUNCT:0.1059 | SCONJ:0.0270 | SYM:0.0023 | VERB:0.0923,468,444
ADJ:0.1214 | ADP:0.1071 | ADV:0.0643 | AUX:0.0429 | CCONJ:0.0214 | DET:0.0857 | NOUN:0.2714 | NUM:0.0357 | PART:0.0071 | PRON:0.0357 | PROPN:0.0071 | PUNCT:0.0714 | SCONJ:0.0214 | SYM:0.0143 | VERB:0.0929,ADJ:0.1168 | ADP:0.0997 | ADV:0.0855 | AUX:0.0285 | CCONJ:0.0684 | DET:0.0484 | NOUN:0.2849 | PART:0.0171 | PRON:0.0228 | PUNCT:0.1083 | SCONJ:0.0228 | SYM:0.0028 | VERB:0.0940,140,351
ADJ:0.0960 | ADP:0.1263 | ADV:0.0657 | AUX:0.0303 | CCONJ:0.0354 | DET:0.0556 | NOUN:0.2576 | NUM:0.0101 | PART:0.0404 | PRON:0.0707 | PROPN:0.0101 | PUNCT:0.0606 | SCONJ:0.0202 | VERB:0.1212,ADJ:0.1193 | ADP:0.1254 | ADV:0.0856 | AUX:0.0398 | CCONJ:0.0489 | DET:0.0367 | NOUN:0.2722 | NUM:0.0031 | PART:0.0183 | PRON:0.0367 | PUNCT:0.0826 | SCONJ:0.0306 | VERB:0.1009,198,327
ADJ:0.1447 | ADP:0.1195 | ADV:0.0566 | AUX:0.0314 | CCONJ:0.0692 | DET:0.0440 | NOUN:0.2579 | NUM:0.0126 | PART:0.0063 | PRON:0.0314 | PUNCT:0.0881 | SCONJ:0.0377 | VERB:0.1006,ADJ:0.0981 | ADP:0.0769 | ADV:0.0875 | AUX:0.0106 | CCONJ:0.0716 | DET:0.0292 | NOUN:0.2653 | NUM:0.0027 | PART:0.0239 | PRON:0.0531 | PUNCT:0.1167 | SCONJ:0.0371 | VERB:0.1273,159,377
ADJ:0.0721 | ADP:0.1779 | ADV:0.0385 | AUX:0.0288 | CCONJ:0.0481 | DET:0.0577 | NOUN:0.2981 | NUM:0.0048 | PART:0.0144 | PRON:0.0529 | PROPN:0.0385 | PUNCT:0.0577 | SCONJ:0.0192 | SYM:0.0096 | VERB:0.0817,ADJ:0.1094 | ADP:0.1155 | ADV:0.0638 | AUX:0.0152 | CCONJ:0.0729 | DET:0.0426 | NOUN:0.2857 | PART:0.0304 | PRON:0.0152 | PROPN:0.0243 | PUNCT:0.1185 | SCONJ:0.0122 | VERB:0.0942,208,329
ADJ:0.0263 | ADP:0.0921 | ADV:0.0263 | AUX:0.0526 | CCONJ:0.0855 | DET:0.0132 | NOUN:0.3421 | NUM:0.0132 | PART:0.0329 | PROPN:0.0132 | PUNCT:0.1447 | SCONJ:0.0132 | VERB:0.1447,ADJ:0.0727 | ADP:0.1117 | ADV:0.0638 | AUX:0.0532 | CCONJ:0.0709 | DET:0.0461 | NOUN:0.2660 | PART:0.0266 | PRON:0.0408 | PUNCT:0.1028 | SCONJ:0.0266 | VERB:0.1188,152,564
ADJ:0.1216 | ADP:0.1486 | ADV:0.0090 | AUX:0.0270 | CCONJ:0.0631 | DET:0.0586 | NOUN:0.3198 | NUM:0.0090 | PART:0.0225 | PRON:0.0360 | PUNCT:0.0946 | SCONJ:0.0180 | SYM:0.0045 | VERB:0.0676,ADJ:0.1202 | ADP:0.1257 | ADV:0.0574 | AUX:0.0328 | CCONJ:0.0601 | DET:0.0437 | NOUN:0.2596 | PART:0.0328 | PRON:0.0328 | PUNCT:0.0710 | SCONJ:0.0464 | VERB:0.1175,222,366
ADJ:0.0549 | ADP:0.1098 | ADV:0.0549 | AUX:0.0732 | CCONJ:0.0488 | DET:0.0793 | NOUN:0.2927 | NUM:0.0122 | PART:0.0061 | PRON:0.0305 | PROPN:0.0488 | PUNCT:0.0793 | SCONJ:0.0366 | VERB:0.0732,ADJ:0.0988 | ADP:0.1358 | ADV:0.0617 | AUX:0.0370 | CCONJ:0.0568 | DET:0.0494 | NOUN:0.2790 | PART:0.0247 | PRON:0.0272 | PROPN:0.0321 | PUNCT:0.0617 | SCONJ:0.0321 | VERB:0.1037,164,405
ADJ:0.0733 | ADP:0.1333 | ADV:0.0467 | AUX:0.0400 | CCONJ:0.0333 | DET:0.0667 | NOUN:0.2867 | NUM:0.0200 | PART:0.0200 | PRON:0.0733 | PUNCT:0.0933 | SCONJ:0.0133 | VERB:0.1000,ADJ:0.0951 | ADP:0.1138 | ADV:0.0672 | AUX:0.0299 | CCONJ:0.0597 | DET:0.0429 | NOUN:0.2836 | PART:0.0224 | PRON:0.0336 | PUNCT:0.1007 | SCONJ:0.0448 | VERB:0.1063,150,536
ADJ:0.0732 | ADP:0.1301 | ADV:0.0407 | AUX:0.0407 | CCONJ:0.0650 | DET:0.0325 | NOUN:0.3415 | NUM:0.0081 | PART:0.0081 | PRON:0.0488 | PUNCT:0.0569 | SCONJ:0.0407 | VERB:0.1138,ADJ:0.0911 | ADP:0.1063 | ADV:0.0658 | AUX:0.0152 | CCONJ:0.0658 | DET:0.0278 | NOUN:0.2987 | PART:0.0152 | PRON:0.0481 | PUNCT:0.1316 | SCONJ:0.0278 | VERB:0.1063,123,395
ADJ:0.0489 | ADP:0.1284 | ADV:0.0367 | AUX:0.0489 | CCONJ:0.0306 | DET:0.0581 | NOUN:0.2997 | NUM:0.0214 | PART:0.0245 | PRON:0.0673 | PROPN:0.0061 | PUNCT:0.1193 | SCONJ:0.0245 | SYM:0.0031 | VERB:0.0826,ADJ:0.0891 | ADP:0.0869 | ADV:0.0624 | AUX:0.0290 | CCONJ:0.0668 | DET:0.0245 | NOUN:0.2584 | NUM:0.0134 | PART:0.0134 | PRON:0.0356 | PROPN:0.0045 | PUNCT:0.1982 | SCONJ:0.0267 | SYM:0.0134 | VERB:0.0780,327,449
