Row,POS_Diff_ADJ,POS_Diff_ADP,POS_Diff_ADV,POS_Diff_AUX,POS_Diff_CCONJ,POS_Diff_DET,POS_Diff_INTJ,POS_Diff_NOUN,POS_Diff_NUM,POS_Diff_PART,POS_Diff_PRON,POS_Diff_PROPN,POS_Diff_PUNCT,POS_Diff_SCONJ,POS_Diff_SPACE,POS_Diff_SYM,POS_Diff_VERB
70,0.0027,0.0367,-0.0576,0.0096,0.0162,-0.0033,0.0,-0.0015,0.0034,-0.0222,0.053,0.0147,-0.0366,-0.0073,0.0,0.0,-0.0078
71,-0.0134,0.022,-0.0039,0.0217,-0.011,0.0265,0.0,-0.0319,0.0,0.01,0.0163,0.0,-0.0472,-0.0128,0.0,0.0,0.0237
72,0.0191,0.011,-0.0361,0.0168,-0.04,0.0168,0.0,-0.0031,0.0,0.0147,-0.0066,0.0,-0.0112,0.0193,0.0,0.0,-0.0007
73,-0.0234,0.0682,-0.0618,-0.0297,-0.0173,-0.0065,0.0,0.0627,0.0,-0.0077,0.0383,0.0163,0.0036,-0.0167,0.0,-0.006,-0.0199
74,-0.0415,-0.0207,-0.043,-0.0028,-0.0226,0.0129,0.0,0.0023,0.014,0.009,0.0523,0.0514,0.028,-0.0299,0.0,0.0047,-0.0143
75,-0.004,0.0525,-0.0236,0.0284,-0.0195,-0.0202,0.0,-0.0156,0.0133,0.005,0.0286,-0.0052,-0.0166,-0.0129,0.0,-0.0026,-0.0075
76,-0.0585,0.0417,-0.0059,0.0069,-0.0036,0.0076,0.0,0.0162,-0.0022,-0.0168,0.0752,-0.0022,-0.0436,-0.0168,0.0,0.0,0.0017
77,-0.0069,-0.0275,0.0272,0.0199,-0.0333,0.013,0.0,-0.0503,0.0,0.0051,0.0834,-0.0014,-0.0184,0.0039,0.0,0.0044,-0.0193
78,-0.0466,0.0333,0.0252,0.0156,-0.0107,-0.0089,0.0,0.0191,0.0061,-0.0028,-0.0054,0.022,-0.0366,-0.0004,0.0,0.0,-0.01
79,0.0023,0.0194,-0.0308,0.0071,-0.0207,0.0041,0.0,0.0554,0.0225,-0.0243,0.0077,-0.003,-0.0041,-0.0041,0.0,0.0,-0.0314
80,-0.006,0.0284,-0.034,-0.0124,-0.0371,0.0064,0.0,-0.0146,0.0218,0.0063,0.0282,0.0093,-0.0091,0.0001,0.0,0.0,0.0128
81,-0.0242,0.0331,-0.0298,-0.0028,-0.0107,-0.0052,0.0,-0.016,0.0205,-0.0165,0.07,0.0041,-0.0227,-0.0129,0.0,0.0033,0.0096
82,-0.0298,0.0507,-0.0432,0.0209,-0.0105,-0.0098,0.0,0.0416,0.0,0.0233,-0.0052,0.0047,-0.0579,-0.0027,0.0,-0.0024,0.0202
83,0.0042,-0.0228,-0.0292,0.0225,-0.0192,-0.0124,0.0,-0.031,0.004,0.0037,0.0362,0.007,-0.0112,0.0168,0.0,0.011,0.0204
84,0.0036,-0.0059,-0.0131,0.0086,-0.0049,-0.0131,0.0,-0.0081,0.012,-0.0035,0.0212,0.0119,-0.022,0.0088,0.0,0.0079,-0.0032
85,-0.0306,0.0123,-0.0386,0.008,-0.0141,0.0011,0.0,-0.0012,0.0069,0.0014,0.0246,0.0315,0.0036,-0.013,0.0,0.0,0.0082
86,-0.011,-0.0179,-0.0108,0.0333,-0.0287,0.0181,0.0,-0.0178,0.003,0.0227,0.0069,0.009,0.0103,-0.0149,0.0,0.0,-0.0021
87,-0.0299,0.0554,-0.0031,0.0413,0.0015,-0.0261,0.0,0.0044,0.0011,0.0066,0.0097,0.0,-0.0358,-0.0213,0.0,0.0,-0.0037
88,-0.0065,0.0466,-0.0429,0.0331,-0.0452,0.0303,0.0,-0.0385,0.0068,0.0198,0.0404,0.0137,-0.0602,-0.0051,0.0,0.0,0.0075
89,-0.0531,-0.0033,-0.0218,0.0585,-0.057,-0.0001,0.0,-0.0646,0.0039,0.0048,0.0918,0.001,0.0045,0.0058,0.0,0.0,0.0298
90,-0.0257,0.0419,-0.0504,0.0252,-0.0074,-0.0166,0.0,0.0017,0.0043,0.0259,0.0383,0.0043,-0.032,-0.0139,0.0,0.0043,0.0
91,0.0354,-0.0035,0.0012,-0.0158,-0.0347,0.0135,0.0,0.104,0.0083,-0.0214,-0.0073,0.0306,-0.0137,-0.0245,0.0,0.0,-0.0723
92,-0.0206,0.0245,-0.0331,0.0243,-0.0357,-0.0092,0.0,0.0068,0.0078,-0.0007,0.0204,0.0258,0.0357,-0.0199,0.0,0.0,-0.0262
93,-0.0339,0.0462,-0.0333,-0.001,-0.0193,-0.0028,0.0,0.0509,0.0311,-0.0232,0.0294,0.0023,0.0097,-0.0338,0.0,0.0,-0.0221
94,-0.0148,0.0213,-0.0463,0.0212,-0.0088,-0.0097,0.0,0.0243,0.0286,0.0149,-0.0183,0.0633,-0.0075,-0.0156,0.0,0.0057,-0.0583
95,0.0475,0.062,0.0167,-0.0321,-0.0392,0.0317,0.0,0.0164,0.0105,-0.0125,-0.0318,-0.0081,-0.0105,-0.0034,0.0,-0.0045,-0.0425
96,0.0069,0.0443,-0.0317,0.0036,-0.0372,0.0006,0.0,-0.0245,0.0388,0.0051,-0.001,0.0125,0.0282,-0.0165,0.0,0.0,-0.0286
97,-0.0447,0.0429,-0.017,-0.0032,-0.0224,-0.0039,0.0,-0.0212,0.0,0.0184,0.0315,-0.0038,-0.0355,-0.0039,0.0,0.0,0.0629
98,-0.0248,0.0402,-0.026,0.0258,-0.0464,0.0082,0.0,0.0327,0.0041,0.005,-0.0038,0.0041,-0.058,0.0126,0.0,-0.0056,0.032
99,-0.0728,0.0071,-0.0312,0.0523,-0.0145,-0.0066,0.0,-0.0358,0.0085,0.0131,0.0645,0.0085,0.022,-0.01,0.0,0.0,-0.0051
100,-0.0094,0.009,0.0017,0.0506,-0.0193,0.0052,0.0,-0.0486,0.0043,0.0039,0.0232,0.0103,-0.0127,-0.0238,0.0,0.0,0.0058
101,0.0191,0.1062,-0.0507,0.0313,0.0106,0.018,0.0,0.1591,-0.0315,-0.0027,-0.0077,-0.0117,-0.2386,0.0058,0.0,-0.008,0.0009
102,0.0033,0.0338,-0.0172,-0.0095,-0.0114,0.0389,0.0,0.0046,-0.0025,-0.0099,0.0138,0.0175,-0.0108,-0.0361,0.0,0.0029,-0.0178
103,-0.0575,0.0322,-0.044,0.025,-0.0212,0.004,0.0,-0.0069,0.0073,-0.009,0.0505,0.0073,-0.0546,0.0186,0.0,0.0219,0.0265
104,0.0019,-0.0024,-0.0421,0.0024,-0.0152,-0.0185,0.0,0.0299,0.0231,-0.0115,0.0051,0.0154,-0.0063,0.0067,0.0,0.0,0.0118
105,0.0129,0.0799,-0.0697,0.0164,-0.0094,0.0102,0.0,0.0469,0.0,0.0037,0.0255,0.0,-0.0399,-0.0365,0.0,0.0,-0.0397
106,0.0158,0.019,0.0041,-0.0154,-0.0056,0.0279,0.0,0.0173,-0.0066,-0.0035,0.0349,0.0,-0.0724,-0.0238,0.0,-0.0033,0.0117
107,-0.0137,0.027,-0.0311,0.0194,-0.0564,0.0293,0.0,0.014,0.0069,0.0015,0.0208,-0.0064,0.0022,-0.0024,0.0,-0.0025,-0.0088
108,-0.0007,-0.0395,0.0057,0.0312,-0.0108,-0.0039,0.0,-0.0199,0.0168,-0.0068,0.0055,0.0149,0.0065,-0.0119,0.0,0.0037,0.0091
109,-0.0167,0.0528,-0.032,-0.0147,-0.0183,0.0128,0.0,0.0604,0.0006,-0.0182,0.025,0.003,-0.0009,-0.0257,0.0,0.0,-0.0283
110,-0.0294,0.0416,-0.0272,0.0117,-0.0391,0.0289,0.0,-0.0818,0.0085,0.0068,0.0661,0.0191,-0.0345,0.0151,0.0,0.0,0.0141
111,-0.0272,-0.0014,0.0014,0.024,-0.0567,0.0855,0.0,-0.1068,-0.0028,-0.0011,0.0538,0.0626,-0.0272,-0.0049,0.0,0.0,0.0008
112,0.0022,0.0369,-0.0518,0.0026,-0.0407,0.0221,0.0,0.0371,0.0069,-0.0182,0.0277,0.0,0.0273,-0.021,0.0,0.0,-0.0312
113,-0.006,-0.0109,-0.013,0.0226,-0.0185,0.0521,0.0,-0.0428,0.0084,-0.0133,0.0213,-0.0008,-0.0063,-0.0117,0.0,0.0,0.019
114,-0.0425,0.0286,-0.0342,0.0364,-0.0219,-0.0051,0.0,0.0106,-0.0069,-0.0037,0.0394,0.0093,-0.001,0.0039,0.0,0.0,-0.013
115,-0.0635,0.0121,-0.0011,0.009,-0.063,0.0633,0.0,-0.0567,0.0,0.0136,0.0576,0.0065,-0.0122,-0.0188,0.0,0.0,0.053
116,0.0077,0.1481,-0.027,-0.0232,0.0077,0.0339,0.0,0.1512,-0.0031,0.0185,-0.0332,0.0178,-0.2786,-0.0216,0.0,-0.0139,0.0155
117,-0.0367,0.0054,-0.0115,0.012,-0.0123,-0.0323,0.0,-0.008,0.0246,-0.014,0.0314,0.0082,0.004,-0.0104,0.0,0.0041,0.0357
118,-0.0016,-0.0114,-0.0067,0.0137,-0.0303,0.0442,0.0,0.0073,0.0042,0.0022,0.0126,0.0,-0.0267,-0.0089,0.0,0.0,0.0014
119,-0.0401,0.0044,-0.0088,0.0012,-0.0241,0.0185,0.0,0.0511,0.0,-0.0054,0.0218,0.0,-0.0115,-0.0047,0.0,0.0,-0.0023
120,-0.0273,0.0179,-0.0168,0.0581,-0.0263,0.0076,0.0,-0.083,0.0,0.0378,0.0789,-0.0061,-0.0551,-0.0427,0.0,0.0,0.0569
121,-0.0144,-0.0302,-0.049,-0.0154,-0.0285,-0.0153,0.0,0.0106,0.0204,0.0024,0.0185,0.0136,0.0057,0.0277,0.0,0.0046,0.0489
122,0.0269,0.0256,-0.008,0.0239,-0.0556,0.0291,0.0,-0.0203,0.0,0.0047,0.0175,0.0,-0.0118,-0.0052,0.0,0.0,-0.0268
123,-0.0237,0.0221,-0.0231,0.0194,-0.0141,0.0393,0.0,-0.0545,0.0046,-0.0025,0.0517,0.0046,-0.033,-0.0064,0.0,0.0,0.0153
124,0.0388,0.0031,-0.0522,0.0382,-0.012,0.0145,0.0,-0.0322,0.0,0.0035,0.0203,0.0131,-0.0477,0.0013,0.0,0.0,0.0113
125,-0.0071,-0.0106,-0.0121,0.0594,-0.0667,0.0509,0.0,-0.0452,0.0221,-0.0103,0.0475,0.0153,-0.0123,-0.012,0.0,0.0,-0.0192
126,-0.0084,0.0221,-0.0354,-0.0255,-0.041,-0.0055,0.0,0.0107,0.0292,0.0145,0.0411,-0.0099,-0.0209,-0.0148,0.0,0.0,0.0436
127,0.0005,0.0472,-0.0505,-0.0217,-0.0092,0.0195,0.0,0.0358,0.0142,-0.0016,0.0152,0.0085,0.0035,-0.0259,0.0,0.0,-0.0355
128,-0.0211,0.0722,-0.0156,0.0098,-0.0284,-0.0011,0.0,0.0051,-0.0094,0.0236,0.0201,0.0021,-0.039,-0.021,0.0,-0.0091,0.0118
129,-0.0172,0.0243,0.0014,0.0332,-0.028,0.0182,0.0,-0.0039,0.0066,-0.0235,0.0438,0.0066,-0.0287,-0.0149,0.0,0.0,-0.0181
130,-0.0066,0.0588,-0.0714,0.0012,-0.0278,0.0153,0.0,0.044,0.0,-0.002,0.0001,0.01,-0.0145,0.0046,0.0,0.0,-0.0116
131,0.046,0.0075,-0.0391,0.0133,-0.0356,0.0441,0.0,-0.032,0.0,0.0089,0.0089,0.0,-0.0207,0.0247,0.0,0.0,-0.0258
132,-0.0414,0.0265,-0.0123,0.0354,-0.0323,0.0125,0.0,-0.0258,0.0041,0.0029,0.05,0.005,-0.0103,-0.0192,0.0,-0.0002,0.0054
133,-0.031,0.0185,-0.011,0.025,-0.038,0.052,0.0,-0.0214,0.0,-0.0044,0.0542,0.0045,-0.0625,0.0113,0.0,0.0,0.0028
134,-0.0805,0.0445,-0.0252,-0.0108,-0.0263,0.0021,0.0,0.0582,0.0,0.0133,0.0148,0.0,-0.0307,0.0048,0.0,0.0,0.0361
135,0.0171,0.0279,-0.0257,0.0349,-0.0688,0.0345,0.0,-0.0755,0.0,0.0426,0.0628,0.0,-0.0459,0.0074,0.0,0.0,-0.0113
136,0.0289,0.0593,-0.0035,0.0327,-0.0165,-0.0047,-0.0059,0.1341,-0.0201,0.0012,-0.0295,-0.005,-0.2221,0.0275,0.0,-0.0059,0.0293
137,-0.0339,-0.0122,-0.0286,0.0247,-0.0177,0.0142,0.0,-0.0029,0.0063,0.0026,0.0285,0.0531,-0.0038,-0.005,0.0,0.0,-0.0254
138,-0.0162,0.0292,-0.0224,0.0259,-0.03,0.0321,0.0,-0.0503,0.0417,0.005,0.0496,0.0104,-0.0592,0.0125,0.0,0.0,-0.0283
139,0.0089,0.0304,-0.0499,0.0054,-0.0386,0.0054,0.0,-0.0085,0.0074,-0.0059,0.0054,0.0214,-0.0078,0.0168,0.0,0.0,0.0096
140,-0.0389,0.036,-0.0141,0.0386,0.0142,-0.0393,0.0,0.0461,0.0,-0.0091,0.0115,0.0,-0.0196,-0.0302,0.0,0.0,0.0047
141,-0.0372,0.0643,-0.03,0.0155,-0.0346,-0.0092,0.0,-0.0214,0.0014,-0.0024,0.0529,-0.009,-0.0058,-0.001,0.0,0.0,0.0167
142,-0.0089,0.0193,-0.0084,0.0028,-0.011,0.0285,0.0,-0.0344,0.0,0.0158,0.0152,0.0,-0.0581,-0.0063,0.0,0.0,0.0454
143,0.0111,0.0263,-0.0591,0.0399,-0.0359,0.0322,0.0,0.0084,0.0,-0.001,0.0244,0.0,-0.0376,0.0036,0.0,0.0,-0.0124
144,-0.0243,0.031,-0.0267,0.0455,0.0035,-0.0185,0.0,0.0153,0.0021,0.0069,0.0178,0.0,-0.0134,-0.0206,0.0,0.0,-0.0187
145,-0.0444,0.0068,-0.0198,0.0577,-0.0241,-0.025,0.0,-0.0432,0.0015,-0.0069,0.0753,0.0039,0.0095,-0.0058,0.0,0.0,0.0145
146,-0.0394,0.0079,-0.011,0.0236,-0.048,0.0023,0.0,-0.0131,0.0124,-0.013,0.0418,0.0373,0.0599,-0.0176,0.0,0.0,-0.0433
147,-0.0192,0.0143,-0.0449,0.031,-0.0076,-0.0142,0.0,0.0111,0.0284,0.0022,-0.0055,0.0518,0.0081,-0.0095,0.0,0.0057,-0.0519
148,0.0266,0.0292,0.0011,-0.0182,-0.0334,0.0219,0.0,-0.0129,0.0127,-0.0117,0.0033,0.0055,0.0394,-0.0171,0.0,0.0,-0.0465
149,0.0097,0.0287,-0.0465,-0.0099,-0.0293,0.0037,0.0,-0.0058,0.0385,0.0095,-0.0094,0.0127,0.0282,-0.0194,0.0,0.0,-0.0107
150,-0.0637,0.0037,-0.0166,0.035,-0.0175,0.0113,0.0,-0.045,0.0085,0.0057,0.0681,-0.0008,0.0316,0.0006,0.0,0.0,-0.0209
151,-0.0108,0.0525,-0.0342,0.0284,-0.0233,-0.0133,0.0,0.0529,0.0044,-0.0034,0.0145,0.0021,-0.0341,-0.0052,0.0,-0.0041,-0.0263
152,0.0305,0.0222,-0.029,-0.0014,-0.0259,0.0406,0.0,-0.0051,0.0,-0.0124,0.0111,0.0174,0.0039,-0.0265,0.0,0.0029,-0.0286
