Abstract_POS_Proportions,Generated_Abstract_POS_Proportions,Abstract_Word_Length,Generated_Abstract_Word_Length
ADJ:0.1013 | ADP:0.1392 | ADV:0.0506 | AUX:0.0127 | CCONJ:0.1139 | NOUN:0.3797 | NUM:0.0127 | PRON:0.0253 | PUNCT:0.0506 | VERB:0.1139,ADJ:0.0542 | ADP:0.0958 | ADV:0.0750 | AUX:0.0271 | CCONJ:0.0437 | DET:0.0271 | NOUN:0.2708 | PART:0.0125 | PRON:0.0729 | PROPN:0.0187 | PUNCT:0.1104 | SCONJ:0.0271 | VERB:0.1646,79,480
ADJ:0.0500 | ADP:0.1357 | ADV:0.0500 | AUX:0.0571 | CCONJ:0.0357 | DET:0.0786 | NOUN:0.2286 | NUM:0.0071 | PART:0.0571 | PRON:0.0714 | PROPN:0.0071 | PUNCT:0.0714 | SCONJ:0.0143 | VERB:0.1357,ADJ:0.0588 | ADP:0.0893 | ADV:0.0806 | AUX:0.0305 | CCONJ:0.0588 | DET:0.0370 | NOUN:0.2549 | PART:0.0196 | PRON:0.0915 | PROPN:0.0022 | PUNCT:0.0806 | SCONJ:0.0305 | VERB:0.1656,140,459
ADJ:0.1230 | ADP:0.1475 | ADV:0.0328 | AUX:0.0164 | CCONJ:0.0246 | DET:0.0902 | NOUN:0.2418 | NUM:0.0205 | PART:0.0205 | PRON:0.0615 | PUNCT:0.0820 | SCONJ:0.0246 | VERB:0.1148,ADJ:0.0624 | ADP:0.0817 | ADV:0.0731 | AUX:0.0280 | CCONJ:0.0559 | DET:0.0258 | NOUN:0.2645 | NUM:0.0043 | PART:0.0043 | PRON:0.1118 | PROPN:0.0022 | PUNCT:0.1161 | SCONJ:0.0258 | VERB:0.1441,244,465
ADJ:0.0721 | ADP:0.1490 | ADV:0.0337 | AUX:0.0577 | CCONJ:0.0433 | DET:0.0721 | NOUN:0.2548 | NUM:0.0096 | PART:0.0337 | PRON:0.0481 | PUNCT:0.0433 | SCONJ:0.0385 | SPACE:0.0048 | VERB:0.1394,ADJ:0.0854 | ADP:0.1083 | ADV:0.0479 | AUX:0.0104 | CCONJ:0.0458 | DET:0.0229 | NOUN:0.2708 | PART:0.0146 | PRON:0.0979 | PUNCT:0.1000 | SCONJ:0.0437 | VERB:0.1521,208,480
ADJ:0.0845 | ADP:0.1373 | ADV:0.0704 | AUX:0.0352 | CCONJ:0.0704 | DET:0.0317 | NOUN:0.2923 | NUM:0.0035 | PART:0.0035 | PRON:0.0493 | PROPN:0.0035 | PUNCT:0.0704 | SCONJ:0.0282 | VERB:0.1197,ADJ:0.0526 | ADP:0.0827 | ADV:0.0695 | AUX:0.0226 | CCONJ:0.0451 | DET:0.0244 | NOUN:0.2068 | PART:0.0150 | PRON:0.1523 | PUNCT:0.1147 | SCONJ:0.0357 | VERB:0.1786,284,532
ADJ:0.0465 | ADP:0.1395 | ADV:0.0465 | AUX:0.0930 | CCONJ:0.0465 | DET:0.0349 | NOUN:0.2558 | NUM:0.0116 | PART:0.0349 | PRON:0.0930 | PROPN:0.0116 | PUNCT:0.0465 | SCONJ:0.0116 | VERB:0.1279,ADJ:0.0574 | ADP:0.1172 | ADV:0.0723 | AUX:0.0150 | CCONJ:0.0424 | DET:0.0224 | NOUN:0.2643 | NUM:0.0100 | PART:0.0249 | PRON:0.0848 | PROPN:0.0025 | PUNCT:0.0973 | SCONJ:0.0349 | VERB:0.1546,86,401
ADJ:0.0471 | ADP:0.1490 | ADV:0.0627 | AUX:0.0863 | CCONJ:0.0431 | DET:0.0353 | NOUN:0.2196 | NUM:0.0078 | PART:0.0275 | PRON:0.1137 | PUNCT:0.0627 | SCONJ:0.0353 | VERB:0.1098,ADJ:0.0489 | ADP:0.0959 | ADV:0.0783 | AUX:0.0235 | CCONJ:0.0411 | DET:0.0372 | NOUN:0.2779 | PART:0.0078 | PRON:0.0685 | PUNCT:0.1076 | SCONJ:0.0450 | VERB:0.1683,255,511
ADJ:0.0625 | ADP:0.1652 | ADV:0.0625 | AUX:0.0357 | CCONJ:0.0312 | DET:0.0580 | NOUN:0.2812 | PART:0.0179 | PRON:0.0625 | PROPN:0.0045 | PUNCT:0.0714 | SCONJ:0.0268 | VERB:0.1205,ADJ:0.0614 | ADP:0.1228 | ADV:0.0789 | AUX:0.0351 | CCONJ:0.0373 | DET:0.0285 | NOUN:0.2478 | NUM:0.0022 | PART:0.0329 | PRON:0.0614 | PROPN:0.0197 | PUNCT:0.0921 | SCONJ:0.0263 | VERB:0.1535,224,456
ADJ:0.1073 | ADP:0.1317 | ADV:0.0146 | AUX:0.0585 | CCONJ:0.0683 | DET:0.0683 | NOUN:0.2585 | NUM:0.0049 | PART:0.0244 | PRON:0.0439 | PROPN:0.0098 | PUNCT:0.0878 | SCONJ:0.0244 | VERB:0.0976,ADJ:0.0573 | ADP:0.0758 | ADV:0.0647 | AUX:0.0518 | CCONJ:0.0610 | DET:0.0259 | NOUN:0.2606 | NUM:0.0018 | PART:0.0185 | PRON:0.0795 | PROPN:0.0018 | PUNCT:0.1109 | SCONJ:0.0259 | VERB:0.1645,205,541
ADJ:0.0568 | ADP:0.1477 | ADV:0.0909 | AUX:0.0455 | CCONJ:0.0568 | DET:0.0455 | NOUN:0.1477 | PART:0.0568 | PRON:0.1023 | PROPN:0.0455 | PUNCT:0.0568 | SCONJ:0.0114 | VERB:0.1364,ADJ:0.0484 | ADP:0.1121 | ADV:0.0747 | AUX:0.0198 | CCONJ:0.0549 | DET:0.0242 | NOUN:0.2352 | NUM:0.0022 | PART:0.0132 | PRON:0.0681 | PROPN:0.0571 | PUNCT:0.1033 | SCONJ:0.0330 | VERB:0.1538,88,455
ADJ:0.0898 | ADP:0.1300 | ADV:0.0496 | AUX:0.0449 | CCONJ:0.0496 | DET:0.0496 | NOUN:0.2340 | PART:0.0331 | PRON:0.1111 | PUNCT:0.0520 | SCONJ:0.0284 | VERB:0.1277,ADJ:0.0837 | ADP:0.0813 | ADV:0.1100 | AUX:0.0191 | CCONJ:0.0550 | DET:0.0311 | NOUN:0.2584 | NUM:0.0024 | PART:0.0239 | PRON:0.0670 | PUNCT:0.0909 | SCONJ:0.0239 | VERB:0.1531,423,418
ADJ:0.1073 | ADP:0.1073 | ADV:0.0390 | AUX:0.0488 | CCONJ:0.0244 | DET:0.0732 | NOUN:0.2537 | NUM:0.0293 | PART:0.0244 | PRON:0.0537 | PROPN:0.0146 | PUNCT:0.0390 | SCONJ:0.0537 | VERB:0.1317,ADJ:0.0556 | ADP:0.1250 | ADV:0.0602 | AUX:0.0231 | CCONJ:0.0463 | DET:0.0324 | NOUN:0.3287 | NUM:0.0370 | PART:0.0069 | PRON:0.0440 | PUNCT:0.0949 | SCONJ:0.0255 | VERB:0.1204,205,432
ADJ:0.0919 | ADP:0.1560 | ADV:0.0363 | AUX:0.0214 | CCONJ:0.0534 | DET:0.0214 | INTJ:0.0043 | NOUN:0.2885 | NUM:0.0150 | PART:0.0150 | PRON:0.0299 | PROPN:0.0577 | PUNCT:0.1068 | SCONJ:0.0107 | SYM:0.0021 | VERB:0.0897,ADJ:0.0516 | ADP:0.1613 | ADV:0.0774 | AUX:0.0419 | CCONJ:0.0516 | DET:0.0129 | NOUN:0.2677 | PART:0.0097 | PRON:0.0613 | PROPN:0.0387 | PUNCT:0.0806 | SCONJ:0.0323 | VERB:0.1129,468,310
ADJ:0.1214 | ADP:0.1071 | ADV:0.0643 | AUX:0.0429 | CCONJ:0.0214 | DET:0.0857 | NOUN:0.2714 | NUM:0.0357 | PART:0.0071 | PRON:0.0357 | PROPN:0.0071 | PUNCT:0.0714 | SCONJ:0.0214 | SYM:0.0143 | VERB:0.0929,ADJ:0.0689 | ADP:0.1002 | ADV:0.1044 | AUX:0.0104 | CCONJ:0.0522 | DET:0.0355 | NOUN:0.2526 | NUM:0.0167 | PART:0.0042 | PRON:0.0626 | PROPN:0.0209 | PUNCT:0.1065 | SCONJ:0.0167 | VERB:0.1482,140,479
ADJ:0.0960 | ADP:0.1263 | ADV:0.0657 | AUX:0.0303 | CCONJ:0.0354 | DET:0.0556 | NOUN:0.2576 | NUM:0.0101 | PART:0.0404 | PRON:0.0707 | PROPN:0.0101 | PUNCT:0.0606 | SCONJ:0.0202 | VERB:0.1212,ADJ:0.0956 | ADP:0.0817 | ADV:0.0936 | AUX:0.0279 | CCONJ:0.0418 | DET:0.0339 | NOUN:0.2530 | NUM:0.0060 | PART:0.0179 | PRON:0.0598 | PROPN:0.0120 | PUNCT:0.0956 | SCONJ:0.0378 | VERB:0.1434,198,502
ADJ:0.1447 | ADP:0.1195 | ADV:0.0566 | AUX:0.0314 | CCONJ:0.0692 | DET:0.0440 | NOUN:0.2579 | NUM:0.0126 | PART:0.0063 | PRON:0.0314 | PUNCT:0.0881 | SCONJ:0.0377 | VERB:0.1006,ADJ:0.0642 | ADP:0.0814 | ADV:0.0728 | AUX:0.0236 | CCONJ:0.0471 | DET:0.0385 | NOUN:0.2591 | PART:0.0214 | PRON:0.0964 | PUNCT:0.0899 | SCONJ:0.0385 | VERB:0.1670,159,467
ADJ:0.0721 | ADP:0.1779 | ADV:0.0385 | AUX:0.0288 | CCONJ:0.0481 | DET:0.0577 | NOUN:0.2981 | NUM:0.0048 | PART:0.0144 | PRON:0.0529 | PROPN:0.0385 | PUNCT:0.0577 | SCONJ:0.0192 | SYM:0.0096 | VERB:0.0817,ADJ:0.0569 | ADP:0.1002 | ADV:0.0661 | AUX:0.0046 | CCONJ:0.0433 | DET:0.0410 | NOUN:0.2369 | NUM:0.0023 | PART:0.0205 | PRON:0.0911 | PROPN:0.0433 | PUNCT:0.1116 | SCONJ:0.0228 | VERB:0.1595,208,439
ADJ:0.0263 | ADP:0.0921 | ADV:0.0263 | AUX:0.0526 | CCONJ:0.0855 | DET:0.0132 | NOUN:0.3421 | NUM:0.0132 | PART:0.0329 | PROPN:0.0132 | PUNCT:0.1447 | SCONJ:0.0132 | VERB:0.1447,ADJ:0.0480 | ADP:0.0812 | ADV:0.0830 | AUX:0.0480 | CCONJ:0.0351 | DET:0.0443 | NOUN:0.2362 | PART:0.0185 | PRON:0.0886 | PUNCT:0.1015 | SCONJ:0.0424 | VERB:0.1734,152,542
ADJ:0.1216 | ADP:0.1486 | ADV:0.0090 | AUX:0.0270 | CCONJ:0.0631 | DET:0.0586 | NOUN:0.3198 | NUM:0.0090 | PART:0.0225 | PRON:0.0360 | PUNCT:0.0946 | SCONJ:0.0180 | SYM:0.0045 | VERB:0.0676,ADJ:0.1206 | ADP:0.1058 | ADV:0.0742 | AUX:0.0260 | CCONJ:0.0631 | DET:0.0186 | NOUN:0.2319 | PART:0.0130 | PRON:0.0798 | PUNCT:0.0891 | SCONJ:0.0353 | VERB:0.1429,222,539
ADJ:0.0549 | ADP:0.1098 | ADV:0.0549 | AUX:0.0732 | CCONJ:0.0488 | DET:0.0793 | NOUN:0.2927 | NUM:0.0122 | PART:0.0061 | PRON:0.0305 | PROPN:0.0488 | PUNCT:0.0793 | SCONJ:0.0366 | VERB:0.0732,ADJ:0.0607 | ADP:0.1336 | ADV:0.0628 | AUX:0.0081 | CCONJ:0.0486 | DET:0.0223 | NOUN:0.2571 | NUM:0.0101 | PART:0.0121 | PRON:0.0324 | PROPN:0.0830 | PUNCT:0.1012 | SCONJ:0.0263 | VERB:0.1417,164,494
ADJ:0.0733 | ADP:0.1333 | ADV:0.0467 | AUX:0.0400 | CCONJ:0.0333 | DET:0.0667 | NOUN:0.2867 | NUM:0.0200 | PART:0.0200 | PRON:0.0733 | PUNCT:0.0933 | SCONJ:0.0133 | VERB:0.1000,ADJ:0.0833 | ADP:0.1042 | ADV:0.0583 | AUX:0.0250 | CCONJ:0.0396 | DET:0.0500 | INTJ:0.0021 | NOUN:0.2417 | NUM:0.0021 | PART:0.0042 | PRON:0.0896 | PUNCT:0.0938 | SCONJ:0.0437 | SYM:0.0063 | VERB:0.1562,150,480
ADJ:0.0732 | ADP:0.1301 | ADV:0.0407 | AUX:0.0407 | CCONJ:0.0650 | DET:0.0325 | NOUN:0.3415 | NUM:0.0081 | PART:0.0081 | PRON:0.0488 | PUNCT:0.0569 | SCONJ:0.0407 | VERB:0.1138,ADJ:0.0491 | ADP:0.1004 | ADV:0.0647 | AUX:0.0290 | CCONJ:0.0268 | DET:0.0357 | NOUN:0.2879 | PART:0.0112 | PRON:0.1049 | PUNCT:0.1094 | SCONJ:0.0156 | VERB:0.1652,123,448
